feature	positive_signature	negative_signature
152	PA4225;PA0747;PA2553;PA0106;PA2248;PA2512;PA0175;PA0795;PA0178;PA2513;PA4226;PA4228;PA2012;PA0176;PA3570;PA2011;PA2507;PA0794;PA2247;PA0796;PA2014;PA3232;PA0179;PA2249;PA2250;PA2514;PA4231;PA4230;PA2555;PA4224;PA3568;PA2013;PA0793;PA0887;PA3569;PA0108	PA4443;PA3870;PA3917;PA3600;PA2570;PA4759;PA5538;PA3584;PA4613;PA3443;PA2826;PA3877;PA3874;PA3914;PA0849;PA1927;PA3444;PA4195;PA3876;PA4205;PA3872;PA3875;PA3916;PA3449;PA3601;PA3918;PA5541;PA4211
153	PA1668;PA1432;PA3333;PA0316	PA0895;PA4225;PA4208;PA1646;PA3628;PA5377;PA0844;PA1602;PA0896;PA3236;PA0583;PA5372;PA5378;PA2009;PA4880;PA4226;PA4228;PA0899;PA5445;PA1252;PA5417;PA5379;PA3629;PA5419;PA0897;PA5416;PA0898;PA5420;PA5421;PA5415;PA0887;PA0901;PA4290;PA4207;PA5376;PA5418
154	PA3169	PA1874;PA2160;PA2147;PA2413;PA4351;PA1927;PA2412;PA1249;PA3372
155		PA1165;PA3156;PA0204;PA3504;PA3498;PA2105;PA3151;PA4771;PA3514;PA3506;PA3513;PA0205;PA3155;PA1393;PA3159;PA3148;PA3512;PA0202;PA3372;PA1384;PA3158;PA2566;PA3505;PA0206;PA3152;PA0203
156	PA5355;PA3553;PA0228;PA0226;PA2248;PA2682;PA3582;PA1092;PA2512;PA2232;PA3559;PA3526;PA0132;PA1095;PA3584;PA3552;PA0878;PA3557;PA2513;PA4502;PA2509;PA5354;PA4899;PA1566;PA5100;PA2012;PA3556;PA1464;PA2011;PA5098;PA3554;PA2507;PA3555;PA2247;PA5353;PA0227;PA3351;PA2014;PA4503;PA4500;PA2249;PA1463;PA2250;PA0130;PA2508;PA2514;PA1082;PA4505;PA2015;PA4520;PA5436;PA5092;PA2000;PA1999;PA1326;PA5072;PA3569;PA5106	PA4230;PA5164;PA3547;PA3540;PA5202;PA2858;PA3541;PA4228;PA5445;PA4442
157	PA3121;PA4973;PA2862;PA5355;PA3187;PA3120;PA2446;PA4430;PA5415;PA2445;PA1984;PA2442;PA5100;PA2444;PA2232;PA2443;PA5098	PA4225;PA3584;PA3719;PA4771;PA4230;PA1421;PA4470;PA4224;PA0081;PA1602;PA4226;PA4228;PA3582;PA4687;PA4205;PA4231;PA5508
158	PA4443;PA2203;PA2599;PA4193;PA1756;PA3442;PA3446;PA3935;PA2329;PA3931;PA2594;PA3447;PA2310;PA3938;PA0185;PA4442;PA0399;PA2295;PA2596;PA3443;PA2309;PA0281;PA2600;PA2086;PA2083;PA3937;PA2062;PA2308;PA4192;PA1493;PA5025;PA1838;PA0280;PA0283;PA2307;PA3444;PA2598;PA0193;PA3448;PA3936;PA4195;PA5103;PA4194;PA0186;PA2084;PA0282;PA2204;PA3445;PA2202;PA3449;PA0184;PA2296	PA0132;PA3601;PA0130
159	PA3554;PA1095;PA3584;PA2634;PA3553;PA4774;PA3579;PA1094;PA5373;PA1024;PA3582;PA1092;PA1320;PA4773;PA1086;PA5497;PA4307;PA1087	PA0997;PA1661;PA0998;PA3541;PA3545;PA4217;PA1002;PA1657;PA2193;PA3540;PA2009;PA0996;PA1432;PA1000;PA0262;PA0999;PA3476;PA1668;PA1001;PA4211;PA0143;PA3547
160	PA1437;PA5154;PA2944;PA3568;PA0954;PA4909;PA0887;PA4913;PA1984;PA4290	PA2652;PA0997;PA1661;PA4310;PA4211;PA1666;PA0998;PA4130;PA1694;PA1662;PA1717;PA1002;PA1657;PA3584;PA1317;PA1725;PA1696;PA4121;PA3478;PA0996;PA1693;PA1719;PA1701;PA3724;PA1695;PA1000;PA1723;PA1656;PA1320;PA1716;PA3479;PA1703;PA0999;PA1691;PA1698;PA1722;PA4307;PA1659;PA1658;PA1724;PA1001;PA1319;PA4133;PA1905;PA1660;PA1692
161	PA4225;PA1438;PA4230;PA2217;PA4224;PA4226;PA4228;PA4188;PA4231	PA0132;PA3584;PA3607;PA1174;PA3600;PA2446;PA3217;PA5354;PA3618;PA0810;PA0548;PA0130;PA5471;PA2444;PA4812;PA3366;PA5355
162	PA1874;PA1871;PA4733;PA0106;PA3415;PA3417;PA3721;PA1902;PA2248;PA0105;PA1342;PA2232;PA0113;PA3366;PA0872;PA1179;PA1930;PA2009;PA4309;PA3361;PA3418;PA1135;PA2247;PA4027;PA3351;PA2250;PA1562	PA4443;PA0281;PA2600;PA4389;PA3938;PA4442;PA5508
163	PA4088;PA1002;PA2473;PA3589;PA1311;PA3777;PA4144	PA1586;PA3139;PA5163;PA3486;PA5164;PA2740;PA0432;PA4740;PA5176;PA5557;PA4251;PA4272;PA3162;PA5436;PA0336;PA4464;PA1156;PA1584;PA4267;PA4252;PA2011
164	PA2008;PA0106;PA4947;PA2566;PA5421;PA2009;PA5415;PA5429;PA3418;PA3569;PA0108;PA5417;PA3570	PA0510;PA3438;PA0518;PA3582;PA3195;PA0519;PA5508;PA3584;PA0523;PA5302;PA1317;PA3392;PA4880;PA3182;PA3876;PA2321;PA3183;PA3181;PA0524;PA3194;PA1318;PA2263
165	PA4283;PA1165;PA4402;PA3047;PA3163;PA0530;PA4158;PA1052;PA3816;PA4211;PA4418;PA3050	PA3121;PA4031;PA2948;PA0425;PA2810;PA4044;PA3004;PA1959;PA4808;PA4932;PA2965;PA4687;PA4486;PA5568
166	PA1554;PA2947;PA1657;PA2944;PA2193;PA3364;PA2329;PA1552;PA1927;PA0263;PA5155;PA3877;PA4865;PA5174;PA1660;PA5445;PA3366;PA1272	PA4225;PA4193;PA3446;PA0441;PA0228;PA0226;PA4202;PA2570;PA2682;PA0444;PA2512;PA0244;PA4092;PA2513;PA2509;PA4226;PA4899;PA2507;PA4091;PA4192;PA1535;PA0227;PA2508;PA2514;PA4194;PA4224;PA2550
167	PA2008;PA2247;PA2948;PA4771;PA5171;PA2444;PA4973;PA2382;PA2009;PA0782;PA2000;PA5173;PA2007;PA1999;PA5172;PA0865;PA3314	PA3553;PA4941;PA3582;PA1092;PA4810;PA3559;PA5508;PA3562;PA1095;PA1179;PA3552;PA4774;PA3584;PA3557;PA3561;PA3579;PA3556;PA4773;PA4811;PA5445;PA1180;PA4777;PA3554;PA3555;PA1094;PA2253;PA4776;PA1421;PA3560;PA3558;PA4454;PA4812;PA4211;PA1086
168	PA0091;PA3584;PA3531;PA3187;PA0106;PA1317;PA1319;PA1318;PA0105;PA3582;PA1320;PA5239;PA1321;PA0112;PA0108;PA0107	PA3553;PA2446;PA2570;PA2512;PA3559;PA1179;PA3552;PA4774;PA3557;PA1555;PA2513;PA2445;PA2811;PA3556;PA4773;PA5445;PA1556;PA4980;PA4777;PA3554;PA3555;PA1838;PA4776;PA2444;PA2514;PA0879;PA5217;PA4205;PA3558;PA4206;PA5415;PA0887;PA4207
169	PA0747;PA3553;PA1902;PA4130;PA1092;PA2512;PA5538;PA3559;PA1095;PA1179;PA3552;PA4774;PA3557;PA1905;PA2513;PA3361;PA1904;PA2007;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA0227;PA4776;PA2514;PA3333;PA1901;PA3558;PA4133;PA4211	PA2160;PA2147;PA2151;PA0523;PA4771;PA3181;PA3540;PA2163;PA0524;PA3194;PA2152;PA2164;PA3182;PA3193;PA2162;PA3195;PA2153;PA3183
170	PA3554;PA3555;PA3792;PA3552;PA3553;PA4774;PA3557;PA2536;PA3558;PA2893;PA3361;PA3437;PA2541;PA3556;PA4417;PA4776;PA4777;PA4773;PA3121;PA3559;PA0934	PA2652;PA3377;PA4310;PA5171;PA5221;PA3540;PA5427;PA3319;PA4236;PA5173;PA3348;PA5172;PA0494;PA3875
171	PA3553;PA1092;PA3559;PA1095;PA1179;PA3552;PA3584;PA4774;PA3557;PA3556;PA4773;PA5445;PA1180;PA2011;PA4777;PA3554;PA3555;PA4010;PA1094;PA4776;PA4453;PA1421;PA3558;PA4455;PA4812	PA2008;PA4973;PA3181;PA3187;PA2009;PA2000;PA5304;PA2007;PA1984;PA1999;PA3182;PA0865;PA3195;PA3183
172		PA2389;PA4706;PA2444;PA2413;PA2531;PA2513;PA2412;PA2390;PA2514;PA2408;PA2409;PA2407;PA4708;PA2512;PA4470
173	PA5302;PA2015;PA2013;PA2011;PA4351;PA3364;PA2446;PA2014;PA2249;PA2445;PA2012;PA2442;PA2444;PA4389;PA2579;PA2352	PA1874;PA4912;PA4911;PA3516;PA3236;PA3582;PA3523;PA1258;PA4613;PA4909;PA3522;PA5417;PA1260;PA0849;PA1927;PA5429;PA4517;PA4470;PA0112;PA3517;PA0898;PA0323
174	PA0082;PA0095;PA0077;PA0088;PA0079;PA2446;PA4125;PA0080;PA0078;PA2008;PA1657;PA4771;PA5302;PA2193;PA4128;PA2445;PA4123;PA0090;PA4121;PA0075;PA0447;PA0091;PA2247;PA0796;PA0089;PA0084;PA4122;PA0085;PA2249;PA2444;PA0074;PA0865;PA0083;PA4127;PA2685;PA2948;PA2536;PA1658;PA4133;PA4124;PA0087;PA5304;PA2579	PA3554;PA3555;PA4189;PA3553;PA3557;PA3558;PA3601;PA5541;PA4912;PA3600;PA2412;PA1602;PA3556;PA4064;PA4776;PA5539;PA4777;PA4773;PA3559
175	PA3151;PA4051;PA3156;PA0195;PA0958;PA3155;PA2232	PA2507;PA3476;PA1095;PA1179;PA3719;PA1094;PA2513;PA2412;PA2509;PA2514;PA2682;PA2408;PA1092;PA0254;PA2508;PA2512;PA1086;PA1087
176	PA3553;PA0678;PA2105;PA3559;PA3552;PA4774;PA4351;PA3556;PA3929;PA3877;PA4773;PA3874;PA2104;PA3930;PA4865;PA3554;PA3555;PA3570;PA4776;PA3876;PA3875;PA3531;PA3558;PA3569	PA4225;PA3582;PA4687;PA0494;PA4688;PA5508;PA3584;PA4771;PA4226;PA4228;PA1719;PA0604;PA1723;PA5216;PA4470;PA5217;PA4230;PA1421;PA4513;PA0605;PA0606;PA1692
177	PA3088;PA3236;PA3531;PA5376	PA4225;PA4706;PA4208;PA4230;PA4513;PA4224;PA4470;PA4206;PA2412;PA4226;PA4158;PA4161;PA4228;PA4207;PA4708;PA4707;PA5217;PA4205;PA4231
178	PA4433;PA4431;PA4246;PA2742;PA3211;PA0650;PA4251;PA4240;PA3475;PA4274;PA4865;PA4232;PA4267;PA4262;PA1459;PA4248	PA2981
179	PA0997;PA2592;PA4310;PA3187;PA5427;PA0998;PA4130;PA0519;PA2193;PA1557;PA2009;PA3477;PA4504;PA2587;PA1556;PA0996;PA1432;PA2011;PA1535;PA3724;PA1000;PA3479;PA0999;PA3476;PA1421;PA1659;PA1001;PA0143	PA3554;PA3555;PA4773;PA3552;PA4774;PA3553;PA3557;PA2536;PA3558;PA2018;PA4122;PA2541;PA3556;PA0651;PA2600;PA4776;PA4777;PA2019;PA4121;PA0108;PA3559
180	PA3378;PA3375;PA3584;PA3486;PA3384;PA3383;PA1101;PA0347;PA3366;PA3379;PA0447	PA3914;PA0510;PA3876;PA3870;PA0353;PA0524;PA2368;PA3392;PA0504;PA4696;PA0887;PA3875;PA3877;PA4812;PA4290;PA4811;PA5445;PA3874;PA3872
181	PA3584;PA4163;PA4973;PA0604;PA1927;PA5369	PA1667;PA4225;PA1661;PA1666;PA1662;PA1657;PA1856;PA4226;PA4228;PA0090;PA5445;PA0089;PA0084;PA0085;PA0262;PA0074;PA0865;PA4231;PA0083;PA1669;PA4230;PA4224;PA3560;PA4646;PA1668;PA1660;PA0087
182	PA4433;PA3584;PA0579;PA3579;PA1966;PA4563;PA0654;PA1959;PA3475;PA3745;PA4700	PA3151;PA1179;PA0836;PA3156;PA3148;PA0403;PA3152;PA2446;PA5415;PA2445;PA1249;PA3877;PA3337;PA1384;PA1393
183	PA1027;PA3310;PA1631;PA1686;PA0682;PA2035;PA4886;PA0173;PA1452;PA1124	PA0895;PA2942;PA5155;PA3043;PA3777;PA3316;PA0143;PA3170;PA5272
184	PA5213;PA0180;PA1179;PA1930;PA0106;PA3250;PA0704;PA4309;PA0175;PA3416;PA0108;PA3348;PA0887;PA1074;PA0105;PA2573;PA2232;PA0113;PA3526;PA0107	PA4208;PA1276;PA1278;PA4206;PA2904;PA2905;PA4207;PA2514;PA1273;PA4205
185	PA2367;PA5377;PA2408;PA3236;PA0011;PA5538;PA2366;PA2371;PA2370;PA5417;PA2340;PA5379;PA2412;PA5419;PA5416;PA3183;PA3181;PA5420;PA2368;PA5421;PA5415;PA2365;PA2407;PA2409	PA1871;PA3013;PA5096;PA5522;PA3523;PA3356;PA0132;PA2981;PA4613;PA5100;PA5445;PA5098;PA0604;PA0849;PA0130;PA4969;PA4418;PA2634;PA0887;PA4290;PA5304;PA5106
186	PA0132;PA1179;PA3181;PA5302;PA3187;PA2444;PA0998;PA3193;PA2445;PA1984;PA2442;PA0130;PA3182;PA1341;PA3195;PA0996;PA1180;PA3183	PA4225;PA3600;PA0678;PA2022;PA5539;PA5538;PA3377;PA3319;PA4351;PA4226;PA4228;PA2412;PA4064;PA1320;PA4708;PA4470;PA4231;PA4230;PA3910;PA4224;PA3601;PA5541;PA3383;PA4065
187	PA2514;PA2512;PA3584;PA2513	PA3187;PA4125;PA1694;PA1249;PA0518;PA3236;PA1717;PA0523;PA1690;PA1697;PA3392;PA4128;PA1725;PA4123;PA1696;PA4121;PA5417;PA1693;PA5379;PA1719;PA1701;PA1695;PA4122;PA1723;PA5416;PA1703;PA4127;PA1691;PA1722;PA1698;PA0524;PA5420;PA5421;PA1724;PA5415;PA1716;PA4124;PA1692
188	PA3554;PA1095;PA4774;PA3553;PA1421;PA1094;PA3558;PA1602;PA0266;PA3556;PA1092;PA4776;PA4773;PA1086;PA4777;PA1087	PA2948;PA4973;PA2020;PA2018;PA2513;PA3522;PA4064;PA2508;PA2512;PA1384;PA4110
189	PA4208;PA2446;PA1179;PA4502;PA4504;PA2445;PA2442;PA2443;PA1180;PA2011;PA2531;PA4503;PA1927;PA4500;PA5429;PA0603;PA2444;PA4205;PA4206;PA5415;PA0605;PA4207	PA0999;PA0997;PA0177;PA3589;PA0228;PA0998;PA4073;PA0227;PA1561;PA1000;PA4122;PA4125;PA1024;PA0242;PA2811;PA2813;PA5471;PA1001;PA0175;PA0996;PA4307
190	PA1135;PA1224;PA2634;PA0504	PA1667;PA0997;PA2592;PA1661;PA1871;PA4211;PA1666;PA0998;PA1902;PA4130;PA2195;PA1662;PA5172;PA4209;PA4217;PA1002;PA1657;PA1179;PA2193;PA1555;PA1904;PA5230;PA1556;PA3478;PA1180;PA0996;PA3724;PA1000;PA1656;PA3333;PA3479;PA0999;PA1669;PA3476;PA2194;PA1901;PA1659;PA1658;PA1668;PA1001;PA4133;PA1903;PA1905;PA1660
191	PA1317;PA2446;PA1319;PA2445;PA2811;PA2442;PA1320;PA2444;PA1318;PA3569;PA1321	PA1667;PA0997;PA1661;PA3553;PA3446;PA0082;PA1666;PA0095;PA0998;PA0088;PA1902;PA0079;PA0077;PA0078;PA0080;PA1662;PA3559;PA4217;PA1002;PA1657;PA1179;PA3552;PA4774;PA3557;PA1905;PA3556;PA0090;PA1904;PA4375;PA3877;PA2019;PA4773;PA0075;PA0996;PA4777;PA3874;PA3554;PA3914;PA0091;PA3555;PA0089;PA1000;PA2018;PA0084;PA0072;PA0085;PA4776;PA0074;PA3876;PA3875;PA3872;PA4205;PA0083;PA1669;PA0999;PA2685;PA1511;PA2536;PA1901;PA3558;PA1658;PA1668;PA1001;PA1903;PA4211;PA0087
192	PA1646;PA3628;PA0228;PA5377;PA0844;PA3236;PA0582;PA5372;PA5378;PA4909;PA2509;PA3877;PA5417;PA5379;PA3629;PA2507;PA0227;PA5419;PA2508;PA1982;PA2514;PA5416;PA5420;PA5421;PA5415;PA5376;PA5418	PA3392;PA4626;PA5304
193	PA2366;PA2365;PA2813;PA2811;PA2812;PA2105	PA4443;PA3442;PA3446;PA3935;PA3931;PA1101;PA2594;PA2310;PA3447;PA3938;PA1179;PA3443;PA0958;PA1104;PA3937;PA1180;PA4192;PA0283;PA3444;PA3936;PA3448;PA3445;PA3449;PA1081;PA4307
194	PA4804;PA1438;PA2944;PA1446;PA4944;PA0204;PA4415;PA5471	PA4694;PA1588;PA3495;PA0393;PA4931;PA4645;PA0430;PA3736;PA1342;PA4264
195	PA1874;PA0106;PA3415;PA2144;PA0105;PA4810;PA3195;PA0113;PA0107;PA1930;PA1173;PA3182;PA4811;PA2147;PA0227;PA2338;PA3183;PA0112;PA2862;PA3181;PA3194;PA4812;PA1931;PA4290;PA0108	PA1657;PA2008;PA0870;PA2009;PA2001;PA3721;PA5373;PA2014;PA2000;PA5429;PA2007;PA1999;PA2444;PA4435;PA3478
196	PA3159;PA1027;PA2944;PA3601;PA1813;PA3600;PA1927;PA5312;PA3155;PA4205;PA3814	PA4225;PA1646;PA3382;PA3236;PA3195;PA1078;PA1100;PA1083;PA3182;PA5417;PA1079;PA3629;PA4163;PA1082;PA5416;PA2321;PA3183;PA2261;PA3181;PA1421;PA5420;PA3194;PA1081;PA5415;PA1077;PA2263;PA3193;PA5418
197	PA0282;PA4443;PA2204;PA2203;PA4193;PA3442;PA3446;PA4192;PA2202;PA0280;PA3935;PA0283;PA0281;PA3444;PA3936;PA4195;PA4194;PA4442;PA5508	PA3553;PA3600;PA1694;PA1717;PA3559;PA1179;PA3552;PA1690;PA1697;PA1725;PA3713;PA1696;PA4773;PA1693;PA1719;PA3555;PA1701;PA1695;PA1024;PA1723;PA1703;PA1691;PA1698;PA1722;PA3558;PA3601;PA4188;PA1716;PA1692
198	PA4089;PA0878;PA0685;PA0263;PA3874;PA2666;PA5508	PA3148;PA3156;PA3315;PA0130;PA1685;PA1384
199	PA1258;PA4733;PA1311;PA3418;PA2035;PA4773;PA4811	PA1586;PA4740;PA3600;PA4868;PA5128;PA1249;PA3832;PA5174;PA2512;PA1581;PA4519;PA1580;PA3163;PA4748;PA1584;PA2012;PA5445;PA2011;PA0546;PA2967;PA5025;PA2014;PA2444;PA5568;PA2015;PA1156;PA3742;PA2950;PA2000;PA1999;PA5554;PA3569
200	PA1827;PA0851;PA2674;PA1959;PA2672;PA2922;PA2676;PA1598;PA2058	PA0895;PA3159;PA2616;PA2638;PA4458;PA3976;PA5422;PA3043;PA3163;PA4748;PA3656;PA3970;PA5161;PA4776;PA2796;PA5259;PA4418;PA3214
201	PA3514;PA0156;PA5522;PA4342;PA3352;PA0387;PA3418;PA3777;PA3316;PA3103	PA4443;PA4497;PA4740;PA5560;PA0904;PA5315;PA3646;PA3171;PA1155;PA4748;PA1584;PA0609;PA1556;PA2011;PA5557;PA0968;PA1582;PA2014;PA4449;PA5429;PA2444;PA4206;PA4207;PA5553
202	PA1179;PA4010;PA0604;PA0105;PA4290;PA3333	PA3442;PA3446;PA3935;PA1249;PA1092;PA1717;PA3938;PA3366;PA4442;PA1095;PA0196;PA2083;PA0195;PA0958;PA1104;PA3937;PA1696;PA1693;PA1701;PA1695;PA1838;PA1094;PA1024;PA1723;PA3444;PA0174;PA5103;PA1691;PA1722;PA2204;PA1698;PA3445;PA5541;PA4065;PA1692
203	PA0997;PA2592;PA1871;PA4211;PA0998;PA1902;PA4130;PA2195;PA0051;PA4144;PA5172;PA4209;PA4217;PA1002;PA2638;PA2193;PA3477;PA3361;PA1904;PA4811;PA0996;PA3478;PA5171;PA3724;PA1000;PA2018;PA3333;PA3479;PA0999;PA3476;PA1130;PA2194;PA1901;PA1001;PA4133;PA5173;PA1903;PA1905	PA5355;PA5353;PA0523;PA1856;PA2691;PA0530;PA2811;PA5100;PA5435;PA5098
204	PA1274;PA3644;PA3642;PA1317;PA5570;PA0072;PA0782;PA3112;PA4748;PA2541;PA5429;PA1609;PA1320;PA1319;PA5174;PA2968;PA3645;PA0005	PA0106;PA0143;PA0105;PA5172;PA3195;PA0107;PA1657;PA2009;PA4502;PA4504;PA1904;PA2007;PA4811;PA5171;PA0179;PA4500;PA5173;PA4812;PA4211;PA2573;PA4389;PA0108;PA2550
205	PA4225;PA1179;PA4230;PA3187;PA4224;PA2413;PA3601;PA2531;PA3600;PA3364;PA2412;PA4226;PA2408;PA4290;PA2409;PA4470;PA3366;PA1180;PA4231	PA4613;PA0223;PA3517;PA5139;PA4236;PA0849;PA0293;PA1217;PA5425;PA0750
206	PA0098;PA1224;PA2061;PA2104;PA2058;PA2105;PA2103	PA1095;PA0203;PA3514;PA1094;PA0206;PA4503;PA0204;PA0205;PA4504;PA0202;PA1092;PA1086;PA0958;PA5270;PA1087
207	PA4385;PA4918;PA5302;PA1946;PA4761;PA1553;PA4808;PA2514;PA4759;PA4430;PA2512;PA4971	PA1874;PA1871;PA4208;PA5096;PA4211;PA1902;PA4130;PA2570;PA1217;PA4209;PA4217;PA1657;PA2193;PA1317;PA1904;PA1927;PA4205;PA1901;PA2566;PA4206;PA0263;PA1903;PA1905;PA4207
208	PA2553;PA3417;PA4236;PA2001;PA2248;PA2815;PA0105;PA5172;PA1342;PA0175;PA0872;PA2008;PA1930;PA2003;PA0178;PA1174;PA0870;PA1555;PA2009;PA2007;PA3418;PA1173;PA4865;PA0176;PA0447;PA2247;PA5058;PA5171;PA4633;PA0179;PA2250;PA0865;PA1337;PA0177;PA1901;PA4206;PA2000;PA5173;PA1999;PA1903;PA1562;PA2573;PA1459	PA3554;PA3609;PA3552;PA3553;PA4774;PA3452;PA1856;PA3557;PA1317;PA3558;PA1927;PA1319;PA3556;PA1318;PA1320;PA4777;PA4773;PA5445;PA1180;PA3559;PA2969
209	PA3476;PA0579;PA2513;PA3361;PA3113;PA5049	PA0997;PA3553;PA2446;PA1984;PA1342;PA2008;PA1657;PA3552;PA3557;PA2009;PA1072;PA2445;PA3877;PA2012;PA1696;PA1340;PA2011;PA1695;PA1338;PA1000;PA2014;PA2444;PA1341;PA0083;PA2013;PA2000;PA5415;PA1001;PA1999;PA1806
210	PA2247;PA4973;PA0432;PA1584;PA4776;PA4211;PA0148;PA4205;PA0316	PA1646;PA0228;PA0844;PA3236;PA0582;PA0583;PA3151;PA5378;PA5106;PA5260;PA4899;PA3155;PA1252;PA5417;PA3025;PA5379;PA3629;PA4091;PA5419;PA3337;PA5416;PA5420;PA5421;PA5415;PA0230;PA5175;PA5376;PA5418
211	PA0228;PA0226;PA0227;PA2513;PA4130;PA2509;PA2514;PA3929;PA2508;PA2512;PA3930	PA0510;PA1694;PA0518;PA1717;PA5172;PA0519;PA0523;PA1690;PA1697;PA1725;PA1696;PA1693;PA1719;PA1701;PA5171;PA1695;PA1723;PA1703;PA1691;PA1698;PA1722;PA0524;PA1724;PA1716;PA1692
212	PA5379;PA4910;PA5416;PA3584;PA2584;PA2367;PA1174;PA2371;PA5420;PA5421;PA4351;PA5415;PA3236;PA1173;PA5417	PA4443;PA2203;PA2599;PA4193;PA3442;PA3446;PA4130;PA3935;PA3931;PA2594;PA3447;PA3938;PA4442;PA4613;PA1317;PA3443;PA0281;PA2600;PA2083;PA3937;PA1321;PA2062;PA4192;PA1838;PA0280;PA0849;PA0283;PA1320;PA3444;PA4708;PA3936;PA3448;PA4195;PA4470;PA4194;PA2261;PA0282;PA2204;PA4973;PA3445;PA3449;PA1319;PA1318;PA2263
213	PA0326;PA1278;PA0324;PA0202;PA0865;PA0108	PA3097;PA4279;PA1260;PA3100;PA4524;PA0772;PA4201;PA0504;PA1061;PA3364;PA2811;PA2648;PA5471;PA5439;PA5011;PA5568;PA0447;PA4700
214	PA2160;PA3459;PA2151;PA0766;PA4880;PA2165;PA0555;PA2152;PA1562;PA2815;PA2023;PA0102;PA3551;PA2569;PA4172;PA2153	PA3517;PA4771;PA1555;PA1557;PA4133;PA1556
215	PA1950;PA3914;PA4741;PA3870;PA1856;PA3100;PA1287;PA3600;PA0530;PA0011;PA3877;PA3875;PA5175;PA4810;PA3874;PA3872	PA5554;PA1982;PA4919;PA5075
216	PA4310;PA2446;PA1694;PA1984;PA1717;PA2008;PA0523;PA1690;PA1697;PA4128;PA2009;PA1725;PA2445;PA2007;PA1696;PA4121;PA1693;PA1719;PA1701;PA1695;PA4122;PA1723;PA2444;PA0865;PA1703;PA4127;PA1691;PA1722;PA1698;PA0524;PA1724;PA1716;PA4124;PA1692	PA0157;PA1871;PA1130;PA4193;PA4192;PA3558;PA0293;PA3361;PA3556;PA3929;PA5471;PA5230;PA4777;PA4773;PA4776;PA3930
217	PA5214;PA4401;PA1758;PA1810;PA1752;PA3374;PA5228;PA0158;PA3498;PA3095	PA4559;PA2584;PA0157;PA5163;PA4027;PA0844;PA3217;PA1686;PA5493;PA3475
218	PA5034;PA0380;PA3552;PA2413;PA1959;PA2412;PA0421;PA5516;PA2409;PA4974;PA5426;PA1757	PA5236;PA3584;PA1421;PA1946;PA3446;PA1317;PA1524;PA1602;PA1319;PA3337;PA1318;PA1320;PA3366
219	PA2295;PA2052;PA3954;PA5522;PA2296;PA0184;PA3448;PA2357	PA2008;PA3584;PA4431;PA0363;PA2950;PA1810;PA3600;PA4430;PA0887;PA5554;PA1638
220	PA3553;PA1984;PA1342;PA3559;PA1581;PA1179;PA3552;PA4774;PA3557;PA3556;PA4773;PA4777;PA3554;PA3555;PA1582;PA3250;PA4776;PA2444;PA1982;PA2862;PA3558;PA5415	PA3584;PA3601;PA5541;PA5539;PA3600;PA0085;PA0080;PA3582;PA5174;PA5538;PA5508
221	PA3415;PA2566;PA3568;PA4351;PA3416;PA2570;PA3361;PA2164;PA1135;PA2232;PA4209;PA5098	PA4528
222	PA0510;PA0206;PA3392;PA4696;PA0518;PA3014;PA0519	PA1874;PA1871;PA4208;PA1902;PA3721;PA2570;PA1217;PA2163;PA2513;PA2152;PA1904;PA2164;PA3478;PA2153;PA2160;PA2147;PA5084;PA3724;PA2165;PA1927;PA5429;PA1320;PA2444;PA2514;PA4205;PA3479;PA1901;PA4206;PA1318;PA1903;PA4211;PA4207
223	PA3512;PA2473;PA0204;PA4342	PA4242;PA0157;PA5163;PA4568;PA0296;PA0432;PA4567;PA4563;PA3742;PA4565;PA4251;PA1580;PA0650;PA5493;PA1457;PA1102;PA5315;PA4429;PA5555;PA2742;PA4245
224	PA1690;PA3929;PA3930	PA0510;PA5427;PA0518;PA1049;PA5172;PA0519;PA2193;PA1557;PA1555;PA4351;PA4226;PA5445;PA3874;PA1556;PA5171;PA3337;PA5497;PA2194;PA0836;PA0295;PA1668;PA4133;PA5173;PA2195
225	PA0747;PA2553;PA2001;PA2248;PA4217;PA0872;PA2008;PA0132;PA0870;PA1905;PA2009;PA1566;PA2007;PA2012;PA5100;PA3710;PA3570;PA5098;PA2011;PA2247;PA5353;PA2014;PA2249;PA2250;PA0130;PA0865;PA2015;PA2555;PA2013;PA2000;PA1999;PA4211;PA3569;PA5106	PA4443;PA3442;PA3446;PA3937;PA4696;PA0283;PA3582;PA2600;PA3182;PA3444;PA2310;PA4969;PA5508
226	PA4443;PA3442;PA3446;PA1756;PA3935;PA3931;PA3938;PA3498;PA2105;PA4442;PA1095;PA3443;PA0281;PA3182;PA3937;PA5445;PA1003;PA4588;PA4010;PA1838;PA0280;PA0283;PA3444;PA3936;PA5103;PA2204;PA4973;PA3181;PA3445;PA2809;PA3193	PA2944;PA2553;PA2248;PA2446;PA3366;PA0872;PA0132;PA0523;PA1946;PA0870;PA3392;PA4226;PA2445;PA4228;PA2247;PA2014;PA4500;PA2249;PA2250;PA0130;PA2444;PA0865;PA4470;PA3875;PA0524;PA2555;PA1659;PA1658;PA2000;PA1999;PA5304
227	PA4195;PA1224;PA2232;PA4193;PA4192	PA3151;PA3159;PA1095;PA4505;PA3486;PA3476;PA1094;PA2566;PA1092;PA3155;PA1086;PA3158;PA3479;PA1087
