feature	positive_signature	negative_signature
157	PA1874;PA1871;PA4208;PA5163;PA2367;PA2446;PA2570;PA1249;PA2815;PA2369;PA1930;PA5164;PA2366;PA2371;PA1317;PA2445;PA2442;PA2370;PA2443;PA2290;PA3478;PA1320;PA2373;PA2444;PA4205;PA1247;PA3479;PA2566;PA4206;PA2363;PA1319;PA1318;PA4207	PA5416;PA0510;PA0153;PA4091;PA0524;PA5420;PA4740;PA5377;PA3392;PA5421;PA0518;PA4121;PA5417;PA4980
158	PA4127;PA4163;PA4128;PA4122;PA1430;PA4125;PA4180;PA4123;PA4161;PA4152;PA4158;PA4133;PA4124;PA4121;PA4138;PA1693	PA3554;PA3555;PA1179;PA3552;PA0427;PA3553;PA2317;PA3557;PA4189;PA4010;PA4073;PA2685;PA3558;PA0293;PA1024;PA3556;PA4188;PA5230;PA4777;PA1180;PA3559
159	PA1447;PA2247;PA5353;PA2015;PA1628;PA5038;PA2014;PA1927;PA4905;PA5228;PA2012;PA4418	PA4283;PA1655;PA3097;PA0999;PA3211;PA5237;PA0593;PA4065;PA3169;PA5338;PA3659;PA3316;PA4662;PA4980
160	PA2553;PA3187;PA2001;PA4130;PA2248;PA2446;PA4024;PA1984;PA0872;PA2008;PA2003;PA5302;PA0870;PA2009;PA2445;PA4228;PA2442;PA2007;PA0084;PA2249;PA2250;PA2444;PA0865;PA2555;PA2000;PA5415;PA4133;PA1999;PA3569	PA4910;PA3553;PA0106;PA1602;PA3516;PA0105;PA0113;PA3559;PA0107;PA1179;PA3552;PA4774;PA3557;PA2691;PA3556;PA1696;PA4773;PA1180;PA4777;PA3554;PA3555;PA4776;PA0112;PA3558;PA0108;PA4307
161	PA0997;PA3452;PA0998;PA1694;PA3541;PA3582;PA1717;PA5508;PA3584;PA4645;PA3579;PA1697;PA1317;PA1690;PA1725;PA1696;PA0996;PA1693;PA1719;PA1701;PA1695;PA1723;PA1320;PA1703;PA0999;PA1691;PA1722;PA1698;PA4307;PA1724;PA1318;PA1716;PA3547;PA1692	PA5106;PA2247;PA5096;PA2553;PA2009;PA2248;PA1984;PA5100;PA1556;PA4442;PA5098
162	PA3584;PA0524;PA4520;PA4519;PA0975;PA2969	PA2356;PA3151;PA1179;PA3156;PA3148;PA0403;PA3152;PA2446;PA3877;PA3155;PA1384;PA2105
163	PA5206;PA1317;PA0078;PA3929;PA1318;PA4773;PA5394	PA2652;PA2446;PA1249;PA1092;PA5435;PA1087;PA3151;PA1095;PA1078;PA2445;PA5100;PA1003;PA1432;PA3159;PA3724;PA1094;PA5082;PA2444;PA3476;PA5436;PA5415;PA1086;PA1073
164	PA2160;PA3584;PA2151;PA0523;PA2147;PA0156;PA1100;PA4880;PA2165;PA0263;PA2152;PA2164;PA5100;PA1931;PA4172;PA2153;PA3526;PA5106	PA4225;PA0998;PA1217;PA3028;PA2052;PA3557;PA2513;PA4226;PA4228;PA1432;PA3025;PA3554;PA2641;PA2514;PA4205;PA4231;PA4230;PA2649;PA4224;PA3558;PA3551;PA4207;PA3542
165	PA1586;PA1667;PA5096;PA1809;PA4130;PA1807;PA4415;PA3646;PA3820;PA1657;PA1555;PA4669;PA0421;PA1584;PA1556;PA1585;PA3686;PA4410;PA0085;PA1656;PA4417;PA0766;PA3936;PA4418;PA4385;PA4414;PA2015;PA2649;PA1659;PA1658;PA0263;PA4133;PA1806;PA1660;PA4411;PA5106	PA1179;PA0523;PA2513;PA2412;PA2514;PA2408;PA2512;PA3366;PA1180
166		PA1667;PA4225;PA0997;PA1661;PA2592;PA4211;PA1666;PA0998;PA1902;PA4130;PA2195;PA1249;PA1662;PA4209;PA4217;PA1002;PA2008;PA1657;PA2193;PA2009;PA4226;PA3361;PA1904;PA4228;PA2019;PA3478;PA0996;PA3724;PA1000;PA1656;PA0865;PA3333;PA3479;PA4231;PA0999;PA3476;PA4230;PA2194;PA1130;PA1901;PA1659;PA4224;PA1658;PA1668;PA1001;PA4133;PA1903;PA1905;PA1660
167	PA3151;PA3159;PA3568;PA3156;PA3148;PA5522;PA4351;PA4812;PA3155;PA3569	PA4443;PA4706;PA2413;PA3600;PA2408;PA5539;PA5538;PA0523;PA1856;PA1317;PA2513;PA2691;PA0281;PA4192;PA0280;PA1927;PA2412;PA4064;PA1320;PA4708;PA4470;PA0524;PA3601;PA5541;PA4065;PA2407
168	PA1095;PA2944;PA3719;PA4201;PA5436;PA3540;PA1094;PA3426;PA2570;PA1092;PA3478;PA0203;PA5435;PA1180;PA3479	PA3639;PA0098;PA0363;PA1810;PA1001;PA5172;PA0357;PA2105;PA5310
169	PA3584;PA0106;PA3568;PA2412;PA3426;PA0887;PA3516;PA5100;PA3523;PA4290;PA5435;PA5106;PA0299	PA4867;PA5420;PA4866;PA0998;PA5560;PA4729;PA1927;PA2000;PA1602;PA4133;PA0996;PA3929;PA2811;PA0174;PA4811;PA3366;PA5417
170	PA5171;PA4351;PA2445;PA0958;PA2444;PA5452	PA4225;PA0997;PA1661;PA3553;PA0082;PA0095;PA0077;PA0998;PA0088;PA0080;PA0078;PA3559;PA1002;PA1657;PA1179;PA3552;PA4774;PA3557;PA4226;PA3556;PA4228;PA0090;PA4773;PA4121;PA1003;PA0996;PA1180;PA4777;PA3554;PA3555;PA0091;PA0089;PA1000;PA0084;PA0072;PA0085;PA0262;PA4776;PA0087;PA0083;PA0999;PA2685;PA4230;PA3558;PA4454;PA1001;PA0081
171	PA2507;PA4774;PA0228;PA4202;PA0227;PA1686;PA1249;PA2512	PA3584;PA4771;PA3540;PA2566;PA2413;PA2531;PA1927;PA2412;PA2390;PA2408;PA3541;PA3582;PA3551;PA2407;PA2389;PA2409;PA4470;PA3547;PA3545
172	PA2652;PA4307;PA1078;PA4310;PA3187;PA4520;PA2654;PA1081;PA1080;PA2446;PA1101;PA3352;PA2445;PA4133;PA1077;PA2444;PA1104;PA0494;PA1082;PA3526;PA1079	PA4773;PA3552;PA3540;PA3857;PA4073;PA4880;PA3541;PA2815;PA3551;PA1326;PA2019;PA3542;PA3547;PA3545;PA4110
173	PA5316;PA0324;PA3522;PA2570;PA5429;PA2806;PA5106	PA4283;PA4687;PA3047;PA4234;PA2843;PA5493;PA1464;PA4749
174	PA3600;PA5539;PA5172;PA5501;PA5538;PA4110;PA3584;PA2445;PA1923;PA3929;PA0958;PA5499;PA1464;PA3930;PA5500;PA1927;PA4064;PA0316;PA3601;PA5541;PA1959;PA4065	PA1179;PA4230;PA3187;PA4010;PA1000;PA4454;PA4228;PA1432
175	PA3356	PA4443;PA4706;PA2203;PA4193;PA3442;PA1756;PA3446;PA3935;PA3931;PA0518;PA2594;PA3938;PA0519;PA4442;PA0523;PA1856;PA1317;PA3392;PA3443;PA2691;PA0281;PA3937;PA2062;PA0024;PA4192;PA1838;PA0280;PA1927;PA2412;PA0283;PA3444;PA3936;PA4195;PA4470;PA5103;PA4194;PA0282;PA2204;PA3445;PA0524;PA2202;PA3449
176	PA4804;PA0530;PA1686;PA4976;PA4188;PA3170	PA3803;PA3603;PA2584;PA4376;PA5230
177	PA4443;PA3446;PA3931;PA0896;PA0518;PA0519;PA4442;PA0523;PA3392;PA3513;PA0281;PA2813;PA5445;PA4192;PA1838;PA0283;PA5103;PA4195;PA4194;PA0482;PA0524;PA0887;PA4290	PA3553;PA2570;PA3582;PA2512;PA3559;PA1657;PA1179;PA3552;PA3584;PA3557;PA2513;PA4504;PA3556;PA1180;PA3025;PA3554;PA3555;PA1701;PA2508;PA2514;PA4205;PA1659;PA3558;PA4206;PA4207;PA4307;PA5355
178	PA1798;PA4750;PA5353;PA2059;PA2015;PA3131;PA2014;PA2570;PA4885;PA1717;PA2060	PA3629;PA1274;PA4975;PA4548;PA0407;PA4988;PA3831;PA0551;PA3777;PA3725;PA4974
179	PA2018;PA1421;PA5302;PA4351	PA2295;PA3333;PA2862;PA4192;PA3187
180	PA0232;PA0231;PA4193;PA0228;PA0226;PA0154;PA2682;PA2512;PA2232;PA1179;PA2003;PA5302;PA2513;PA2509;PA4504;PA4506;PA2507;PA2247;PA2711;PA4010;PA0227;PA2508;PA2514;PA0230;PA3569	PA4443;PA5355;PA3187;PA1156;PA3194;PA3364;PA3182;PA3103;PA1253;PA3183;PA4676
181	PA0996;PA2105	PA1874;PA4443;PA2944;PA4193;PA3442;PA3446;PA3600;PA0518;PA3938;PA4442;PA5508;PA3364;PA0281;PA4242;PA3937;PA5445;PA1838;PA0280;PA0283;PA1320;PA3444;PA3936;PA4195;PA3445;PA0524;PA0606
182	PA3554;PA3555;PA3552;PA4774;PA3553;PA3557;PA3558;PA2809;PA1326;PA3556;PA4776;PA4777;PA4773;PA1770;PA3559	PA4225;PA4230;PA4224;PA3600;PA4226;PA4228;PA0865;PA5445;PA3366;PA4231;PA5270
183	PA5498;PA4773;PA4774;PA3557;PA5500;PA3601;PA5541;PA5421;PA3600;PA1927;PA4065;PA1923;PA4064;PA4776;PA5539;PA5499;PA5501;PA4389;PA5538	PA4217;PA3476;PA0997;PA3517;PA1260;PA5355;PA5522;PA5354;PA0887;PA4290;PA5445;PA1432;PA1256
184		PA2438;PA5498;PA3553;PA3600;PA5539;PA5501;PA0519;PA5538;PA3559;PA3552;PA0523;PA4774;PA3392;PA3556;PA1923;PA2912;PA0195;PA5499;PA4773;PA4777;PA2913;PA3554;PA5500;PA4122;PA1927;PA4064;PA0524;PA1518;PA3558;PA3601;PA5541;PA4065;PA1326
185	PA1874;PA2360;PA2369;PA3724;PA5184;PA4500;PA2570;PA3361;PA1087	PA4443;PA4741;PA4246;PA4259;PA4276;PA4268;PA3745;PA3646;PA2744;PA4406;PA4260;PA4433;PA1581;PA4257;PA2970;PA4256;PA5570;PA4272;PA4748;PA4456;PA4274;PA4242;PA4267;PA4239;PA4264;PA4262;PA4245;PA4243;PA0579;PA0968;PA1582;PA4271;PA5429;PA4417;PA4244;PA4273;PA4247;PA4248;PA4258;PA4252;PA4455;PA4249;PA4670;PA0920;PA4240;PA4261;PA4263;PA3822;PA2741
186	PA0997;PA3553;PA0998;PA1694;PA4125;PA4180;PA4138;PA3559;PA1002;PA3552;PA4774;PA2193;PA1555;PA1690;PA1697;PA4128;PA1725;PA3556;PA4123;PA1696;PA4773;PA4121;PA1556;PA1432;PA0996;PA4777;PA1693;PA3554;PA1719;PA4163;PA1701;PA1695;PA1000;PA4122;PA1723;PA4776;PA1703;PA0999;PA4127;PA1722;PA2194;PA1698;PA3558;PA1724;PA1001;PA4133;PA1716;PA4124;PA1692	PA0025;PA4189;PA0523;PA4230;PA0524;PA0106;PA3392;PA4073;PA3874;PA1024;PA0518;PA0105;PA4188;PA0519;PA5452
187	PA3151;PA3159;PA4918;PA3156;PA3148;PA3152;PA3155;PA2232;PA4919;PA3158	PA3514;PA1856;PA0206;PA3512;PA0204;PA3513;PA0480;PA3590;PA0202;PA0203
188	PA5372;PA4918;PA4919;PA1260;PA4069;PA0403;PA3165;PA5373;PA0782;PA0084;PA3970;PA1566;PA3877;PA2968;PA5471;PA0958;PA2739;PA3820;PA4971;PA2019	PA1874;PA1871;PA4208;PA1783;PA3724;PA4206;PA4205;PA1902;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479;PA4207
189	PA4804;PA2548;PA3506;PA0204;PA2060;PA3498;PA2856	PA4694;PA3666;PA3792;PA4563;PA5192;PA4565;PA2629;PA4988;PA3742;PA5415;PA5493;PA5143;PA3618;PA4429;PA1464
190	PA3151;PA3159;PA3156;PA3148;PA3152;PA2813;PA2811;PA2828;PA3155;PA2812;PA3158	PA5353;PA3910;PA3379;PA1317;PA0685;PA0678;PA0686;PA3383;PA0887;PA2408;PA3296;PA1320;PA0603;PA1319;PA1318;PA3569;PA0677;PA3183
191	PA1809;PA5128;PA3471;PA2644;PA3820;PA4676;PA1657;PA1292;PA3822;PA4429;PA3636;PA3639;PA3686;PA0968;PA4255;PA5429;PA2648;PA1156;PA0263;PA2000;PA4430;PA5554;PA2979;PA2647;PA5119	PA3713;PA3459
192	PA2553;PA2001;PA4130;PA2248;PA2446;PA0976;PA2682;PA2512;PA0872;PA2008;PA1179;PA2003;PA4613;PA1905;PA2009;PA2513;PA3477;PA4226;PA1904;PA2445;PA5100;PA2012;PA2442;PA1180;PA2011;PA5098;PA3570;PA0851;PA3724;PA2014;PA2250;PA2508;PA2444;PA2514;PA0865;PA2015;PA1901;PA2555;PA2013;PA2000;PA1999;PA4211;PA3569;PA5106	PA3629;PA4127;PA4771;PA5171;PA1555;PA1557;PA4122;PA0293;PA5173;PA5172;PA0401;PA1556;PA5508
193	PA0895;PA2891;PA1421;PA2638;PA4524;PA1518;PA0441;PA1287;PA1997;PA4808;PA1432;PA0387;PA3372;PA4812;PA2573;PA0173;PA0175;PA4811;PA0176;PA1004	PA1581;PA3639;PA4443;PA3686;PA4741;PA3977;PA5553;PA4740;PA3820;PA1180;PA2014;PA1156;PA5568;PA1584;PA1984;PA4269;PA5137;PA4442;PA2011
194	PA0997;PA3442;PA3446;PA3187;PA0998;PA3931;PA4442;PA1002;PA1179;PA3443;PA3556;PA3937;PA0996;PA1180;PA1432;PA3555;PA2711;PA4010;PA1838;PA1000;PA3444;PA3936;PA2321;PA0999;PA4973;PA3445;PA1001	PA1268;PA3584;PA5243;PA3579;PA3601;PA5541;PA3600;PA3364;PA1254;PA1927;PA4065;PA1923;PA3582;PA3929;PA5539;PA4064;PA4389;PA3366;PA5538;PA3930;PA5508
195	PA3151;PA3159;PA4310;PA3156;PA3148;PA5192;PA1080;PA1432;PA0011;PA5369;PA1081;PA3155;PA1384;PA2105;PA4307	PA3584;PA2862;PA0134;PA3568;PA4205;PA4880;PA3364;PA2018;PA3232;PA0887;PA3569;PA3582;PA4290;PA2569;PA2019;PA5445;PA3366;PA3710;PA4110
196	PA0747;PA2553;PA2446;PA2682;PA1070;PA1984;PA5172;PA2512;PA1342;PA2513;PA1072;PA4913;PA2445;PA1074;PA1339;PA3710;PA3570;PA2011;PA2507;PA5098;PA5154;PA5171;PA1338;PA2014;PA3232;PA2249;PA2508;PA2444;PA1341;PA2514;PA4195;PA2862;PA2555;PA3568;PA2013;PA0793;PA2000;PA5155;PA5415;PA0887;PA5173;PA4290;PA1073;PA1337;PA3569;PA5153	PA2592;PA0997;PA1871;PA0998;PA1902;PA2195;PA1002;PA4774;PA2193;PA1904;PA3556;PA4773;PA3478;PA0996;PA4777;PA1321;PA4588;PA3555;PA3724;PA1000;PA2018;PA1927;PA1320;PA2321;PA3479;PA0999;PA3476;PA5313;PA1001;PA1319;PA1318;PA1903;PA4211;PA4207
197	PA2652;PA4310;PA2446;PA1101;PA1070;PA3526;PA2969;PA1078;PA1461;PA1100;PA2009;PA1083;PA1080;PA1104;PA1452;PA4264;PA1079;PA1082;PA4249;PA1077;PA1081;PA4307	PA3687;PA2317;PA3540;PA4073;PA2018;PA2943;PA1562;PA3541;PA2815;PA3551;PA0854;PA2569;PA2019;PA3547;PA3545;PA4110
198	PA2413;PA2446;PA1694;PA2408;PA2366;PA4351;PA2445;PA1432;PA1693;PA2776;PA1701;PA0604;PA2018;PA1723;PA2412;PA4482;PA2444;PA1421;PA0295;PA0605;PA0266;PA2407;PA5312;PA2409;PA1692	PA4225;PA3870;PA3187;PA4130;PA3195;PA3366;PA4217;PA2008;PA1179;PA2009;PA3364;PA4226;PA2007;PA3929;PA4228;PA3182;PA0958;PA1180;PA3930;PA3914;PA2323;PA0897;PA0865;PA3876;PA3875;PA3872;PA2321;PA3183;PA4230;PA3181;PA2555;PA4224;PA3560;PA3194;PA2000;PA1999;PA3193
199	PA4010;PA1317;PA0530;PA1319;PA1318;PA1320;PA4969;PA1321	PA4910;PA4211;PA0106;PA4497;PA0228;PA1902;PA1217;PA2408;PA0105;PA4144;PA3236;PA3582;PA4217;PA0107;PA3584;PA2513;PA1904;PA1173;PA5417;PA5379;PA1701;PA3724;PA0227;PA2407;PA2014;PA2514;PA5416;PA0112;PA4496;PA2862;PA1901;PA3568;PA2013;PA5421;PA0263;PA2000;PA1903;PA1905;PA3569;PA0108;PA4207
200	PA4225;PA0747;PA1871;PA2553;PA2001;PA2248;PA3416;PA1249;PA3366;PA4217;PA0872;PA2008;PA0795;PA2003;PA0870;PA2009;PA2007;PA3418;PA5100;PA2012;PA4435;PA0447;PA2011;PA3570;PA2247;PA3724;PA2014;PA4500;PA2249;PA2250;PA0865;PA2015;PA2555;PA2566;PA2013;PA2000;PA1999;PA3569	PA3181;PA4771;PA1317;PA3194;PA3120;PA2412;PA1319;PA1318;PA1320;PA3182;PA3195;PA2321;PA3183
201	PA5378;PA3438;PA3627;PA2608;PA3088;PA0896;PA0897;PA0148	PA5096;PA3568;PA3364;PA4158;PA5100;PA5098
202	PA3751;PA1810;PA4693;PA4454;PA0430;PA1806;PA5505;PA1808;PA4217	PA4038;PA4089;PA1701;PA0480;PA1724;PA4123;PA0494;PA4037;PA5508
203	PA2295;PA2294;PA3954;PA4497;PA0504;PA2296;PA3213;PA5471;PA1611;PA4457;PA3170	PA3187;PA1659;PA5570;PA1338;PA3569;PA4430;PA4240;PA3802;PA5349;PA1341;PA1340;PA4273;PA4237;PA1339;PA5304;PA1337;PA2856
204	PA0851;PA1856;PA0304;PA5421;PA4276;PA3361;PA0011;PA4747;PA5315;PA0357;PA2011	PA3375;PA5074;PA0954;PA5177;PA0976;PA0051;PA5172;PA1081;PA0036
205	PA4443;PA4225;PA2682;PA1249;PA1092;PA2512;PA3366;PA2513;PA2509;PA4226;PA4228;PA3570;PA2507;PA5025;PA0227;PA2508;PA2514;PA4939;PA4195;PA4971;PA4231;PA4230;PA4224;PA1337;PA3569	PA1667;PA1657;PA1661;PA4208;PA3584;PA3181;PA3187;PA1518;PA0849;PA1000;PA1927;PA2531;PA1658;PA1001;PA1662;PA4207;PA1660;PA0494;PA3195
206	PA0083;PA0091;PA3584;PA2536;PA0082;PA0089;PA0077;PA0088;PA0079;PA0084;PA0085;PA0078;PA0080;PA0090;PA0073;PA0087;PA4264	PA2553;PA2446;PA0896;PA1694;PA1984;PA1070;PA0602;PA1717;PA2008;PA1690;PA1697;PA2009;PA1725;PA1072;PA2007;PA2445;PA1696;PA1693;PA1719;PA1701;PA1695;PA1024;PA1723;PA2444;PA0865;PA1703;PA1691;PA1698;PA1722;PA3568;PA1724;PA5415;PA1716;PA1073;PA1692
207	PA2507;PA2711;PA3442;PA2366;PA3937;PA2444;PA2513;PA2509;PA2514;PA5415;PA2682;PA5429;PA2442;PA2600;PA2508;PA2373;PA2512;PA3444;PA2443;PA3356;PA2776	PA3187;PA0678;PA2022;PA3195;PA2008;PA4774;PA4771;PA2009;PA2007;PA3182;PA4773;PA0223;PA2323;PA0879;PA0865;PA2321;PA3183;PA2261;PA3181;PA3194;PA0679;PA2263;PA3193;PA4307
208	PA5378;PA5379;PA3629;PA5416;PA1646;PA3628;PA5176;PA5377;PA0844;PA5420;PA5421;PA5415;PA5419;PA3236;PA1611;PA5499;PA5376;PA5417;PA4908;PA5418	PA2507;PA1095;PA3187;PA1094;PA2513;PA5304;PA2514;PA2682;PA2508;PA2272;PA2512;PA5445;PA1432;PA1087
209	PA3640;PA4403;PA4740;PA0430;PA3471;PA3105;PA2744;PA0401;PA0795;PA1589;PA0373;PA4693;PA1552;PA3527;PA4232;PA3482;PA1770;PA1585;PA0796;PA3030;PA5051;PA2979;PA1794;PA4042;PA4425;PA2991;PA3117;PA2709;PA5063;PA5505;PA1787;PA0482;PA1588;PA2649;PA3751;PA0887;PA3822;PA5555	PA2887;PA1927;PA4901
210	PA2360;PA2362;PA0275;PA0156;PA5522;PA1997;PA4901;PA4812;PA1931;PA0174;PA0173;PA4811;PA1252;PA2361	PA2947;PA5172;PA2828;PA5426;PA1155;PA1581;PA3139;PA3584;PA5373;PA2826;PA0609;PA2011;PA3639;PA5557;PA1582;PA2014;PA2444;PA1982;PA4205;PA1156;PA3134;PA2000;PA0887;PA4261;PA5554;PA3569
211	PA2948;PA4973;PA1511;PA1317;PA2105;PA1319;PA1320;PA4114;PA1384;PA2104;PA2103	PA3553;PA1092;PA4810;PA3559;PA1087;PA3151;PA1095;PA1179;PA3552;PA4774;PA3557;PA3556;PA3155;PA4773;PA4777;PA3554;PA3159;PA3555;PA1094;PA4503;PA4776;PA3560;PA3558;PA3426;PA4812;PA1086
212	PA0510;PA5357;PA3870;PA5427;PA1694;PA0518;PA0602;PA1717;PA5172;PA3100;PA1555;PA1690;PA3877;PA1696;PA1556;PA3874;PA1701;PA5171;PA1695;PA3876;PA3875;PA3872;PA1703;PA1698;PA5139;PA1724;PA5173;PA5210	PA1856;PA2640;PA4130;PA2645;PA4290;PA5445
213	PA3553;PA2446;PA1249;PA3559;PA3552;PA4774;PA3557;PA3556;PA4773;PA5445;PA4777;PA3554;PA3555;PA5353;PA0604;PA1927;PA4776;PA2444;PA0482;PA2634;PA3558;PA0606;PA0887;PA4290	PA1874;PA2682;PA3236;PA5471;PA2512;PA3195;PA2513;PA0810;PA3182;PA1696;PA4121;PA5417;PA5379;PA3629;PA2507;PA1701;PA1695;PA5082;PA2514;PA5416;PA3183;PA1698;PA3181;PA5420;PA3194;PA1779;PA1780;PA3193;PA5418
214	PA0510;PA0523;PA5171;PA0524;PA3540;PA1555;PA3392;PA3874;PA5173;PA0518;PA0130;PA3875;PA5172;PA3542;PA1556;PA0519;PA3872	PA4230;PA4613;PA1421;PA1905;PA1902;PA3600;PA0604;PA3232;PA1927;PA0605;PA4065;PA1904;PA3582;PA1903;PA4211;PA5445;PA3478;PA5538;PA4217
215	PA2553;PA0106;PA3415;PA3417;PA2248;PA3416;PA0105;PA0113;PA0107;PA5213;PA0180;PA1179;PA4351;PA3570;PA2011;PA3629;PA2247;PA3232;PA2249;PA2250;PA0112;PA3568;PA4646;PA0887;PA4290;PA3569;PA0108	PA1326;PA0130
216	PA1737;PA3310;PA5436;PA0304;PA0772;PA1287;PA0954;PA5435;PA1927;PA0219;PA1311;PA3814;PA2105;PA2103	PA1576;PA0851;PA3047;PA3163;PA2943;PA4006;PA3171;PA0357
217	PA1146;PA2673;PA3506;PA0205;PA2676;PA0203	PA0768;PA4741;PA3438;PA0296;PA4235;PA4565;PA0301;PA3976;PA0651;PA1457;PA5315;PA5142;PA4254;PA4242;PA0546;PA4694;PA0432;PA1493;PA3480;PA3814;PA1013;PA0650;PA4429;PA5153
218	PA2438;PA2473;PA1438	PA1586;PA1179;PA5163;PA1588;PA3495;PA3162;PA4568;PA0336;PA5176;PA1580;PA4251;PA3351;PA4252;PA4464;PA3352;PA4274;PA0203;PA1543;PA1342;PA4751;PA2742
219	PA5508;PA3540;PA4230;PA3545;PA4217	PA3553;PA1092;PA4810;PA3366;PA3559;PA0132;PA1095;PA1179;PA3552;PA4774;PA3557;PA2513;PA3556;PA4773;PA4811;PA1180;PA4777;PA3554;PA3555;PA1094;PA0130;PA4776;PA2514;PA3558;PA0920;PA4812;PA1086
220	PA3554;PA3555;PA1095;PA1179;PA3552;PA3553;PA4774;PA1094;PA3559;PA1904;PA2813;PA1092;PA3556;PA4773;PA4810;PA4811;PA1180;PA1310	PA4193;PA0082;PA3187;PA0077;PA0095;PA0088;PA1602;PA0080;PA2008;PA2009;PA2007;PA4192;PA1000;PA0084;PA0085;PA0087;PA0083;PA2685;PA0524;PA2000;PA1001;PA0089;PA5304
221	PA4910;PA1277;PA4912;PA1326;PA4911;PA3516;PA3523;PA4909;PA1525;PA4913;PA4976;PA0958;PA4506;PA5417;PA4980;PA0851;PA1061;PA1927;PA5369;PA4908;PA2948;PA3517;PA2862;PA2654;PA5155;PA1077;PA0203;PA1081;PA5153	PA4588;PA4418;PA3181;PA3187;PA3194;PA2000;PA4417;PA3195;PA1999;PA3182;PA5445;PA3478;PA3183
222	PA0157;PA2473;PA0747;PA4193;PA2059;PA0156;PA0838;PA2061;PA1997;PA4885;PA3102;PA3777;PA2905;PA0275	PA3975;PA0609;PA0296;PA2638;PA2444;PA4740;PA0302;PA1580;PA2644;PA5557;PA1810;PA3294;PA3531;PA4464;PA0660;PA5172;PA5454;PA3366;PA5505
223	PA1225;PA1827;PA2060;PA2061;PA1280;PA3725;PA1598	PA4947;PA4696;PA4425;PA3645;PA2796;PA0266;PA5549;PA1087
224	PA5010;PA4548;PA0968;PA2843;PA2962;PA5501;PA0934	PA4867;PA3627;PA3540;PA3319;PA5298;PA0685;PA4454;PA1552;PA0865;PA1310;PA5508
225	PA4230;PA4225;PA4224;PA2513;PA0263;PA2813;PA4228;PA2442	PA0132;PA2948;PA2944;PA3719;PA0849;PA1927;PA0678;PA0424;PA1566;PA0130;PA4969;PA5445;PA5435;PA3379;PA4217
226	PA0872;PA0336;PA2009;PA4267;PA0865;PA2742;PA1155	PA2144;PA0228;PA2570;PA2512;PA2162;PA3366;PA2105;PA2151;PA2163;PA2513;PA3364;PA2152;PA2164;PA2153;PA2507;PA2160;PA2147;PA2165;PA4500;PA2514;PA5416;PA5420;PA5421;PA2155
227	PA1581;PA1257;PA4741;PA4401;PA1446;PA2970;PA3636;PA3512;PA5570;PA1320;PA4159;PA3028	PA1798;PA5436;PA4646;PA4812;PA0018;PA1726;PA0176
228	PA0999;PA2204;PA0997;PA4774;PA0998;PA1000;PA2018;PA5128;PA1001;PA1249;PA2811;PA2813;PA2083;PA4773;PA0996	PA5096;PA2553;PA3721;PA2446;PA1070;PA5172;PA3540;PA4761;PA2009;PA2445;PA5100;PA1556;PA2104;PA3570;PA5098;PA5171;PA2412;PA2444;PA5094;PA5415;PA5173;PA3569;PA5106
229	PA0654;PA3310;PA1959;PA0363	PA0997;PA1930;PA0177;PA5171;PA0178;PA1174;PA2573;PA3417;PA3477;PA0179;PA2195;PA5173;PA2365;PA1249;PA1984;PA0105;PA2815;PA5172;PA3418;PA1247;PA3479
230	PA1095;PA0997;PA4163;PA1094;PA2009;PA4500;PA5415;PA1984;PA1092;PA1086;PA1087	PA3151;PA3159;PA4193;PA3514;PA4192;PA0524;PA3156;PA3148;PA3152;PA4880;PA3155;PA4194;PA3158
231	PA2507;PA2008;PA5098;PA3187;PA1317;PA2009;PA2513;PA4226;PA2514;PA1319;PA1566;PA2007;PA1092;PA0130;PA1320;PA2508;PA2512;PA1318;PA5304;PA1321	PA0997;PA4208;PA4211;PA0998;PA1902;PA2195;PA1217;PA0494;PA4209;PA4217;PA1002;PA2193;PA1904;PA0996;PA1432;PA3555;PA3724;PA1000;PA0085;PA3333;PA0999;PA3476;PA2685;PA2194;PA1901;PA3746;PA3558;PA1001;PA1903;PA1905
232	PA5445;PA4443;PA3181;PA3942;PA1838;PA3194;PA3970;PA4759;PA0651;PA3182;PA3736;PA3195;PA3183;PA5508	PA1871;PA2003;PA0524;PA3392;PA2513;PA2248;PA3364;PA2514;PA2250;PA2000;PA2815;PA3929;PA2512;PA4969;PA3366
233	PA2652;PA3719;PA1602;PA1101;PA1092;PA3582;PA3526;PA1095;PA3584;PA1946;PA3579;PA3929;PA4375;PA4773;PA5445;PA3030;PA3724;PA4942;PA4470;PA3479;PA4520;PA1452	PA3187;PA2001;PA2446;PA2408;PA1984;PA2008;PA3540;PA2009;PA2445;PA2007;PA2442;PA2443;PA2412;PA0202;PA2444;PA0865;PA4973;PA2000;PA5415;PA1999;PA3551;PA2407;PA2409
234	PA4773;PA2944;PA2019	PA3476;PA3159;PA3151;PA0098;PA2193;PA3187;PA2104;PA1432;PA4228;PA4688;PA1275;PA3155;PA2105;PA2103
235	PA0999;PA2573;PA3415;PA0838;PA2566;PA3417;PA3349;PA1927;PA3416;PA2570;PA3348;PA5349;PA2442;PA3316;PA1135;PA3478;PA3479	PA0083;PA4740;PA4626;PA1959;PA5199;PA4418
