feature	positive_signature	negative_signature
236	PA2020;PA5508;PA2566;PA4912;PA2513;PA4500;PA0108;PA0112	PA4443;PA3584;PA0609;PA5497;PA3540;PA4740;PA1555;PA5570;PA0849;PA4276;PA4670;PA5568;PA4748;PA3313;PA3745;PA4262;PA4865;PA4442;PA1556
237	PA2857;PA5541;PA3601;PA4880;PA3600;PA2914;PA4065;PA3541;PA1923;PA4064;PA5539;PA5489;PA5538	PA4225;PA4872;PA3582;PA4687;PA5435;PA0399;PA3584;PA4226;PA1566;PA4228;PA5445;PA3570;PA0604;PA0603;PA4230;PA2536;PA0605;PA0606;PA0887;PA1318;PA4290;PA2648;PA5355
238	PA0999;PA5213;PA4230;PA4208;PA2151;PA4470;PA0998;PA0679;PA3382;PA1001;PA3348;PA2442;PA3346;PA4687;PA1003;PA3212;PA3379;PA3479	PA2507;PA3531;PA0228;PA0227;PA2014;PA5139;PA2508;PA5471;PA2514;PA4517;PA2011
239	PA0202;PA3315;PA3486;PA0480	PA0768;PA0482;PA0232;PA2584;PA0773;PA3742;PA4069;PA4676;PA5313;PA5049;PA1799;PA5147;PA3170
240	PA0399;PA0083;PA4443;PA1179;PA2204;PA3446;PA3977;PA1493;PA1838;PA1180;PA3931;PA0283;PA1806;PA3444;PA3527;PA4470;PA5217;PA4442	PA2147;PA1927;PA2416;PA2570;PA3361;PA1217
241	PA4225;PA5353;PA4230;PA4224;PA1224;PA4226;PA5354;PA4376;PA2813;PA4228;PA5349;PA3569;PA3366;PA4231	PA2566;PA2007;PA2891;PA1927;PA1087
242	PA0872;PA2003;PA0870;PA2513;PA1927;PA2514;PA2512;PA3366	PA1667;PA3553;PA3187;PA1666;PA1662;PA3195;PA3559;PA1179;PA3552;PA0523;PA4774;PA3557;PA3392;PA3556;PA4456;PA3182;PA1696;PA4773;PA5445;PA1180;PA4777;PA3554;PA3555;PA4010;PA3193;PA4776;PA2321;PA3183;PA3181;PA0524;PA1659;PA3558;PA3194;PA0887;PA4290;PA1660
243	PA1095;PA1249;PA1092;PA4500;PA1087	PA4051;PA1130;PA1511;PA4193;PA4192;PA1224;PA2018;PA3361;PA2232;PA5471;PA5162;PA1326;PA2019;PA4195;PA4194;PA2105
244	PA1946;PA5366;PA1976;PA0677;PA3568;PA2108;PA4351;PA3232;PA0887;PA1668;PA2991;PA4290;PA1982;PA3379;PA1256	PA2616;PA2584;PA0098;PA3030;PA5080;PA5390;PA5349;PA2514;PA5568;PA5508
245	PA0997;PA0998;PA0782;PA1694;PA1984;PA1717;PA1382;PA1555;PA1557;PA1697;PA1690;PA1725;PA1696;PA1556;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA1384;PA1703;PA0999;PA1722;PA1698;PA2948;PA4973;PA1724;PA1001;PA1716;PA1692	PA1874;PA4307;PA3584;PA0427;PA0524;PA1421;PA3601;PA1602;PA0266;PA4064;PA3582;PA1320;PA2253;PA4435;PA4688;PA5508
246	PA4225;PA4201;PA3514;PA4202;PA4901;PA4226;PA4158;PA4159;PA4231	PA2367;PA2413;PA2329;PA2446;PA0518;PA2408;PA2512;PA2317;PA2366;PA2513;PA2390;PA2445;PA2442;PA2389;PA2443;PA2011;PA2340;PA2327;PA2412;PA2272;PA2444;PA2373;PA2321;PA2265;PA2368;PA4206;PA2365;PA2407;PA2409
247	PA3584;PA0685;PA0678;PA1254;PA4812;PA1256	PA3151;PA3514;PA3156;PA3148;PA3512;PA1384;PA3506;PA0204;PA0205;PA3513;PA0206;PA0202;PA3505;PA3152;PA0203;PA3155;PA3504;PA3498;PA3158
248	PA4230;PA4208;PA4206;PA4207;PA1904;PA4228;PA1905;PA4205;PA4217	PA3151;PA4973;PA2944;PA4771;PA3156;PA3148;PA1384;PA4503;PA3506;PA1927;PA4504;PA2914;PA3155;PA3448;PA2084
249	PA3554;PA3555;PA4443;PA1179;PA3552;PA3553;PA4774;PA3557;PA4973;PA0283;PA3713;PA5173;PA3556;PA4776;PA5172;PA4777;PA4773;PA1180;PA3559	PA0997;PA4225;PA1661;PA4211;PA0998;PA1902;PA1217;PA3437;PA3541;PA5471;PA3582;PA1662;PA0494;PA4209;PA4217;PA1002;PA3584;PA0523;PA2193;PA3540;PA1905;PA1904;PA2019;PA5445;PA0996;PA3478;PA1000;PA2018;PA0865;PA3333;PA4205;PA3479;PA3183;PA0999;PA3476;PA4230;PA2194;PA1901;PA0793;PA0887;PA1668;PA1001;PA1903;PA4290;PA2195;PA1660;PA4207
250	PA5110;PA0134;PA3540;PA5322;PA5323;PA2412;PA3541;PA3551;PA2569;PA3542;PA3547;PA2105;PA3545	PA5302;PA4073;PA4812;PA0603;PA3182;PA4811;PA5304;PA4307
251	PA1581;PA1554;PA1667;PA1661;PA4208;PA1657;PA1659;PA1666;PA4206;PA3232;PA1658;PA1656;PA1662;PA1320;PA4207;PA2648;PA1660;PA3479;PA2969	PA4121;PA3936;PA3442;PA3446;PA3540;PA3937;PA3445;PA5541;PA3443;PA3541;PA3444;PA3447;PA0494;PA3938;PA5538;PA3545;PA5508
252	PA1874;PA4208;PA3452;PA3187;PA2413;PA2570;PA1249;PA1092;PA3584;PA1317;PA2416;PA2164;PA3182;PA2290;PA2153;PA1321;PA2160;PA2531;PA1927;PA2412;PA1320;PA3346;PA4470;PA3181;PA1319;PA1318;PA1931;PA4207;PA5304	PA3537;PA2685;PA4430;PA4771
253	PA0282;PA4443;PA2204;PA2203;PA4193;PA4192;PA3446;PA1838;PA0280;PA3443;PA3935;PA3931;PA0283;PA0281;PA3444;PA3937;PA4969;PA3938;PA2105;PA4442	PA1667;PA1661;PA3553;PA0082;PA1666;PA0095;PA0077;PA0088;PA3600;PA1670;PA0079;PA0078;PA0080;PA1662;PA3559;PA1657;PA1179;PA3552;PA4774;PA3557;PA3294;PA3556;PA0090;PA4773;PA0075;PA1180;PA3554;PA3555;PA0091;PA0089;PA2018;PA0084;PA0072;PA0085;PA1024;PA1656;PA0074;PA0087;PA0083;PA2685;PA1511;PA2536;PA1659;PA3558;PA1658;PA0263;PA1668;PA1660;PA0081
254	PA4385;PA5436;PA3187;PA4761;PA2013;PA2014;PA4130;PA2000;PA2570;PA4759;PA2445;PA5429;PA3337;PA4133;PA2444;PA1999;PA2512;PA5435;PA2011	PA3553;PA0106;PA0105;PA3559;PA3552;PA4774;PA3557;PA0196;PA3556;PA0195;PA4773;PA4777;PA3554;PA3555;PA1976;PA1024;PA4776;PA1982;PA2948;PA2634;PA2862;PA3558;PA0108
255	PA1586;PA1871;PA4211;PA0106;PA3417;PA1902;PA2248;PA3416;PA1249;PA2815;PA0105;PA1092;PA5172;PA1562;PA1342;PA0175;PA4217;PA0872;PA0107;PA1930;PA0178;PA1174;PA3477;PA1904;PA3418;PA1173;PA3478;PA0176;PA5171;PA3724;PA1061;PA0179;PA2249;PA2250;PA1337;PA3479;PA0177;PA1901;PA4133;PA5173;PA1903;PA1905;PA2573;PA0108	PA3540;PA3545;PA3877;PA2412;PA1856
256	PA2584;PA4918;PA5049;PA2550;PA2840;PA3742;PA4276;PA1927;PA4528;PA3745;PA0494;PA5504;PA4687;PA1180;PA0316;PA4700	PA1871;PA4208;PA1901;PA3724;PA4206;PA3721;PA2570;PA1904;PA1903;PA4211;PA4205;PA4207
257	PA3914;PA2003;PA3870;PA5302;PA2812;PA2813;PA2811;PA3877;PA3875;PA3876;PA3195;PA3874	PA1719;PA5355;PA1701;PA2444;PA5453;PA2446;PA2445;PA5100;PA0958;PA3379;PA5106
258	PA5523;PA3792;PA3584;PA5163;PA4771;PA1701;PA1260;PA1698;PA5524;PA5522;PA1724;PA5313;PA2826;PA1693;PA1252;PA1692;PA1256	PA3555;PA4307;PA4613;PA3719;PA0773;PA3557;PA3925;PA4206;PA4205;PA3721;PA5435;PA0204;PA3364;PA2000;PA3556;PA0203;PA0193;PA3366;PA2011
259	PA3870;PA3531;PA3601;PA0480;PA5429;PA4109;PA5388	PA3640;PA3047;PA3590;PA3861;PA2607;PA2648;PA5568
260	PA2947;PA2824;PA2944;PA1927	PA0997;PA1661;PA3553;PA4211;PA1666;PA2413;PA0998;PA1660;PA2408;PA1662;PA3559;PA1657;PA3552;PA4774;PA3557;PA2390;PA3556;PA2389;PA4773;PA0750;PA5445;PA0996;PA4777;PA3554;PA1000;PA3232;PA2412;PA1320;PA4776;PA4470;PA0999;PA1659;PA3558;PA0887;PA1001;PA4290;PA2407;PA2409
261	PA0510;PA0997;PA5243;PA0523;PA0524;PA4761;PA2413;PA2412;PA2446;PA2000;PA0996	PA1667;PA4443;PA3553;PA1809;PA3938;PA3559;PA1179;PA3552;PA4774;PA3557;PA1287;PA2513;PA3443;PA3364;PA3556;PA4773;PA3937;PA1180;PA4777;PA3554;PA2018;PA4500;PA0085;PA0130;PA4776;PA3444;PA2514;PA3936;PA1669;PA2685;PA3558;PA2357
262	PA4127;PA0997;PA1701;PA4163;PA1094;PA4128;PA0998;PA4122;PA0782;PA4125;PA4180;PA4123;PA4158;PA1092;PA4133;PA1086;PA4124;PA4121;PA4138	PA3555;PA4225;PA3552;PA0427;PA3553;PA3557;PA4189;PA4230;PA4224;PA4073;PA3568;PA0293;PA1024;PA4226;PA3556;PA4228;PA1320;PA4231;PA4188;PA3569;PA3570
263	PA5154;PA1260;PA3517;PA2862;PA1525;PA4912;PA4911;PA1752;PA5155;PA2445;PA0958	PA0997;PA0228;PA0998;PA3600;PA4759;PA1217;PA0242;PA5539;PA5538;PA5302;PA1317;PA4073;PA2811;PA4811;PA5445;PA0996;PA1321;PA0227;PA1000;PA0686;PA1320;PA4172;PA3333;PA0999;PA4385;PA3601;PA5541;PA1319;PA4065;PA1318;PA5304
264	PA4443;PA5500;PA3601;PA3742;PA3600;PA4065;PA0130;PA4064;PA4750;PA5501;PA5538	PA4910;PA0082;PA0077;PA0088;PA0079;PA4911;PA0078;PA0080;PA0090;PA0075;PA0091;PA0089;PA1976;PA4122;PA0084;PA0072;PA0085;PA1024;PA0074;PA1982;PA0083;PA2536;PA3568;PA4124;PA0087
265	PA2944;PA0296;PA4733;PA0204;PA3541;PA1984;PA2105;PA3545;PA0872;PA3687;PA3300;PA3540;PA1799;PA4192;PA1927;PA5429;PA0102;PA0603;PA1384;PA0865;PA3551;PA3542;PA3547	PA3553;PA2367;PA3452;PA2446;PA3559;PA5372;PA3552;PA4774;PA2366;PA3557;PA2371;PA3556;PA2811;PA2370;PA3182;PA4773;PA4777;PA3554;PA3555;PA0174;PA2360;PA0177;PA3181;PA3558;PA2368;PA4307
266	PA2265;PA5445;PA3584;PA0427;PA3181;PA3579;PA3194;PA2323;PA4696;PA5016;PA3582;PA2253;PA3182;PA0766;PA0494;PA2264;PA2290;PA2321;PA3183;PA5508	PA2553;PA2001;PA2248;PA2446;PA1984;PA0872;PA2008;PA0870;PA2009;PA4502;PA2445;PA2007;PA2012;PA5100;PA0195;PA2011;PA5098;PA2247;PA2014;PA2249;PA2250;PA0130;PA2444;PA0865;PA4973;PA2015;PA2555;PA2013;PA2000;PA4133;PA1999;PA1073;PA5304;PA5106
267	PA5171;PA2019;PA2513;PA2514;PA5313;PA3348;PA0266;PA5471;PA5312;PA2512;PA5304;PA2776	PA3914;PA0794;PA3181;PA3187;PA1856;PA3194;PA2323;PA3364;PA4500;PA1073;PA3541;PA1070;PA1984;PA3182;PA2321;PA3193;PA3183;PA3195;PA2263;PA1393;PA3545
268	PA0999;PA0997;PA2566;PA0998;PA1000;PA3352;PA0996;PA3348;PA1786;PA5524;PA3366	PA4414;PA3925;PA1317;PA2013;PA4206;PA2014;PA2446;PA0281;PA4375;PA4486;PA2012;PA2444;PA3937;PA5075;PA2857;PA2011
269	PA1661;PA4236;PA2646;PA2446;PA1984;PA2644;PA2008;PA2009;PA2007;PA2445;PA2442;PA2443;PA1656;PA2641;PA2444;PA0865;PA2642;PA3531;PA2649;PA2640;PA3524;PA5415;PA2645;PA2648;PA2647	PA4225;PA3553;PA2413;PA2408;PA3559;PA3552;PA4774;PA3557;PA1317;PA4226;PA3556;PA3929;PA4228;PA4773;PA4707;PA4777;PA3554;PA3555;PA2412;PA1320;PA4776;PA4708;PA4470;PA5217;PA4231;PA4230;PA4224;PA3558;PA1319;PA1318;PA2407;PA2409
270	PA3568;PA3579;PA2685;PA3584;PA3582	PA0510;PA4443;PA2203;PA4193;PA3446;PA3187;PA3935;PA3931;PA0518;PA3541;PA3938;PA0519;PA4442;PA3545;PA2008;PA0523;PA1856;PA3540;PA4761;PA3392;PA1317;PA2009;PA3443;PA2007;PA2445;PA0281;PA3937;PA0024;PA1838;PA0280;PA0283;PA1320;PA3444;PA2444;PA2598;PA4195;PA2321;PA3183;PA4505;PA2204;PA0282;PA4973;PA0524;PA5415;PA1319;PA1318;PA3551;PA3547
271	PA4588;PA4910;PA4443;PA2862;PA3194;PA4909;PA4912;PA1927;PA1736;PA4908;PA4913;PA3182;PA1982;PA3195;PA3183;PA2550	PA1871;PA4130;PA0782;PA2446;PA5172;PA3366;PA0872;PA0132;PA5372;PA5302;PA0870;PA1317;PA2009;PA4880;PA3361;PA2445;PA2007;PA5445;PA1321;PA3724;PA0130;PA1320;PA0865;PA4969;PA1511;PA2000;PA4133;PA1319;PA5173;PA1999;PA1318;PA0266;PA5304
272	PA3310;PA1124;PA1725;PA0263;PA2104;PA1384;PA2105;PA2103	PA5304;PA0997;PA0363;PA3316
273	PA1258;PA0342;PA3361;PA3437;PA1432;PA1931;PA0684;PA0173;PA0175;PA4811	PA1585;PA3639;PA3300;PA0432;PA5171;PA4206;PA2014;PA4503;PA5554;PA5429;PA2826;PA2815;PA0500;PA4068;PA2365;PA4269;PA0009;PA4954;PA4205;PA2011;PA4207
274	PA1667;PA1661;PA1666;PA0051;PA1660;PA3471;PA3366;PA3861;PA3300;PA4693;PA3364;PA5100;PA0604;PA2249;PA2444;PA5217;PA4205;PA1659;PA4430;PA1668;PA2645;PA4207;PA4429;PA5106	PA5372;PA5379;PA5416;PA4918;PA1260;PA5420;PA4909;PA5418;PA5421;PA5419;PA3236;PA5072;PA5417;PA3526;PA1256
275	PA0747;PA2059;PA0838;PA2014;PA4158;PA0102;PA3498;PA2105;PA3814	PA4374;PA1792;PA0403;PA5184;PA3361;PA5199;PA4068;PA5230;PA5443;PA4314;PA5358;PA1459
276	PA0768;PA0999;PA1274;PA0997;PA3818;PA3607;PA3608;PA5118;PA1529;PA1317;PA1966;PA0998;PA1000;PA0654;PA1001;PA4939;PA0357	PA3151;PA3159;PA1095;PA3514;PA3158;PA3156;PA5025;PA3148;PA1094;PA0206;PA3152;PA3513;PA0202;PA1249;PA1092;PA0203;PA3155;PA1384;PA3498;PA1393
277	PA1874;PA1871;PA2553;PA0106;PA3187;PA3417;PA2248;PA3416;PA2570;PA1092;PA0175;PA2232;PA0872;PA2003;PA0178;PA1174;PA2513;PA3418;PA3478;PA0176;PA2247;PA0179;PA2249;PA2250;PA3479;PA2566;PA2363;PA2573;PA5106	PA4443;PA3446;PA2904;PA3600;PA2412;PA0283;PA0281;PA3523;PA2905;PA3444;PA4442;PA5508
278	PA1555;PA1224;PA4952;PA0203;PA4750;PA1556;PA4418;PA5332;PA4977	PA5523;PA0157;PA1179;PA2711;PA3975;PA3916;PA4733;PA5192;PA3918;PA1683;PA4412;PA4939;PA3618;PA5063;PA4687;PA5435;PA3861
279	PA2639;PA3584;PA2018;PA0263;PA4133;PA5429;PA2648;PA3478;PA2321;PA3479	PA3013;PA4911;PA1070;PA1457;PA0651;PA4452;PA5137;PA5435;PA1071;PA0196;PA1736;PA4228;PA3014;PA1104;PA4435;PA2011;PA2014;PA1460;PA1982;PA3875;PA4908;PA4453;PA2013;PA4454;PA1081;PA1073
280	PA4163;PA2444;PA2513;PA2446;PA5415;PA2445;PA2442;PA0958;PA2514;PA2105	PA0510;PA0997;PA4225;PA4211;PA0082;PA0077;PA0998;PA1254;PA0518;PA0078;PA3582;PA0080;PA1717;PA0494;PA0519;PA1002;PA3584;PA0523;PA3579;PA3392;PA1525;PA1725;PA4226;PA2691;PA0090;PA4228;PA0996;PA0091;PA0089;PA1000;PA0084;PA0085;PA1723;PA1716;PA0083;PA0999;PA2685;PA4230;PA0524;PA1421;PA5139;PA1001;PA1905;PA0087;PA1692
281	PA3584;PA2685;PA2444;PA2531;PA2412;PA2446;PA5415;PA2445;PA2408;PA2442;PA2407;PA2409	PA4225;PA4230;PA3187;PA4733;PA4224;PA0504;PA0480;PA4226;PA1904;PA4228;PA4211;PA4231
282	PA3553;PA0678;PA3559;PA1179;PA3552;PA0523;PA4774;PA3557;PA3556;PA3929;PA4773;PA3379;PA3930;PA4777;PA3554;PA3159;PA3555;PA1180;PA0686;PA3121;PA4971;PA0524;PA3531;PA3558;PA3120;PA4430	PA4225;PA1871;PA0228;PA1902;PA2512;PA4217;PA5508;PA0107;PA3761;PA2513;PA2509;PA4226;PA3361;PA1904;PA4228;PA3570;PA2507;PA3724;PA0227;PA2508;PA2514;PA3333;PA4231;PA4230;PA4224;PA4234;PA2607;PA1903;PA1905;PA3569
283	PA1375;PA0510;PA0098;PA1555;PA1557;PA1224;PA0088;PA4351;PA2813;PA0078;PA3498;PA1556	PA2948;PA2944;PA3719;PA4613;PA3187;PA0106;PA4771;PA2444;PA4973;PA3721;PA2904;PA0849;PA2446;PA1927;PA5415;PA2445;PA2442;PA0958;PA2443;PA5452
284	PA2507;PA3629;PA3300;PA4230;PA4172;PA3459;PA3187;PA3540;PA1317;PA2513;PA2514;PA3541;PA2815;PA4228;PA4786;PA2508;PA2512;PA3547;PA3545	PA0518;PA1662;PA1092;PA3523;PA0494;PA0519;PA4209;PA4217;PA1657;PA1095;PA4771;PA5302;PA1555;PA1557;PA3392;PA3361;PA1556;PA1094;PA1000;PA0262;PA1421;PA4211;PA5304
285	PA4443;PA0082;PA0106;PA0095;PA0077;PA0079;PA0088;PA0080;PA0078;PA0098;PA2541;PA0090;PA0075;PA0081;PA0091;PA0089;PA0084;PA0085;PA0074;PA5039;PA0083;PA3476;PA2685;PA3426;PA2365;PA4812;PA0087	PA0997;PA2553;PA0998;PA2248;PA2512;PA0872;PA2008;PA0870;PA1317;PA2009;PA2513;PA2007;PA2012;PA2507;PA2247;PA2014;PA4122;PA2249;PA2250;PA2508;PA2514;PA0865;PA0999;PA2015;PA2555;PA2013;PA2000;PA1001;PA1999;PA5304
286	PA2553;PA2248;PA0976;PA2446;PA1070;PA1984;PA2008;PA0795;PA1071;PA2009;PA2513;PA4502;PA4504;PA1072;PA2445;PA2007;PA2442;PA5100;PA3570;PA5098;PA2247;PA0954;PA2014;PA3232;PA3004;PA4500;PA2249;PA2250;PA2444;PA0865;PA4973;PA3568;PA2000;PA5415;PA1999;PA1073;PA3569;PA5106	PA1002;PA4124;PA0180;PA0997;PA1701;PA0999;PA4127;PA4969;PA4128;PA0998;PA1000;PA4122;PA4125;PA1001;PA4123;PA1696;PA4121;PA1003;PA0996;PA5508
287	PA5372;PA0265;PA1317;PA5373;PA1319;PA0130;PA5312;PA0266;PA3333;PA5332	PA0997;PA0998;PA4236;PA4024;PA2446;PA1694;PA4125;PA1984;PA1717;PA0519;PA0523;PA1690;PA1697;PA1725;PA2445;PA1696;PA4121;PA2443;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA3444;PA2444;PA1703;PA0999;PA1691;PA1722;PA1698;PA3459;PA0524;PA1724;PA1001;PA5415;PA1716;PA1073;PA1692
288	PA2634;PA3540;PA3551;PA0854;PA4205;PA3545	PA2652;PA1920;PA0773;PA3628;PA3935;PA1694;PA4415;PA1092;PA3938;PA3526;PA1078;PA1725;PA1080;PA1180;PA1693;PA1124;PA1079;PA1719;PA3629;PA1701;PA1502;PA1927;PA1723;PA4470;PA1722;PA4513;PA1724;PA1081;PA5106
289	PA0902;PA1382;PA2566;PA2061;PA1393;PA1384;PA1375;PA1087	PA4283;PA4626;PA0749;PA0205;PA3217;PA5215
290	PA1070;PA1984;PA5172;PA5452;PA1225;PA3300;PA5080;PA4502;PA0480;PA4504;PA1072;PA4506;PA3874;PA3914;PA4503;PA4500;PA1341;PA4205;PA3872;PA4496;PA1337;PA1073	PA4225;PA3442;PA3600;PA3935;PA4144;PA5539;PA1317;PA1417;PA4226;PA1923;PA1321;PA2018;PA1927;PA4064;PA1320;PA4230;PA1421;PA4224;PA3601;PA5541;PA0184;PA1319;PA4065;PA1318;PA0089;PA5106
291	PA0228;PA0226;PA0651;PA5172;PA2512;PA1555;PA1557;PA2513;PA2509;PA0609;PA1556;PA3570;PA5171;PA0227;PA3165;PA4055;PA3004;PA2412;PA2508;PA2514;PA0650;PA5173;PA3569;PA4054	PA0999;PA4640;PA0997;PA4613;PA2649;PA1856;PA1317;PA0998;PA1000;PA1927;PA1602;PA4504;PA4207;PA5499;PA0494;PA5445;PA4205;PA3814;PA5272
292	PA0399;PA0009;PA0420;PA1838;PA2413;PA1024;PA2412;PA2365;PA1609;PA2968;PA0750;PA2812;PA4676	PA3914;PA3870;PA0523;PA5302;PA0524;PA2000;PA2250;PA3875;PA5228;PA0865;PA3874;PA3872
293	PA2151;PA2015;PA2553;PA3158;PA1317;PA2555;PA2014;PA4130;PA0263;PA0597;PA1319;PA1249;PA1318;PA1092;PA5100;PA4839;PA1320;PA3170;PA5445;PA0865;PA5106	PA4588;PA0999;PA0997;PA1555;PA0998;PA1000;PA2513;PA1326;PA3025;PA1001;PA2408;PA4123;PA2407;PA4011;PA2409;PA4217
294	PA3553;PA0082;PA0095;PA0080;PA3559;PA3584;PA3552;PA4774;PA3557;PA4880;PA3556;PA4228;PA4773;PA4777;PA0081;PA3555;PA0084;PA4776;PA0083;PA4230;PA4316;PA0087	PA3151;PA4193;PA1260;PA3568;PA2904;PA1927;PA2446;PA1254;PA5415;PA2445;PA3541;PA4829;PA2444;PA1073;PA1256
295	PA0872;PA0895;PA2008;PA3584;PA1087;PA3479;PA1421;PA2009;PA3522;PA0263;PA2007;PA1092;PA3582;PA1692;PA4773;PA0865;PA5304;PA4749;PA5508	PA3151;PA2147;PA4973;PA3187;PA3148;PA3152;PA4122;PA3364;PA1927;PA3155;PA4969
296	PA0999;PA0997;PA1260;PA5176;PA0998;PA1525;PA1000;PA0108;PA1001;PA4913;PA0996;PA0105;PA0112;PA0113;PA1256	PA4307;PA4121;PA2649;PA1659;PA0898;PA3601;PA2011;PA2570;PA5429;PA2514;PA4676;PA4688
297	PA0427;PA1511;PA4774;PA5281;PA2903;PA2104;PA2907	PA4211;PA4733;PA1902;PA2248;PA1217;PA1984;PA3356;PA4217;PA1514;PA3392;PA3877;PA3914;PA2250;PA1140;PA0865;PA3875;PA0524;PA2000;PA1999;PA1903;PA2407;PA2409;PA1073
298	PA2947;PA1078;PA1338;PA1927;PA1498;PA1077;PA1081;PA0865;PA1337;PA1079	PA0997;PA0998;PA4912;PA4130;PA3236;PA2512;PA0175;PA3545;PA0196;PA4375;PA5230;PA0996;PA5417;PA1932;PA1000;PA4500;PA0174;PA5416;PA0999;PA5420;PA0403;PA1001;PA4133;PA5173;PA3475
299	PA2652;PA1375;PA4443;PA2003;PA5353;PA2862;PA1608;PA5373;PA1927;PA4517;PA1464;PA4442;PA1890;PA5355	PA0997;PA4211;PA0998;PA1902;PA3541;PA5435;PA4209;PA4217;PA1179;PA1174;PA0681;PA1904;PA0684;PA0996;PA0447;PA1976;PA1000;PA1501;PA4969;PA4205;PA4206;PA1903;PA1905;PA5310;PA4207
