feature	positive_signature	negative_signature
155	PA3151;PA0999;PA0997;PA4163;PA0998;PA0604;PA1000;PA2412;PA3152;PA1001;PA0996;PA2408;PA1432	PA4127;PA2634;PA0524;PA5541;PA1326;PA3600;PA0196;PA4122;PA1024;PA4123;PA0195;PA1320;PA4124;PA4811;PA5445;PA3366;PA5538
156	PA4225;PA0747;PA4230;PA3459;PA4224;PA0156;PA4880;PA4226;PA4344;PA1562;PA2815;PA3929;PA4228;PA4786;PA2569;PA4231;PA3930	PA1657;PA5355;PA1666;PA3392;PA2018;PA4133;PA3361;PA1662;PA2444;PA1660;PA1693;PA4217
157	PA0399;PA4225;PA0427;PA4230;PA4224;PA1487;PA4226;PA1249;PA4228;PA3551;PA0854;PA4231	PA1667;PA0997;PA1661;PA1666;PA0998;PA4912;PA1662;PA3523;PA5471;PA4217;PA4110;PA1657;PA0996;PA1000;PA0084;PA1927;PA2014;PA0085;PA0999;PA1669;PA2536;PA1659;PA1658;PA0263;PA1668;PA1001;PA1660
158	PA4867;PA3004;PA5505;PA1806;PA4209;PA4217	PA4038;PA4089;PA0749;PA0325;PA0685;PA2922;PA4037
159	PA2507;PA0747;PA4192;PA1317;PA2513;PA1927;PA2514;PA1001;PA1319;PA1982;PA2508;PA1320;PA0958;PA2512;PA0996;PA3479	PA5154;PA1260;PA3187;PA3364;PA5155;PA0896;PA4125;PA2813;PA2811;PA4123;PA2812;PA3366;PA1256
160	PA3151;PA3159;PA2340;PA2711;PA3156;PA3148;PA3152;PA3155;PA2232	PA0997;PA3870;PA0998;PA1694;PA3582;PA1092;PA1717;PA0494;PA1087;PA1095;PA0523;PA4774;PA1697;PA1725;PA3877;PA1696;PA4773;PA4121;PA0996;PA1693;PA1719;PA3914;PA1701;PA0223;PA1695;PA1094;PA4122;PA1723;PA3876;PA1703;PA0999;PA1698;PA1722;PA0524;PA1421;PA1724;PA1716;PA1086;PA1692
161	PA0999;PA0997;PA2711;PA4230;PA1130;PA4224;PA0998;PA4226;PA1001;PA3361;PA4228;PA4231;PA3478;PA2232;PA0996;PA3479	PA1095;PA0501;PA4973;PA0524;PA0898;PA0184;PA2446;PA3931;PA0896;PA2445;PA2811;PA2600;PA2813;PA2444;PA0193;PA2812;PA0186
162	PA0997;PA5427;PA0998;PA4125;PA1694;PA1717;PA1690;PA1697;PA1725;PA4123;PA1696;PA4121;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA4122;PA1723;PA3337;PA1703;PA0999;PA1691;PA1722;PA1698;PA1724;PA1001;PA1716;PA4124;PA1692	PA0089;PA0091;PA0088;PA0085;PA3364
163	PA3553;PA0296;PA3446;PA4130;PA2512;PA3356;PA3559;PA1179;PA3552;PA4774;PA3557;PA2513;PA3556;PA4456;PA3937;PA4773;PA4435;PA4121;PA1180;PA4777;PA2776;PA3554;PA3555;PA5312;PA4776;PA2514;PA5523;PA3558;PA5313;PA0230;PA4124	PA4189;PA4973;PA3910;PA4206;PA4911;PA3426;PA5415;PA1072;PA5082;PA4188;PA0958;PA0347;PA4205
164	PA3382;PA2105;PA3526;PA0153;PA3377;PA1078;PA3514;PA1100;PA3319;PA1083;PA1080;PA4351;PA1423;PA3296;PA5100;PA1135;PA3379;PA3384;PA5369;PA1082;PA3476;PA2862;PA3910;PA4520;PA3568;PA0679;PA3383;PA1077	PA0510;PA1927;PA4670;PA3875;PA3877;PA3876;PA3874;PA3872
165	PA3607;PA3181;PA0363;PA2553;PA3608;PA3187;PA2555;PA2013;PA2014;PA3005;PA1959;PA2012;PA3182;PA4676;PA2321	PA3151;PA1657;PA1930;PA1174;PA3148;PA3152;PA4351;PA0179;PA1927;PA1249;PA3877;PA1173;PA4976;PA3121;PA3875;PA5355
166	PA2204;PA4706;PA1856;PA3446;PA4470;PA2413;PA4708;PA2531;PA2407;PA2412;PA2390;PA0283;PA2408;PA0281;PA3444;PA2444;PA2389;PA2409;PA4707	PA1421;PA2638;PA3187;PA1174;PA3194;PA4236;PA1602;PA4430;PA1217;PA4812;PA1173;PA4810;PA4811;PA2321
167	PA2362;PA3415;PA0156;PA1868;PA1487;PA0387;PA3418;PA1931;PA1004	PA4740;PA5560;PA5128;PA3832;PA2744;PA1155;PA3139;PA4257;PA4256;PA3083;PA3163;PA4748;PA1584;PA0609;PA2011;PA0546;PA3686;PA0432;PA0302;PA5557;PA1582;PA0084;PA4255;PA5429;PA2444;PA5556;PA5568;PA5553;PA1156;PA1587;PA4430;PA3645;PA5554;PA5555
168	PA4443;PA4225;PA3553;PA3446;PA3600;PA3931;PA3857;PA4442;PA3552;PA4774;PA3443;PA4226;PA0281;PA3556;PA4228;PA4773;PA3555;PA1838;PA0280;PA0283;PA3444;PA4470;PA4231;PA2204;PA4230;PA3445;PA4224	PA1657;PA0510;PA3584;PA0523;PA0524;PA3392;PA0494;PA5445;PA1321
169	PA3013;PA0747;PA2553;PA0106;PA4733;PA0228;PA2001;PA2248;PA0175;PA0107;PA0872;PA1737;PA0795;PA2008;PA2003;PA0870;PA2009;PA2513;PA1736;PA2007;PA2012;PA5100;PA4435;PA3710;PA2011;PA3570;PA0794;PA2247;PA0796;PA2014;PA2249;PA2250;PA2508;PA2514;PA0865;PA2555;PA1901;PA3568;PA2013;PA2000;PA1999;PA3569;PA0108	PA4443;PA3445;PA3442;PA3446;PA3937;PA4192;PA4470;PA0280;PA3449;PA3443;PA0283;PA0281;PA3444;PA3447;PA3448;PA5445;PA4442
170	PA3914;PA1576;PA3870;PA2052;PA4741;PA1856;PA1946;PA3918;PA5045;PA0530;PA4415;PA4375;PA3877;PA5049;PA3875;PA3872	PA2889;PA5436
171	PA1874;PA1871;PA2367;PA0106;PA3187;PA3416;PA2570;PA0105;PA1092;PA0175;PA2232;PA0113;PA0107;PA0180;PA1930;PA2369;PA0523;PA2366;PA0178;PA2371;PA1080;PA4309;PA2370;PA1135;PA0176;PA0179;PA3348;PA2373;PA0112;PA2360;PA0177;PA2368;PA2566;PA0108;PA2365;PA2573;PA0704	PA4517;PA2904;PA1277;PA2944
172	PA4283;PA3415;PA0156;PA3417;PA4901;PA3352;PA3316;PA0275;PA2361;PA5106	PA4443;PA4741;PA3013;PA4740;PA5316;PA5560;PA4868;PA0430;PA0904;PA5172;PA2970;PA1580;PA1811;PA1556;PA4865;PA0432;PA3977;PA5051;PA5557;PA1582;PA5429;PA4425;PA2444;PA5568;PA3742;PA5415;PA4211;PA4429;PA5049;PA3569
173	PA1274;PA3642;PA4193;PA3452;PA3112;PA4848;PA5174;PA0005;PA2969;PA3139;PA3644;PA3639;PA2967;PA3111;PA5429;PA1609;PA0102;PA4194;PA2950;PA0504;PA1610;PA3643;PA3645;PA2968;PA1611	PA0997;PA0228;PA0998;PA4130;PA3582;PA0494;PA4810;PA1002;PA1657;PA1174;PA1905;PA1904;PA2813;PA3877;PA4811;PA3874;PA0996;PA4865;PA1000;PA3876;PA0865;PA3875;PA3872;PA0999;PA0177;PA1001;PA1903;PA4211;PA1660;PA5106
174	PA0999;PA0998;PA0996	PA2438;PA5498;PA5500;PA3601;PA5541;PA3600;PA1927;PA2914;PA4065;PA1923;PA2912;PA4064;PA5539;PA5499;PA5501;PA5538;PA2913
175	PA3554;PA1179;PA0393;PA3553;PA3552;PA1809;PA2018;PA3217;PA3831;PA3556;PA1984;PA4750;PA4773;PA1073;PA2019	PA1874;PA1871;PA4208;PA4211;PA1902;PA2570;PA1217;PA4144;PA5164;PA1317;PA4351;PA3294;PA3361;PA1904;PA3478;PA3724;PA1320;PA4205;PA3479;PA1901;PA2566;PA4206;PA1319;PA1318;PA1903;PA1905;PA4207
176	PA4051;PA1421;PA3452;PA5304;PA1602;PA4504;PA1092;PA0494;PA4676;PA5445;PA5508	PA1719;PA1691;PA1722;PA1701;PA1698;PA3187;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1249;PA1716;PA1692;PA1717;PA1696;PA4121;PA1693;PA1703
177	PA4375;PA0195	PA3553;PA2413;PA0051;PA1249;PA3559;PA0399;PA3151;PA1179;PA3552;PA4774;PA3557;PA3556;PA4773;PA3554;PA3555;PA5154;PA0604;PA2412;PA0603;PA2514;PA0865;PA2555;PA1659;PA3558;PA0605;PA0606;PA1668;PA1660;PA3569
178	PA5559;PA4937;PA4246;PA4251;PA2742;PA4053;PA4433;PA4260;PA1589;PA4256;PA0205;PA0254;PA4254;PA4274;PA4232;PA4267;PA4751;PA1432;PA3351;PA4273;PA4247;PA4248;PA4385;PA1588;PA0336;PA0206;PA4249;PA4240;PA4261;PA2976;PA1459	PA0954;PA1303
179	PA5372;PA3555;PA4189;PA3553;PA3531;PA1946;PA4351;PA5373;PA2446;PA1602;PA1552;PA4759;PA2445;PA1553;PA2442;PA4188;PA2444;PA3735	PA0999;PA4127;PA4124;PA0997;PA4091;PA4163;PA4128;PA0998;PA4912;PA1000;PA4122;PA4125;PA4180;PA4123;PA4161;PA1092;PA2086;PA4158;PA1001;PA4121;PA0996
180	PA0768;PA2512;PA3651;PA2584;PA0524;PA0363;PA2019;PA2513;PA2018;PA2514;PA0421;PA2321;PA3633;PA2905;PA3645;PA3821;PA3820;PA3861;PA2969	PA1002;PA0999;PA0997;PA1871;PA1555;PA0998;PA1902;PA1000;PA4205;PA4153;PA1602;PA1001;PA3361;PA1905;PA1903;PA4211;PA1556;PA0996;PA4209;PA4217
181	PA0510;PA4225;PA0518;PA0519;PA0523;PA1856;PA2193;PA1557;PA1317;PA3392;PA4226;PA4228;PA1556;PA0075;PA5171;PA1320;PA0074;PA4470;PA4231;PA4230;PA0524;PA4224;PA1319;PA1318	PA3151;PA1071;PA1179;PA0203;PA3156;PA1524;PA3558;PA4503;PA0679;PA1500;PA4504;PA1501;PA1070;PA1984;PA5082;PA2444;PA3366
182	PA4695;PA4443;PA3187;PA0106;PA4912;PA4911;PA2570;PA3516;PA0105;PA3523;PA1342;PA0107;PA3522;PA4885;PA4913;PA3182;PA3121;PA3792;PA4973;PA3517;PA2862;PA3120;PA2365;PA3193;PA0108	PA3600;PA2446;PA3236;PA5539;PA3366;PA5538;PA0872;PA0870;PA2445;PA5445;PA5243;PA1701;PA5500;PA2444;PA0865;PA5420;PA3601;PA0530;PA5415;PA4065;PA5304;PA5418
183	PA3554;PA3555;PA4189;PA3552;PA3553;PA3557;PA1976;PA4073;PA3232;PA0293;PA1024;PA0887;PA4188;PA4290;PA3559	PA3187;PA0782;PA4125;PA4180;PA3541;PA4138;PA5508;PA4128;PA4148;PA3361;PA4123;PA4161;PA4121;PA1693;PA4124;PA4163;PA4122;PA4158;PA4127;PA4153;PA4133;PA4159;PA4307
184	PA5281;PA0206;PA0204;PA0205;PA4133;PA0202;PA0203;PA3504;PA3498	PA0768;PA5049;PA0997;PA3438;PA0296;PA4733;PA1317;PA0650;PA3918;PA1683;PA4412;PA4425;PA4415;PA4939;PA4232;PA5063;PA0158;PA4811
185	PA3554;PA3555;PA1179;PA3552;PA3553;PA5171;PA3557;PA3872;PA3558;PA4235;PA1180;PA1927;PA5422;PA3382;PA3556;PA4773;PA3876;PA3875;PA3379;PA3559	PA1667;PA2592;PA1871;PA3719;PA4211;PA3187;PA0228;PA0226;PA3721;PA1902;PA4130;PA1217;PA1662;PA2512;PA4209;PA4217;PA1657;PA2193;PA1905;PA2513;PA3361;PA1904;PA3478;PA2507;PA3724;PA0227;PA1000;PA2508;PA2514;PA3333;PA3479;PA3476;PA4230;PA2194;PA1130;PA1901;PA1658;PA2000;PA1668;PA4133;PA1999;PA1903;PA3475;PA2195
186	PA4193;PA5070;PA4202;PA0072;PA4342;PA1311;PA3102;PA2060;PA3095;PA5106	PA2652;PA2367;PA2413;PA4868;PA2446;PA2408;PA3195;PA3028;PA3526;PA2317;PA2344;PA2371;PA2370;PA2389;PA2412;PA2272;PA2444;PA2373;PA2321;PA3742;PA2343;PA2365
187	PA3517;PA1224;PA3522;PA0896;PA3516;PA3929;PA3523;PA3521;PA1375	PA3187;PA2512;PA4810;PA3366;PA4688;PA2008;PA3486;PA0523;PA1317;PA2009;PA2513;PA3364;PA5354;PA4228;PA4811;PA3478;PA1321;PA1320;PA2514;PA2321;PA3479;PA4230;PA0524;PA2000;PA1319;PA4812;PA1318;PA5355
188	PA3554;PA1179;PA4613;PA3552;PA3553;PA3558;PA3523;PA4773;PA2232	PA4192;PA1690;PA0227;PA1927;PA1723;PA0035;PA2508;PA1693;PA2321;PA1692
189	PA0482;PA2008;PA2634;PA2009;PA2329;PA1584;PA0011;PA1092	PA0997;PA4225;PA0082;PA0998;PA4217;PA1002;PA3097;PA2193;PA4226;PA1904;PA4228;PA4121;PA0996;PA3555;PA1000;PA0085;PA4205;PA4231;PA0999;PA2685;PA4230;PA4224;PA4206;PA0749;PA1001;PA1903;PA4211;PA4207
190	PA3553;PA3187;PA3195;PA3559;PA1179;PA3552;PA4774;PA3557;PA2843;PA3477;PA3364;PA2813;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA2323;PA4776;PA2649;PA3558;PA0920;PA2812	PA3375;PA4761;PA4202;PA0958;PA4759
191	PA1095;PA4443;PA3628;PA3942;PA4497;PA5069;PA4236;PA4464;PA1092;PA2644;PA0009;PA0402;PA0935	PA3151;PA3914;PA1927;PA2104;PA2444;PA2105
192	PA4038;PA0361;PA0872;PA0098;PA0870;PA3404;PA2104;PA5228;PA0865;PA3498;PA2105;PA2103	PA5051;PA1272;PA4565;PA0504;PA1024;PA2446;PA3618;PA1092;PA5011;PA5443;PA1087
193	PA3151;PA3159;PA3651;PA3156;PA3148;PA3152;PA4280;PA0958;PA3155;PA4470;PA3158	PA1602;PA0132;PA0202;PA2009
194	PA3159;PA2369;PA1130;PA2370;PA2366;PA3568;PA2368;PA3382;PA3361;PA3348;PA3316;PA0112	PA4307;PA5436;PA4740;PA2014;PA2009;PA2000;PA3337;PA5568;PA2011
195	PA0768;PA3642;PA0363;PA4563;PA0504;PA1966;PA4003;PA2012;PA4110	PA3476;PA1095;PA3724;PA5025;PA1094;PA3477;PA4130;PA4503;PA0179;PA4504;PA4500;PA1249;PA2594;PA1984;PA1092;PA3103;PA5435;PA0176;PA3479
196	PA1871;PA5427;PA1902;PA4236;PA2446;PA1101;PA1092;PA5172;PA1342;PA1657;PA1095;PA2445;PA2442;PA2247;PA5171;PA1094;PA3351;PA0179;PA3337;PA2444;PA3531;PA0836;PA0403;PA5304	PA1856;PA3540;PA1514;PA3187;PA3120;PA1927;PA3541;PA3121;PA3547;PA3545
197	PA3159;PA3584;PA4310;PA2649;PA3579;PA4503;PA3152;PA1927;PA0263;PA3582;PA2253;PA5445;PA4307;PA5508	PA0997;PA4225;PA0747;PA2553;PA0998;PA2248;PA0293;PA2408;PA5471;PA1279;PA2008;PA2009;PA4226;PA1566;PA4228;PA2012;PA2007;PA2019;PA1000;PA2018;PA2014;PA2250;PA4231;PA0999;PA4230;PA2555;PA4224;PA2013;PA2000;PA1001;PA1999
198	PA1100;PA4502;PA3361;PA1463;PA1984;PA4812;PA2105;PA3526	PA3721;PA0204;PA4464;PA4237;PA4688;PA4260;PA2008;PA4433;PA1581;PA3486;PA4257;PA2970;PA0205;PA1584;PA4239;PA3636;PA2011;PA4245;PA1582;PA5429;PA4244;PA0524;PA0206;PA4430;PA4240;PA5554
199	PA3348;PA4307;PA3601;PA3600;PA3526	PA1661;PA4211;PA3187;PA0228;PA1902;PA4130;PA1217;PA0518;PA1662;PA0494;PA4209;PA4217;PA0872;PA0132;PA0523;PA3392;PA1905;PA1904;PA5100;PA3478;PA5098;PA0227;PA0130;PA3333;PA4205;PA3479;PA2194;PA0524;PA1421;PA1901;PA4206;PA2000;PA4133;PA1999;PA1903;PA4207;PA5106
200	PA1871;PA2553;PA0106;PA4733;PA3417;PA2248;PA3416;PA0105;PA1092;PA0175;PA2232;PA3366;PA3526;PA1087;PA0872;PA2008;PA1930;PA2003;PA0178;PA1174;PA2009;PA1080;PA4309;PA3361;PA3418;PA1135;PA0176;PA2247;PA3351;PA4633;PA0179;PA2249;PA2250;PA0865;PA1082;PA2566;PA5421;PA2573	PA4374;PA2584;PA4443;PA3936;PA3131;PA3444;PA3937;PA3938
201	PA1274;PA3181;PA4333;PA3193;PA3182;PA5504;PA3735;PA4307	PA2340;PA4910;PA5355;PA5096;PA5098;PA5353;PA2862;PA0106;PA5094;PA3568;PA0480;PA5095;PA5354;PA3929;PA5100;PA4211;PA0704;PA5106;PA3930;PA0107
202	PA3187;PA4250;PA3582;PA0036;PA3195;PA2264;PA5435;PA1589;PA2638;PA5015;PA3877;PA3182;PA4588;PA2323;PA2321;PA2261;PA3183;PA2265;PA3181;PA3194;PA5016;PA2263;PA3193;PA5035	PA1719;PA4230;PA1701;PA1698;PA3724;PA1695;PA0998;PA4055;PA1927;PA5415;PA1694;PA1692;PA2444;PA1696;PA1693;PA5355
203	PA1874;PA0106;PA3415;PA3417;PA2248;PA3416;PA2570;PA0105;PA0113;PA3526;PA0107;PA1930;PA3584;PA1080;PA3418;PA1135;PA1464;PA2290;PA0176;PA2247;PA3351;PA2249;PA2250;PA0112;PA3568;PA5421;PA4207;PA0108	PA5096;PA4670;PA1685;PA2991;PA4969;PA1890;PA5098
204	PA1798;PA1095;PA3584;PA1382;PA3131;PA1932;PA1224;PA2566;PA1933;PA4885;PA1931;PA3252;PA1384;PA1393;PA5355	PA0357;PA4202;PA3486
205	PA1554;PA4974;PA1984;PA2828;PA3559;PA3552;PA4504;PA4839;PA0750;PA5445;PA0447;PA0796;PA3250;PA4333;PA4776;PA4496;PA4505;PA0482;PA2862;PA3568;PA0887;PA0009;PA3569;PA3896	PA3337;PA1320;PA3187
206	PA1694;PA4125;PA1717;PA1555;PA1690;PA1697;PA1725;PA4123;PA1696;PA4121;PA1693;PA1719;PA1701;PA1695;PA4122;PA1723;PA1703;PA1691;PA1722;PA1698;PA1724;PA1716;PA4124;PA1692	PA4211;PA2413;PA1902;PA3600;PA2408;PA4217;PA0523;PA3392;PA3443;PA1904;PA3182;PA1260;PA2412;PA4064;PA4470;PA3333;PA3183;PA3181;PA0524;PA1901;PA3560;PA3194;PA3601;PA3551;PA1903;PA5175
207	PA2361;PA2362;PA4594;PA2673;PA2363;PA3113;PA5175;PA5039	PA0083;PA0795;PA2247;PA3013;PA3719;PA5074;PA5171;PA2013;PA0301;PA2014;PA1905;PA4024;PA1984;PA4858;PA5172;PA1780;PA1982;PA1464;PA3569;PA4865;PA3570
208	PA0768;PA3651;PA5074;PA1687;PA1529;PA0890;PA4455;PA0944;PA1001;PA1674;PA4939	PA3151;PA3914;PA1920;PA0836;PA3148;PA3874;PA0403;PA2104;PA0835;PA3877;PA1246;PA5172;PA3876;PA2105;PA3872;PA2103
209	PA2947;PA0678;PA3382;PA3366;PA0677;PA1256;PA3378;PA3377;PA5366;PA1317;PA3319;PA4351;PA3364;PA2445;PA3296;PA3379;PA1321;PA3384;PA2531;PA3374;PA0686;PA3372;PA5369;PA1320;PA2023;PA4939;PA2948;PA3910;PA0679;PA3383;PA1319;PA1318	PA4741;PA4208;PA2891;PA2513;PA2887;PA0887;PA4133;PA4290;PA5137;PA4854;PA4980;PA5355
210	PA3361;PA1311;PA3896;PA2676	PA3013;PA1445;PA5242;PA5045;PA1105;PA5371;PA4415;PA5174;PA3646;PA4538;PA4110;PA3151;PA3652;PA4458;PA1580;PA2605;PA2007;PA4411;PA2616;PA1103;PA3970;PA4776;PA1543;PA4418;PA3918;PA1081;PA0081;PA5304;PA2606
211	PA0399;PA2008;PA5421;PA2629;PA2009;PA2000;PA4133;PA2007;PA3929;PA5100;PA1999;PA0865;PA3930	PA5427;PA1524;PA0088;PA3600;PA0077;PA1602;PA1049;PA1717;PA4774;PA1946;PA1557;PA1555;PA5373;PA1725;PA0090;PA4773;PA1556;PA3555;PA0091;PA0089;PA0084;PA0072;PA0085;PA1024;PA3337;PA0074;PA5497;PA0083;PA0836;PA3558;PA3601;PA0295;PA0530;PA0087
212	PA3553;PA3452;PA0164;PA2446;PA1092;PA0494;PA4810;PA3366;PA3559;PA5508;PA1087;PA1095;PA1179;PA3552;PA4774;PA3557;PA4504;PA2445;PA3556;PA2442;PA4773;PA4811;PA5445;PA1180;PA4777;PA3554;PA3555;PA1094;PA3232;PA4776;PA2444;PA2253;PA2634;PA1421;PA3558;PA5415;PA0887;PA4812;PA4290;PA1086	PA1667;PA0997;PA0998;PA1902;PA4130;PA3935;PA2682;PA4217;PA1657;PA4613;PA1905;PA3443;PA1904;PA2507;PA4192;PA1000;PA2514;PA3333;PA0999;PA1698;PA4973;PA1001;PA4133;PA1903;PA4211
213	PA0427;PA3553;PA0425;PA1092;PA2512;PA3559;PA5508;PA1087;PA1095;PA1179;PA3552;PA4774;PA3584;PA3557;PA3579;PA3477;PA2513;PA3556;PA4773;PA4811;PA3478;PA1180;PA3554;PA3555;PA1094;PA5429;PA0426;PA2514;PA3479;PA3476;PA1421;PA3558	PA4973;PA2862;PA5035;PA3187;PA0323;PA4500;PA4024;PA5155;PA2813;PA2811;PA5137;PA1073
214	PA4973;PA0228;PA2513;PA2446;PA5415;PA2682;PA2445;PA2444;PA2514;PA2443;PA1432	PA1667;PA0510;PA4225;PA3870;PA1661;PA0082;PA1666;PA0095;PA0077;PA0088;PA0518;PA0078;PA3582;PA0080;PA1662;PA3195;PA0519;PA1657;PA3584;PA0523;PA1856;PA3557;PA1557;PA3392;PA4226;PA0090;PA3877;PA3182;PA4773;PA0091;PA0024;PA0089;PA0084;PA0072;PA0085;PA1656;PA0074;PA3876;PA3183;PA0083;PA4230;PA3181;PA0524;PA1659;PA3194;PA1658;PA1668;PA1660;PA0087
215	PA3151;PA2944;PA5096;PA5302;PA1272;PA1338;PA2904;PA3152;PA0196;PA2446;PA4908;PA2445;PA2442;PA2444;PA1340;PA5452;PA5098	PA0997;PA4202;PA0077;PA0998;PA0844;PA1602;PA4125;PA0080;PA0078;PA1092;PA0494;PA3195;PA1002;PA4774;PA1905;PA4123;PA4228;PA0090;PA3182;PA4773;PA4121;PA1003;PA0996;PA1701;PA1000;PA0084;PA0085;PA4122;PA3183;PA0083;PA0999;PA4127;PA2685;PA3181;PA3194;PA1001;PA4211;PA0087;PA4307
216	PA0997;PA3553;PA0998;PA4750;PA3559;PA1002;PA1179;PA3552;PA4774;PA2193;PA3557;PA4761;PA3556;PA4375;PA4773;PA1003;PA0996;PA1432;PA4777;PA1180;PA3554;PA3555;PA1000;PA5429;PA4776;PA0999;PA3476;PA3558;PA0920;PA1001	PA3187;PA2446;PA2232;PA0872;PA2008;PA3151;PA0870;PA2009;PA1072;PA2007;PA2445;PA5100;PA3155;PA3570;PA5098;PA3159;PA3148;PA2444;PA0865;PA3158;PA3183;PA3568;PA3152;PA2000;PA3569;PA5415;PA1319;PA1999;PA1318;PA1073
217	PA3554;PA0482;PA2685;PA3552;PA4774;PA3553;PA3557;PA3558;PA3556;PA4776;PA4290;PA4777;PA4773;PA1384;PA5445;PA3559;PA0934	PA5093;PA0245;PA0836;PA2513;PA1927;PA2512;PA3547;PA3366;PA3545
218	PA5304;PA4771;PA0782	PA2592;PA1871;PA2553;PA0106;PA3417;PA1249;PA2815;PA0105;PA1562;PA1342;PA4217;PA0107;PA2008;PA1930;PA2366;PA1174;PA2009;PA3477;PA0196;PA2007;PA3418;PA1173;PA3478;PA2011;PA3570;PA3724;PA0179;PA1341;PA3333;PA1247;PA3479;PA0177;PA2365;PA4211;PA2573;PA3096
219	PA2592;PA3719;PA0231;PA3446;PA0228;PA0226;PA3416;PA1092;PA2512;PA3938;PA5435;PA2513;PA3443;PA0597;PA4899;PA1003;PA5025;PA0227;PA3444;PA4195;PA4224;PA4159;PA0424	PA2360;PA2369;PA4208;PA2366;PA2367;PA2444;PA2371;PA2368;PA2407;PA4206;PA2363;PA2412;PA2343;PA5415;PA2408;PA2811;PA2370;PA2409;PA4865;PA5310;PA4207
220	PA0997;PA0998;PA1902;PA2195;PA4125;PA1717;PA4209;PA4217;PA1002;PA2193;PA4128;PA1905;PA4880;PA3361;PA1904;PA4123;PA1696;PA2019;PA4121;PA0996;PA4163;PA1701;PA3724;PA1000;PA4122;PA2412;PA4158;PA1716;PA0999;PA4127;PA1722;PA2194;PA1901;PA1001;PA4133;PA1903;PA4211;PA4124;PA1692	PA3584;PA1317;PA1319;PA3236;PA1320;PA1318;PA5445
221	PA2616;PA5436;PA3083;PA3373;PA4158;PA1052;PA5549;PA3814	PA3098;PA0363;PA0425;PA0966;PA1292;PA3942;PA4565;PA4314;PA2649;PA1584;PA5516;PA3475;PA5443;PA3820;PA3103;PA5270
222	PA5445;PA4230;PA3181;PA0523;PA0524;PA3187;PA4980;PA1561;PA5217;PA4226;PA0887;PA4123;PA3183;PA3182;PA3193;PA0494;PA3195;PA0865;PA5452	PA5084;PA1901;PA1905;PA1902;PA2018;PA1927;PA3361;PA1217;PA1904;PA1903;PA4211;PA3333;PA4209;PA0546;PA4217
223	PA3151;PA5010;PA4548;PA0968;PA2843;PA4482;PA2962	PA2639;PA0524;PA0523;PA5221;PA1557;PA5298;PA0685;PA4454;PA1552;PA4375;PA4442
224	PA0872;PA3719;PA0134;PA5322;PA3540;PA3542;PA0555;PA5297;PA3541;PA3551;PA0854;PA4750;PA0865;PA3547;PA5489;PA3545	PA2652;PA0180;PA1078;PA4230;PA4224;PA1080;PA4226;PA4228;PA1081;PA4307;PA1079
225	PA1382;PA3379;PA1384;PA2413;PA1598;PA3384;PA4351;PA5367;PA1393;PA2412;PA1668;PA1135;PA2389;PA0347;PA4418;PA0677	PA3751;PA4202;PA5012;PA5516;PA1275;PA0158
226	PA0662	PA4089;PA3914;PA1920;PA0223;PA0222;PA3449;PA4861;PA5541;PA4065;PA1923;PA1972;PA2676;PA5539;PA4064;PA3877;PA3876;PA3875;PA5538
227	PA2008;PA4385;PA5556;PA3446;PA4761;PA1580;PA2009;PA1582;PA4759;PA1584;PA5429;PA3444;PA4269;PA3936;PA1432	PA3584;PA2147;PA1421;PA2413;PA1100;PA2513;PA3232;PA1927;PA2412;PA2514;PA2408;PA3929;PA1982;PA2409;PA2512;PA0494;PA3930
228	PA3553;PA0228;PA3600;PA5539;PA2512;PA5538;PA3559;PA4217;PA1095;PA1179;PA3552;PA4774;PA3557;PA2513;PA3556;PA4456;PA4773;PA1180;PA4777;PA3554;PA3555;PA4010;PA1094;PA4064;PA4776;PA2514;PA3531;PA3558;PA3601;PA4065;PA1086;PA4307	PA4225;PA3187;PA2904;PA1254;PA1249;PA0519;PA3212;PA3366;PA0132;PA0523;PA4771;PA3392;PA4226;PA4228;PA5445;PA0091;PA0130;PA4231;PA4230;PA0524;PA4224;PA0887;PA4290;PA1337
229	PA4695;PA0997;PA3584;PA4973;PA5171;PA3452;PA3194;PA5068;PA0403;PA5015;PA5016;PA5516;PA3582;PA2645;PA5172;PA0668;PA3195;PA3183	PA5096;PA2553;PA2001;PA3236;PA5106;PA0132;PA2003;PA1946;PA5354;PA2164;PA5100;PA5417;PA3710;PA5098;PA3570;PA5353;PA2345;PA3724;PA5095;PA2444;PA2514;PA0865;PA5093;PA2555;PA3568;PA0263;PA2000;PA4133;PA1999;PA1660;PA3569;PA5355
230	PA4403;PA4236;PA2646;PA3471;PA0548;PA3834;PA3105;PA2744;PA3171;PA0401;PA0795;PA2639;PA2638;PA2647;PA1580;PA4693;PA3822;PA3527;PA0958;PA4411;PA1585;PA4846;PA3987;PA0796;PA5051;PA5171;PA4042;PA4425;PA2991;PA2648;PA1787;PA0482;PA4385;PA1588;PA2642;PA4732;PA5555;PA2649;PA3746;PA1013;PA4430;PA0887;PA1806;PA2645;PA5554;PA1794;PA4389	PA1628;PA0920
