feature	positive_signature	negative_signature
231	PA1669;PA1095;PA1661;PA4307;PA1511;PA1094;PA1637;PA3004;PA1092;PA4777;PA3526;PA1087	PA3438;PA5096;PA3187;PA3452;PA2446;PA1254;PA0430;PA3437;PA0132;PA4771;PA2009;PA5100;PA5084;PA0227;PA1927;PA0130;PA5082;PA4482;PA2444;PA1421;PA4133;PA2607;PA3610
232	PA4385;PA1179;PA2685;PA3584;PA1602;PA5313;PA0266;PA5445	PA3187;PA4125;PA1694;PA1070;PA1717;PA5137;PA2008;PA1697;PA4128;PA2009;PA4502;PA1072;PA2007;PA1696;PA4121;PA1693;PA1079;PA1719;PA1701;PA1695;PA4122;PA1723;PA2444;PA2321;PA1703;PA4127;PA1698;PA2948;PA1722;PA4973;PA1724;PA5415;PA1716;PA4124;PA1073;PA1692
233	PA3914;PA0510;PA1920;PA3870;PA0523;PA0524;PA3917;PA3916;PA3392;PA3874;PA3918;PA0519;PA4351;PA0518;PA3877;PA3875;PA3876;PA3865;PA3366;PA3872	PA4774;PA5098;PA1555;PA5100;PA5304;PA1556;PA5106
234	PA0652;PA0997;PA2592;PA4310;PA4211;PA0998;PA1902;PA4130;PA2195;PA1092;PA4209;PA4217;PA1002;PA1657;PA1095;PA2193;PA3477;PA3361;PA1904;PA5230;PA0996;PA3478;PA1079;PA3724;PA0604;PA1000;PA3333;PA3479;PA0999;PA3476;PA1130;PA2194;PA1901;PA0605;PA0606;PA1001;PA4133;PA1903;PA1905;PA1660;PA1073	PA2507;PA3584;PA3540;PA0228;PA0227;PA2513;PA2018;PA2509;PA4122;PA4125;PA2514;PA4123;PA3541;PA3236;PA2508;PA2512;PA4121;PA3547;PA2019
235	PA3554;PA3555;PA5555;PA1179;PA3552;PA4310;PA3553;PA4773;PA5436;PA3558;PA0196;PA1024;PA1552;PA5015;PA3556;PA0958;PA3350;PA2232;PA5435;PA3559;PA1079	PA3540;PA2413;PA0227;PA2513;PA2412;PA4504;PA2514;PA2408;PA4123;PA2512;PA4121;PA3547
236	PA0441;PA2904;PA1000;PA3349;PA4500;PA3352;PA5388;PA1984;PA4812;PA1931;PA1464;PA0996;PA2153;PA3526	PA3377;PA3187;PA5557;PA2000;PA2446;PA5554;PA5429;PA2445;PA3337;PA2444;PA5553;PA3171;PA2011
237	PA4732;PA2639;PA2642;PA4201;PA2638;PA2649;PA1518;PA0504;PA2640;PA1821;PA4042;PA3633;PA2645;PA0958;PA5304;PA5505;PA2637	PA1225;PA1260;PA1254;PA2408;PA2444;PA1256
238	PA0997;PA4310;PA3187;PA0998;PA1602;PA4810;PA3195;PA3526;PA1100;PA0958;PA3182;PA4811;PA5445;PA0996;PA4640;PA0796;PA2323;PA1000;PA1561;PA2624;PA3183;PA3181;PA3568;PA3194;PA0887;PA1001;PA4812;PA4290;PA3193	PA2944;PA3600;PA2446;PA3516;PA3523;PA5538;PA5106;PA3522;PA2445;PA2442;PA2370;PA2443;PA5098;PA2913;PA1927;PA4064;PA2444;PA3517;PA3601;PA5415;PA4065;PA2550
239	PA4092;PA4189;PA3514;PA1518;PA1100;PA3506;PA3590;PA3513;PA1101;PA5228;PA1393	PA0999;PA4559;PA4414;PA4593;PA3088;PA4946;PA2640;PA4454;PA3217;PA4412;PA0590;PA2648;PA3834;PA2641;PA5552;PA3646;PA5278;PA4411
240	PA0083;PA3914;PA1856;PA5316;PA3477;PA4276;PA4351;PA0085;PA1927;PA3373;PA0679;PA3296;PA3877;PA3383;PA0347;PA3875	PA3194;PA3183;PA5471;PA4290;PA5443;PA2979;PA4470;PA0935;PA5270
241	PA0747;PA2553;PA2001;PA2248;PA4416;PA4415;PA2815;PA5223;PA0872;PA2008;PA0795;PA1179;PA2003;PA0870;PA2009;PA4412;PA2007;PA3929;PA2012;PA5100;PA1180;PA3710;PA3930;PA5098;PA0447;PA2011;PA3570;PA2247;PA0796;PA2014;PA2249;PA2250;PA4417;PA0865;PA4230;PA2015;PA0336;PA3568;PA2555;PA2013;PA0793;PA2000;PA1999;PA3569;PA5106	PA3937;PA1095;PA1092;PA0203
242	PA4389;PA1806;PA4415;PA0935	PA3476;PA2413;PA4205;PA4206;PA2513;PA2412;PA4226;PA2570;PA2390;PA2408;PA4228;PA2514;PA2409;PA2407;PA2389;PA2512;PA2105;PA4207
243	PA0363;PA4729;PA4448;PA2813;PA3582;PA2828;PA2812;PA3861;PA2666	PA0747;PA4208;PA3719;PA3446;PA5418;PA3721;PA3600;PA3236;PA3366;PA2009;PA5354;PA4207;PA2445;PA3877;PA2012;PA5417;PA3570;PA3710;PA5379;PA3914;PA2011;PA5353;PA2014;PA5419;PA2444;PA3876;PA4205;PA5416;PA3445;PA2555;PA5420;PA3601;PA2013;PA4206;PA5421;PA2000;PA5415;PA1999;PA1903;PA4211;PA5376;PA3569;PA5355
244	PA3378;PA3375;PA4264;PA4310;PA5436;PA3187;PA4519;PA4563;PA2323;PA3313;PA2828;PA0494;PA3195;PA5435;PA2321;PA4307	PA4443;PA3442;PA3446;PA4912;PA4236;PA3600;PA3935;PA3931;PA1249;PA5471;PA3938;PA5538;PA4442;PA3443;PA0281;PA2600;PA3937;PA2913;PA0283;PA2914;PA4064;PA3444;PA3936;PA2204;PA3445;PA2961;PA3601;PA5541
245	PA4225;PA2553;PA2001;PA0782;PA2248;PA1279;PA3366;PA0872;PA2008;PA5302;PA1946;PA0870;PA2009;PA4226;PA2007;PA4228;PA5100;PA0447;PA3570;PA2011;PA2247;PA2014;PA2249;PA2250;PA0865;PA4230;PA2015;PA2555;PA4224;PA2013;PA2000;PA3569;PA1999;PA4812;PA5304	PA3159;PA4443;PA3517;PA2862;PA3600;PA4309;PA1927;PA2412;PA3120;PA4913;PA3516;PA3523;PA3444;PA3155;PA4442
246	PA1586;PA4443;PA3442;PA3446;PA3931;PA4687;PA3938;PA4442;PA0934;PA1589;PA3443;PA0281;PA1584;PA4068;PA3937;PA0935;PA3977;PA1838;PA0283;PA5429;PA3444;PA3936;PA4470;PA5217;PA2204;PA1588;PA4230;PA1823;PA3445;PA1587;PA0887;PA1010;PA4290	PA3914;PA3584;PA3377;PA1260;PA3531;PA1174;PA0844;PA4351;PA0679;PA1254;PA3416;PA2570;PA0678;PA0195;PA3569;PA3366;PA0424;PA1256
247	PA5353;PA0773;PA1628;PA4276;PA4748;PA0202;PA0546;PA2514;PA2352	PA3719;PA0836;PA3601;PA0749;PA3600;PA5422;PA2811;PA0897;PA2644
248	PA1092;PA5471	PA0895;PA4443;PA4208;PA3553;PA3187;PA0896;PA3559;PA0872;PA2008;PA3562;PA1179;PA3552;PA4774;PA3557;PA3561;PA2009;PA2007;PA3556;PA0609;PA4773;PA1180;PA4777;PA3554;PA3555;PA2323;PA0280;PA1927;PA1501;PA5429;PA1140;PA4776;PA1320;PA0865;PA4205;PA3560;PA3558;PA4206;PA4207
249	PA4264;PA4568;PA5302;PA1092;PA0958;PA5304;PA1692	PA3236;PA0350;PA2105;PA5372;PA1287;PA1637;PA1525;PA5373;PA3364;PA4226;PA5417;PA5419;PA4064;PA5416;PA3320;PA4230;PA5420;PA5421;PA5415;PA0143;PA5376;PA5418
250	PA4260;PA3642;PA1276;PA4563;PA3742;PA4272;PA0072;PA4271;PA4109;PA4250;PA4932;PA5049;PA5304;PA4110	PA1095;PA1930;PA1247;PA3366;PA2366;PA1174;PA3724;PA1094;PA3477;PA0179;PA1752;PA2365;PA1249;PA2594;PA1092;PA3418;PA1173;PA0130;PA2105;PA0176;PA2103
251	PA5420;PA0228;PA0227;PA5421;PA2513;PA2514;PA3337;PA0651;PA5516;PA2508;PA0230;PA1999;PA2512;PA2741	PA2643;PA4749;PA3181;PA2649;PA3194;PA3183;PA4776;PA3182;PA4773;PA3195;PA2857;PA4777
252	PA4443;PA2203;PA2599;PA4193;PA3446;PA3442;PA3935;PA2329;PA3931;PA2594;PA3447;PA2310;PA1248;PA3938;PA0185;PA4442;PA0399;PA2295;PA1317;PA3443;PA2309;PA2349;PA0281;PA2086;PA2083;PA3937;PA2062;PA2356;PA2308;PA4192;PA2327;PA2294;PA5025;PA1838;PA0280;PA0283;PA0400;PA2307;PA3444;PA2598;PA0193;PA3448;PA3936;PA4195;PA4194;PA5103;PA0186;PA2084;PA0282;PA2204;PA3445;PA2202;PA2350;PA5420;PA3449;PA0184;PA2296;PA2357;PA5355	PA3554;PA3552;PA3553;PA4771;PA3187;PA3557;PA4774;PA3558;PA0849;PA3600;PA3556;PA1070;PA4773;PA3559
253	PA3159;PA3555;PA3553;PA1421;PA3557;PA2840;PA0226;PA0228;PA2513;PA0227;PA2514;PA3556;PA3877;PA4839;PA2512;PA5106	PA1694;PA4125;PA1717;PA1690;PA1697;PA1725;PA4123;PA1696;PA1693;PA1719;PA1701;PA1695;PA4122;PA1723;PA1703;PA1691;PA1722;PA1698;PA1823;PA1724;PA1716;PA1692
254	PA2020;PA2105;PA2018;PA5471;PA5174;PA2019;PA2104	PA3555;PA1095;PA4640;PA3486;PA1094;PA5373;PA1024;PA1003;PA1092;PA1140;PA1086;PA5445;PA1087
255	PA0872;PA2008;PA0523;PA4771;PA0524;PA1317;PA3392;PA2009;PA2412;PA2446;PA5415;PA1319;PA2007;PA2445;PA2442;PA1320;PA2444;PA1318;PA1321	PA3553;PA3446;PA4125;PA2512;PA3559;PA1095;PA1179;PA3552;PA4774;PA3557;PA2513;PA3556;PA4123;PA4773;PA4121;PA1340;PA1180;PA2011;PA4777;PA3554;PA2507;PA3555;PA0227;PA1338;PA4122;PA2508;PA4776;PA2514;PA1341;PA1337;PA3558;PA4455;PA4124;PA4307
256	PA4310;PA1646;PA1666;PA0844;PA2025;PA3236;PA1092;PA1179;PA3584;PA4309;PA5417;PA5379;PA3629;PA3555;PA4410;PA1561;PA5419;PA1463;PA3348;PA5416;PA5420;PA5421;PA5415;PA5418	PA4443;PA0795;PA1856;PA2566;PA3742;PA5139;PA1905;PA4865;PA4211;PA3569;PA4205;PA5568;PA0316
257	PA3584;PA3181;PA4771;PA3357;PA0596;PA1557;PA3579;PA2893;PA3416;PA3372;PA4812;PA3582;PA3183;PA3182;PA3193;PA4810;PA3195;PA1310	PA1669;PA0997;PA2685;PA4193;PA4192;PA1946;PA0998;PA2009;PA2513;PA2014;PA4122;PA2514;PA1001;PA2682;PA2012;PA1326;PA2512;PA3366;PA2011
258	PA4088;PA4089;PA4037;PA2677;PA4872;PA5390;PA3506;PA0480;PA4342;PA3373;PA3498;PA2856	PA3666;PA1823;PA3438;PA3642;PA4733;PA5281;PA5038;PA1553;PA3217;PA3538;PA1443;PA4484
259	PA4443;PA3651;PA4208;PA3553;PA0164;PA2904;PA0602;PA3820;PA3861;PA5508;PA3584;PA3552;PA4774;PA1946;PA3556;PA2019;PA4773;PA0668;PA4777;PA4700;PA3554;PA3555;PA1927;PA4500;PA4776;PA4205;PA5568;PA2584;PA3558;PA4206;PA4207	PA3514;PA0206;PA1092;PA0203;PA0193;PA2232
260	PA4640;PA3568;PA1976;PA0887;PA2408;PA2991;PA4290;PA5445	PA0997;PA4225;PA3870;PA3553;PA3917;PA0998;PA3600;PA5539;PA3366;PA5538;PA1179;PA3552;PA3364;PA4226;PA1923;PA4228;PA3877;PA3874;PA1180;PA3914;PA1000;PA1927;PA4064;PA1320;PA0879;PA3876;PA3875;PA3872;PA4231;PA0999;PA4230;PA2948;PA3916;PA4224;PA3601;PA3918;PA5541;PA4065;PA3551
261	PA2059;PA2217;PA2674;PA0222;PA5176;PA0976;PA0219;PA2212;PA2104;PA1984;PA2105;PA2103	PA0203;PA4310;PA3131;PA0206;PA2566;PA3165;PA4309;PA0204;PA3659;PA3725;PA3735;PA3314
262	PA0510;PA0997;PA1694;PA0518;PA1717;PA0519;PA0523;PA1690;PA1697;PA3392;PA1725;PA1696;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA1703;PA0999;PA1691;PA1722;PA1698;PA0524;PA1724;PA4133;PA1716;PA1692	PA3554;PA3552;PA4771;PA3553;PA5154;PA5436;PA3558;PA2014;PA4502;PA0293;PA1927;PA4504;PA3556;PA4773;PA5435;PA3559
263	PA2553;PA4130;PA4024;PA2446;PA2248;PA0782;PA1984;PA1342;PA1317;PA2009;PA2513;PA1072;PA2445;PA2012;PA2442;PA2443;PA2247;PA3088;PA1338;PA2014;PA2250;PA2444;PA1341;PA4973;PA2555;PA2013;PA2000;PA5415;PA4133;PA1318;PA1999;PA1073	PA1874;PA1254;PA3516;PA3582;PA3521;PA5508;PA3584;PA4771;PA1856;PA3579;PA3522;PA5445;PA4980;PA1260;PA0604;PA2253;PA0603;PA1246;PA0879;PA3476;PA3517;PA1421;PA0605;PA0606;PA0266
264	PA4910;PA2947;PA4733;PA0106;PA4912;PA4911;PA1984;PA0105;PA0602;PA0107;PA4909;PA4309;PA4913;PA4152;PA5100;PA5098;PA5154;PA1260;PA1976;PA1338;PA4633;PA1982;PA4908;PA4496;PA2862;PA4520;PA3568;PA5155;PA2365;PA1326;PA0108;PA5153	PA2008;PA4443;PA0157;PA2009;PA4130;PA2007;PA2445;PA1320;PA2444;PA5445;PA3478;PA3479
265	PA4910;PA3629;PA3568;PA4909;PA5421;PA4912;PA0793;PA4911;PA1984;PA4152;PA1982;PA0347;PA3569;PA5417	PA0524;PA3187;PA3194;PA4696;PA3831;PA2409;PA4773;PA2321;PA3183
266	PA5523;PA3584;PA1260;PA3514;PA5522;PA3361;PA3372;PA1256	PA4588;PA2008;PA1719;PA1666;PA2013;PA3721;PA2014;PA1723;PA2446;PA2000;PA2445;PA2444;PA0750;PA2011
267	PA1002;PA0999;PA3476;PA0997;PA0227;PA0998;PA1000;PA2412;PA3217;PA1001;PA2408;PA4750;PA2409;PA1003;PA0996	PA2248;PA3541;PA3582;PA3195;PA3366;PA3545;PA5508;PA3584;PA3540;PA1317;PA2009;PA3364;PA3554;PA2247;PA1260;PA3547;PA1024;PA2249;PA2250;PA1320;PA1511;PA1318;PA3551;PA3569
268	PA3584;PA4163;PA1421;PA2638;PA2843;PA1668;PA4812;PA0603;PA2962	PA4867;PA3446;PA4206;PA5415;PA0609;PA0750;PA5497;PA4205;PA0865;PA4207
269	PA1554;PA2203;PA3446;PA5281;PA3935;PA0927;PA3832;PA3313;PA3938;PA5075;PA4442;PA3552;PA0281;PA0958;PA3937;PA0750;PA4192;PA1838;PA1927;PA0283;PA5429;PA3444;PA1375;PA2204;PA3445;PA5221	PA5379;PA3914;PA2940;PA3876;PA4127;PA4122;PA1602;PA4125;PA0879;PA4123;PA3877;PA3236;PA4124;PA4121;PA3875
270	PA1646;PA5377;PA0844;PA4941;PA3236;PA5538;PA0583;PA5372;PA5378;PA5422;PA1003;PA5417;PA5379;PA1430;PA5419;PA5416;PA4201;PA5420;PA5421;PA5415;PA0887;PA5376;PA5418	PA5096;PA5094;PA5012;PA5453;PA5100;PA4470;PA0316
271	PA0106;PA1902;PA0105;PA2105;PA4209;PA4217;PA0107;PA4909;PA2541;PA1904;PA5367;PA1927;PA5369;PA3121;PA3333;PA3476;PA2948;PA4973;PA1901;PA3120;PA3383;PA4211;PA0108	PA3187;PA2553;PA3721;PA2329;PA2446;PA2682;PA1249;PA2512;PA3195;PA3366;PA5435;PA0399;PA0872;PA2003;PA0523;PA2009;PA2513;PA4226;PA2445;PA2012;PA3182;PA5445;PA2011;PA2507;PA2247;PA2014;PA2250;PA2249;PA0130;PA2508;PA2444;PA2514;PA0865;PA2321;PA3183;PA3181;PA0524;PA2015;PA2555;PA5420;PA2013;PA2000;PA5415;PA1999;PA5106
272	PA1317;PA3601;PA5541;PA3600;PA4065;PA1923;PA4064;PA5539;PA5499;PA5538	PA0524;PA0523;PA2858;PA3426;PA0835;PA0651;PA1140;PA5230
273	PA3181;PA1856;PA1317;PA3970;PA1319;PA3877;PA3929;PA1320;PA1318;PA3195	PA3442;PA3446;PA3935;PA1694;PA1717;PA2310;PA3938;PA4761;PA1697;PA1690;PA1725;PA3443;PA1696;PA3937;PA1693;PA1719;PA1701;PA1695;PA1723;PA3444;PA1703;PA1722;PA1698;PA3445;PA1724;PA1716;PA1081;PA1692
274	PA3476;PA4640;PA4193;PA0524;PA1511;PA0281;PA1249;PA2623;PA0175;PA4194;PA1432;PA1247;PA4307	PA4225;PA3553;PA3187;PA5427;PA4144;PA3559;PA3552;PA4774;PA3557;PA1557;PA4226;PA4228;PA4773;PA1556;PA3554;PA3555;PA0604;PA3337;PA4231;PA4230;PA2862;PA2555;PA4224;PA3558;PA5155
275	PA4225;PA3719;PA0782;PA2248;PA2569;PA4810;PA2009;PA4226;PA2813;PA4228;PA3182;PA4811;PA2247;PA2250;PA0865;PA3183;PA4230;PA2555;PA4224;PA2000;PA1999;PA4812;PA3193;PA3569	PA2652;PA0997;PA2592;PA1666;PA0998;PA3935;PA1694;PA3516;PA3523;PA1657;PA3584;PA1179;PA1697;PA3361;PA1696;PA1003;PA0996;PA1432;PA1693;PA1719;PA1701;PA3724;PA1695;PA1723;PA3333;PA1703;PA0999;PA1669;PA3476;PA1698;PA1659;PA1658;PA1724;PA1001;PA1716;PA1326;PA1692
276	PA1871;PA4208;PA5302;PA3187;PA3724;PA0838;PA2566;PA3417;PA3477;PA4205;PA1927;PA4206;PA2570;PA3348;PA1249;PA2444;PA5304;PA3478;PA3479;PA4207	PA2948;PA0245;PA1518;PA4740;PA5471;PA2019
277	PA4225;PA3541;PA1984;PA2105;PA0792;PA3545;PA2052;PA1856;PA3540;PA4226;PA4899;PA3929;PA4228;PA2104;PA5353;PA1976;PA0968;PA1927;PA4231;PA4230;PA3551;PA4290;PA3542;PA3547;PA5355	PA0895;PA3097;PA4307;PA2536;PA4375;PA5471;PA0897;PA5304;PA4777
278	PA2652;PA0510;PA0747;PA5427;PA1101;PA0518;PA5172;PA0519;PA0872;PA0523;PA4771;PA1555;PA1557;PA3392;PA2009;PA5354;PA3877;PA5230;PA1556;PA3874;PA3570;PA3629;PA5353;PA5171;PA1561;PA0835;PA3337;PA3876;PA3875;PA3872;PA0524;PA2000;PA0295;PA5173;PA3569;PA4307;PA5355	PA3151;PA3554;PA3159;PA1179;PA3552;PA3553;PA4773;PA3148;PA3601;PA3152;PA3600;PA3929;PA3155;PA3158;PA3930
279	PA1447;PA1421;PA0596;PA0782;PA3524;PA1602;PA4885;PA5429;PA2826;PA0887;PA4290;PA5445	PA4208;PA5098;PA5171;PA2413;PA1902;PA2412;PA3569;PA4207;PA4065;PA1318;PA1320;PA5172;PA4470;PA5497;PA1321
280	PA5429;PA0401;PA3541;PA3551;PA5230	PA4225;PA4208;PA0051;PA3582;PA5471;PA0132;PA3584;PA4613;PA4226;PA2813;PA2811;PA4773;PA2019;PA5445;PA1927;PA0130;PA2514;PA4205;PA3872;PA5523;PA4206;PA0887;PA4207;PA5304
281	PA3914;PA3876;PA3870;PA0782;PA0204;PA3364;PA2408;PA1984;PA2813;PA2811;PA3877;PA3875;PA4172;PA4810;PA2812;PA3874;PA3872	PA3375;PA3584;PA1317;PA3721;PA0678;PA2022;PA3380;PA3582;PA3379;PA3183
282	PA1320;PA2616;PA2018;PA1927	PA0997;PA3187;PA0228;PA0998;PA4941;PA3236;PA0777;PA1179;PA3217;PA3182;PA1180;PA5417;PA5379;PA3555;PA2711;PA0227;PA1000;PA5419;PA4064;PA2444;PA5416;PA3183;PA0999;PA3181;PA5420;PA5421;PA5415;PA1001;PA5418
283	PA4307;PA4310;PA1901;PA5508;PA1905;PA1902;PA1927;PA1904;PA1903;PA4211;PA3155;PA2232;PA4209;PA0316;PA4217	PA4225;PA3187;PA0782;PA2512;PA1317;PA2513;PA4226;PA4504;PA4228;PA3182;PA1320;PA0193;PA2514;PA2321;PA4231;PA3183;PA4505;PA4230;PA4973;PA3181;PA4224;PA3194;PA1319;PA3193
284	PA1552;PA2541;PA1310	PA5331;PA4931;PA4733;PA3100;PA0932;PA5038;PA4565;PA2810;PA4988;PA0552;PA0009;PA4700
285	PA1225;PA3181;PA1856;PA4761;PA3194;PA5435;PA0920;PA3193;PA2104;PA1319;PA3929;PA1320;PA5016;PA3182;PA1982;PA3195;PA2105;PA3183	PA0872;PA2008;PA4443;PA0870;PA2566;PA3601;PA2009;PA3600;PA2000;PA5415;PA2445;PA2007;PA5082;PA2373;PA2444;PA1696;PA1999;PA0865;PA5217
286	PA3476;PA3584;PA3333;PA3719;PA3579;PA0265;PA4868;PA4351;PA4696;PA5313;PA5354;PA2776;PA0266;PA2263;PA3582;PA5312;PA2019;PA3569;PA2105;PA3570;PA5508	PA2008;PA3187;PA5541;PA2009;PA3600;PA4454;PA2000;PA2570;PA2007;PA1984;PA1999;PA0865;PA5538
287	PA2015;PA5373;PA4500;PA0263;PA1487;PA3361;PA1566;PA1074;PA1092;PA2012;PA4290;PA2624;PA1464	PA5559;PA1554;PA4443;PA4259;PA3721;PA4276;PA5560;PA4268;PA3745;PA4442;PA4260;PA1581;PA0523;PA4257;PA4256;PA3163;PA3877;PA4456;PA4263;PA4239;PA1180;PA4243;PA5557;PA1582;PA5429;PA4244;PA4205;PA0524;PA4258;PA4455;PA4249;PA4670;PA0920;PA4240;PA4261;PA2645;PA3242;PA5554
288	PA4307;PA4163;PA2638;PA5192;PA0604;PA1984;PA0603;PA0958;PA4687;PA1432;PA3814	PA1655;PA4127;PA3552;PA2317;PA3568;PA1317;PA3558;PA4073;PA4122;PA1024;PA4125;PA4123;PA3541;PA0195;PA1320;PA4124;PA4121
289	PA3250;PA0844;PA4351;PA0447;PA5415;PA3929;PA5369;PA2444;PA0766;PA5137;PA3930	PA4211;PA3187;PA1902;PA2570;PA3195;PA5508;PA4217;PA0153;PA4774;PA2193;PA1555;PA1904;PA3182;PA4773;PA1556;PA0996;PA3478;PA4777;PA5171;PA2323;PA1000;PA4776;PA0074;PA4205;PA2321;PA3183;PA2637;PA2194;PA3181;PA3194;PA4206;PA1001;PA1903;PA1905;PA3193;PA4207
290	PA4385;PA1071;PA1078;PA3552;PA4867;PA0227;PA1080;PA1072;PA3471;PA1077;PA0958;PA1081;PA1073;PA1082;PA1079	PA2328;PA1317;PA2329;PA2445;PA1140;PA2444;PA2105
291	PA2008;PA3159;PA3600;PA1686;PA2007;PA5103;PA3028;PA2105	PA0997;PA2413;PA0998;PA0782;PA2408;PA3236;PA1002;PA4880;PA2389;PA2019;PA0996;PA1719;PA1000;PA2018;PA1723;PA2412;PA2444;PA0999;PA1724;PA1001;PA2407;PA2409
292	PA0872;PA2008;PA0164;PA0968;PA2009;PA2446;PA5119;PA2007;PA2444;PA5454;PA2105;PA2857;PA3183	PA0510;PA1701;PA4867;PA2513;PA4351;PA2561;PA2412;PA2514;PA3929;PA2512;PA4811;PA0680
293	PA0083;PA4172;PA3187;PA0084;PA0678;PA0887;PA3193;PA1092;PA1086;PA1982;PA5111;PA4688	PA2008;PA4613;PA4513;PA1518;PA2812;PA2009;PA4868;PA0849;PA2446;PA2000;PA5415;PA2445;PA2811;PA2007;PA1999;PA2444;PA2443;PA4865;PA5106
294	PA3476;PA4225;PA3719;PA2020;PA4226;PA4133;PA3361;PA4211;PA4517;PA3478;PA0865;PA3479	PA3187;PA2413;PA2446;PA2408;PA3236;PA3195;PA3366;PA0196;PA3364;PA2390;PA2445;PA2442;PA3182;PA2389;PA1696;PA2443;PA2011;PA1719;PA1701;PA2014;PA1024;PA2412;PA1723;PA2444;PA3183;PA2368;PA5415;PA2407;PA2409;PA1692;PA5355
295	PA2685;PA5436;PA0954;PA2570;PA5228;PA4976;PA2569;PA5435;PA3814	PA4283;PA1823;PA4235;PA4397;PA3171;PA1273;PA3212
296	PA1719;PA4051;PA4163;PA4127;PA1421;PA4128;PA4956;PA1810;PA4122;PA4646;PA4125;PA4180;PA4123;PA1077;PA1692;PA4124;PA4121;PA1693;PA5508	PA4225;PA2446;PA0444;PA3552;PA1317;PA4073;PA2513;PA4226;PA2445;PA4228;PA5100;PA3182;PA0091;PA4189;PA0085;PA1320;PA2444;PA3183;PA4230;PA3181;PA4973;PA4206;PA5092;PA1319;PA4188;PA3569;PA5106
297	PA3300;PA2711;PA1382;PA2536;PA3310;PA0838;PA2566;PA3250;PA2513;PA1927;PA2691;PA0500;PA5172;PA1384;PA1393;PA0564;PA3025	PA5357;PA4594;PA5560;PA3970;PA0597;PA0357;PA5147;PA5508
298	PA3187;PA5427;PA0518;PA3582;PA5172;PA3195;PA0519;PA2969;PA3584;PA1557;PA1317;PA5570;PA3877;PA3182;PA5171;PA2323;PA3337;PA1320;PA3875;PA2321;PA2555;PA5173;PA1318;PA3193	PA4385;PA1179;PA4761;PA4759;PA3672;PA4969;PA0424
299	PA4973;PA5353;PA0523;PA3608;PA5171;PA0524;PA3392;PA0604;PA5173;PA2905;PA5172;PA3444;PA3448;PA0519;PA5355	PA0872;PA1027;PA1809;PA2553;PA0870;PA2858;PA2629;PA2009;PA3404;PA3361;PA4211;PA0865;PA3478;PA4217
