feature	positive_signature	negative_signature
230	PA1002;PA3151;PA0083;PA0997;PA0999;PA3476;PA2685;PA0095;PA0998;PA1000;PA0084;PA0085;PA1001;PA1432;PA0996;PA0080;PA0081;PA1003;PA2105;PA3158;PA4217	PA3554;PA1576;PA5084;PA3876;PA3552;PA2944;PA3870;PA3553;PA3557;PA0524;PA3558;PA4073;PA3600;PA3364;PA1024;PA3556;PA4812;PA4773;PA4810;PA4811
231	PA4192;PA3954;PA4202;PA1317;PA2296;PA1318;PA2086;PA2598;PA2105;PA1321	PA4433;PA3013;PA4431;PA4257;PA2638;PA4671;PA4740;PA5570;PA4252;PA5192;PA2412;PA3569;PA4430;PA4908;PA4244;PA2645;PA5554;PA2647;PA3636;PA2011
232	PA3476;PA0604;PA1001;PA5429;PA0887;PA3478;PA3479;PA2637	PA3553;PA2413;PA2446;PA3366;PA3559;PA3552;PA2445;PA4228;PA2442;PA2811;PA2813;PA3556;PA4773;PA3877;PA4865;PA5353;PA2412;PA2444;PA1982;PA3876;PA5420;PA3558;PA4729;PA5415;PA2812;PA5355
233	PA4193;PA3442;PA3954;PA2351;PA1249;PA5471;PA3447;PA2310;PA3938;PA0185;PA2295;PA3443;PA2309;PA2349;PA2060;PA3937;PA2019;PA2290;PA2356;PA2308;PA2294;PA2018;PA2307;PA3444;PA0193;PA3448;PA3936;PA4195;PA0186;PA3445;PA2202;PA2350;PA0504;PA5237;PA0184;PA2296;PA2357	PA4230;PA3742;PA2843;PA3600;PA4868;PA3656;PA1070;PA3745
234	PA2947;PA2948;PA2944;PA4973;PA5171;PA2906;PA2904;PA1868;PA2009;PA2446;PA1072;PA5173;PA4899;PA2905;PA5172;PA0102;PA0865	PA1667;PA1657;PA1095;PA3584;PA1946;PA5508;PA1094;PA1003;PA0263;PA1092;PA4482;PA0262;PA1086;PA0266;PA0158;PA5445;PA1432;PA1692;PA1087
235	PA4973;PA2513;PA4351;PA2514;PA5429;PA2682;PA3523;PA2508;PA3659;PA2512	PA3553;PA3600;PA4941;PA3236;PA1662;PA3582;PA3366;PA3559;PA5508;PA5372;PA3552;PA4774;PA1946;PA3557;PA3579;PA3364;PA3556;PA4773;PA4811;PA5445;PA1180;PA4777;PA3554;PA3555;PA2253;PA4776;PA1421;PA3558;PA4207
236	PA1874;PA1871;PA2367;PA3417;PA3416;PA2570;PA1249;PA1092;PA5172;PA0175;PA2232;PA1087;PA1095;PA1930;PA2369;PA2366;PA0178;PA2371;PA4309;PA3361;PA3418;PA2370;PA1135;PA1464;PA0176;PA2573;PA1094;PA3351;PA0179;PA2920;PA2373;PA0177;PA1130;PA2368;PA2566;PA2365;PA1337;PA0704	PA4207
237	PA3554;PA3555;PA3552;PA4774;PA3553;PA3557;PA3558;PA3559;PA2813;PA3556;PA4776;PA4211;PA3857;PA4773;PA3333;PA4777	PA4226;PA0177;PA1920;PA0176;PA5497
238	PA3628;PA0164;PA0844;PA1602;PA3236;PA5372;PA5378;PA3584;PA3579;PA3877;PA5454;PA5417;PA5379;PA3629;PA2412;PA5419;PA3876;PA3875;PA5416;PA5420;PA5421;PA5415;PA5376;PA5418	PA0747;PA3442;PA2553;PA3600;PA3935;PA3938;PA2008;PA2009;PA3443;PA2007;PA2012;PA3937;PA2011;PA5084;PA2020;PA2014;PA2018;PA3444;PA3936;PA1341;PA0865;PA2015;PA2555;PA2013;PA2000
239	PA1660;PA3337;PA5353;PA2442;PA5355	PA4910;PA0997;PA4225;PA3600;PA5539;PA5315;PA5538;PA0872;PA2008;PA0870;PA2009;PA4226;PA2007;PA1923;PA4228;PA0089;PA1976;PA1000;PA4064;PA1982;PA0865;PA4230;PA3601;PA5541;PA2000;PA1001;PA4065;PA2647
240	PA0997;PA0998;PA1694;PA1717;PA1690;PA1697;PA1725;PA1696;PA0996;PA1693;PA1719;PA1701;PA1695;PA1000;PA1723;PA1703;PA0999;PA1691;PA1722;PA1698;PA4973;PA1724;PA1001;PA1716;PA1692	PA3562;PA0132;PA3584;PA3181;PA1260;PA3561;PA3751;PA3560;PA2413;PA2323;PA3600;PA2412;PA1602;PA3582;PA3182;PA3193;PA4205;PA3183;PA4207
241	PA3156;PA4125;PA1717;PA3151;PA1690;PA4123;PA1696;PA4121;PA1693;PA1719;PA3159;PA1701;PA3148;PA4122;PA1723;PA3158;PA1703;PA4127;PA1722;PA1698;PA3152;PA1716;PA4124;PA1692	PA3555;PA3377;PA5171;PA3540;PA3601;PA5541;PA4236;PA3600;PA0844;PA0678;PA2009;PA2412;PA0686;PA5173;PA4065;PA3380;PA5539;PA5172;PA3379
242	PA0997;PA0998;PA0782;PA1602;PA4125;PA4180;PA1092;PA3582;PA5508;PA0872;PA3584;PA5302;PA4128;PA4123;PA4121;PA4163;PA1000;PA4122;PA1140;PA0865;PA0999;PA4127;PA1421;PA4124;PA5304;PA2579	PA4038;PA3554;PA4588;PA3555;PA3552;PA4774;PA3553;PA3557;PA4189;PA3558;PA3556;PA4064;PA4776;PA4188;PA4777;PA4773;PA1180;PA3559
243	PA4260;PA4433;PA4051;PA3651;PA4640;PA3642;PA4934;PA2584;PA4563;PA4069;PA1959;PA4272;PA3643;PA0421;PA4263;PA4244;PA4043;PA4261;PA3821;PA4264;PA4248	PA5355;PA4208;PA5427;PA1902;PA3600;PA5172;PA4209;PA4217;PA1174;PA5366;PA1555;PA1905;PA5354;PA3361;PA1904;PA1556;PA3478;PA5171;PA3250;PA0865;PA4205;PA3479;PA4973;PA3601;PA4206;PA4133;PA5173;PA1903;PA4211;PA1081;PA4207
244	PA3554;PA1179;PA3552;PA3553;PA3584;PA3561;PA4773;PA3558;PA2018;PA3582;PA2253;PA4776;PA4777;PA2019;PA5445;PA4138;PA3559;PA5508	PA3187;PA0782;PA2446;PA4024;PA1070;PA1984;PA2512;PA0872;PA2008;PA0870;PA1317;PA2009;PA2513;PA3506;PA3364;PA4504;PA2445;PA4228;PA2442;PA2007;PA0130;PA1320;PA2444;PA2514;PA0865;PA4505;PA4230;PA4973;PA0524;PA2000;PA5415;PA1319;PA1999;PA1318
245	PA5357;PA0550;PA4316;PA2569;PA2409;PA2856;PA5106	PA4559;PA3666;PA4031;PA5142;PA3629;PA3627;PA3315;PA1081;PA1280;PA4042;PA2607;PA1070;PA5199;PA1543;PA3314
246	PA1002;PA0999;PA3476;PA0997;PA2194;PA2193;PA0998;PA1000;PA0295;PA2195;PA1001;PA0602;PA4211;PA0996	PA0510;PA4443;PA3446;PA2553;PA0228;PA2446;PA3931;PA0518;PA2512;PA3938;PA0519;PA4442;PA3545;PA0523;PA3540;PA3392;PA2513;PA3364;PA5354;PA2445;PA0281;PA2442;PA5100;PA3937;PA2443;PA2011;PA3570;PA4192;PA0280;PA2412;PA0283;PA3444;PA2444;PA2514;PA4195;PA3445;PA0524;PA2013;PA3569;PA5415;PA3551;PA3547;PA5106
247	PA3476;PA2592;PA2193;PA1555;PA1317;PA4130;PA1319;PA1318;PA1320;PA5230;PA0143	PA3553;PA2893;PA0685;PA3236;PA3582;PA0494;PA3559;PA5508;PA1179;PA3552;PA3584;PA0878;PA3557;PA3556;PA2019;PA5417;PA1180;PA3554;PA5379;PA3671;PA2018;PA0879;PA5217;PA1421;PA3568;PA3558
248	PA1260;PA2193;PA0336;PA4470;PA2413;PA1683;PA2412;PA4042;PA0603;PA5454;PA1003;PA1256	PA0231;PA0228;PA0226;PA2446;PA1217;PA0444;PA2512;PA0132;PA0523;PA2513;PA2509;PA0378;PA2445;PA4899;PA0245;PA0227;PA1927;PA0130;PA2508;PA2444;PA2514;PA0524;PA2536;PA5415;PA0230
249	PA4246;PA4259;PA4251;PA1092;PA2742;PA4260;PA4257;PA5320;PA4272;PA4254;PA4274;PA4232;PA4267;PA4264;PA4262;PA3351;PA4273;PA1726;PA4248;PA4385;PA1588;PA4568;PA4258;PA4249;PA4261	PA2022;PA5522;PA1260;PA1303;PA0678
250	PA4910;PA0106;PA5522;PA4912;PA4911;PA2682;PA2512;PA0107;PA1087;PA3514;PA0265;PA4909;PA2513;PA2509;PA4913;PA2507;PA2711;PA1976;PA3232;PA5429;PA2508;PA2514;PA1341;PA1982;PA5523;PA2862;PA4520;PA3568;PA1280;PA0266;PA0108	PA0510;PA4208;PA3187;PA2828;PA4217;PA0872;PA2008;PA0870;PA3392;PA2009;PA3877;PA3182;PA3874;PA3914;PA0223;PA2323;PA3876;PA0865;PA4205;PA3875;PA3872;PA3181;PA0524;PA1901;PA4206;PA2000;PA4207
251	PA2204;PA4230;PA4193;PA3442;PA2193;PA1557;PA4130;PA3935;PA4133;PA4375;PA0195;PA1320;PA3444;PA3937;PA4195;PA3938;PA1556;PA5098	PA3151;PA2981;PA2891;PA1646;PA3156;PA3148;PA2566;PA3194;PA0679;PA3152;PA4913;PA3195;PA3498
252	PA3476;PA3378;PA3479;PA3584;PA3686;PA3719;PA4973;PA3379;PA4201;PA3384;PA2531;PA3600;PA0678;PA3382;PA0686;PA3383;PA0500;PA3380;PA3333;PA4209;PA2011	PA2507;PA5302;PA3187;PA2629;PA2513;PA3364;PA0480;PA2514;PA5429;PA1217;PA2811;PA2512;PA5304
253	PA3553;PA2408;PA1092;PA5471;PA3559;PA1095;PA3552;PA4774;PA3557;PA3556;PA4375;PA4773;PA2019;PA4777;PA3554;PA3555;PA1094;PA2018;PA4776;PA5217;PA3558;PA2409	PA4225;PA3187;PA3156;PA3541;PA2105;PA3545;PA3151;PA4226;PA4504;PA4228;PA3182;PA3155;PA3159;PA3148;PA3158;PA4231;PA2321;PA4230;PA3181;PA4224;PA3152;PA3547
254	PA4225;PA1920;PA3442;PA5316;PA0228;PA2682;PA2512;PA3938;PA5302;PA2513;PA2509;PA4226;PA4899;PA4228;PA2083;PA3937;PA2507;PA4192;PA0227;PA1927;PA3337;PA2508;PA2514;PA0865;PA4195;PA4231;PA4230;PA4224;PA3449;PA5304	PA4217;PA3584;PA3181;PA5368;PA3187;PA5366;PA3194;PA3319;PA1338;PA0849;PA5367;PA3294;PA3802;PA2943;PA2811;PA3182;PA3193;PA3195;PA3183;PA1256
255	PA3476;PA3253;PA2634;PA1976;PA4912;PA2675;PA4911;PA1320;PA4068;PA2373;PA1982;PA4908	PA0773;PA3187;PA0685;PA2446;PA0678;PA5297;PA2022;PA2408;PA0347;PA3195;PA5435;PA0677;PA4676;PA0872;PA0132;PA3377;PA3319;PA2009;PA4351;PA3296;PA4121;PA5025;PA2323;PA3384;PA0686;PA0130;PA3910;PA5541;PA2000;PA3383;PA1999;PA2407;PA3193
256	PA0997;PA0998;PA1694;PA4125;PA4180;PA1717;PA1690;PA1697;PA4128;PA2513;PA1725;PA4123;PA1696;PA4121;PA0996;PA1693;PA1719;PA1701;PA1695;PA4122;PA1723;PA1703;PA0999;PA4127;PA1691;PA1722;PA1698;PA1724;PA1001;PA1716;PA4124;PA1692	PA2015;PA2013;PA2009;PA2014;PA2446;PA2445;PA2442;PA2444;PA2443;PA4205;PA4217
257	PA2940;PA4443;PA4230;PA2857;PA1382;PA3310;PA3131;PA1932;PA1224;PA4500;PA1552;PA1384;PA1393	PA0502;PA1810;PA3970;PA5415;PA2365;PA1609;PA0548;PA0195;PA0550
258	PA5372;PA0132;PA5445;PA2634;PA3531;PA2015;PA2555;PA1555;PA0164;PA2013;PA2014;PA5373;PA5304;PA4133;PA1584;PA1904;PA2012;PA1905;PA1556;PA2011;PA4217	PA4230;PA4513;PA3540;PA4470;PA2413;PA3542;PA2412;PA4226;PA2570;PA1501;PA3541;PA4228;PA3551;PA4687;PA3547;PA2321;PA3545
259	PA2203;PA0106;PA4235;PA0782;PA2248;PA2446;PA0518;PA0494;PA0519;PA3356;PA5508;PA0523;PA5302;PA0098;PA0265;PA3392;PA2691;PA5354;PA2445;PA2776;PA0024;PA5353;PA2247;PA2250;PA0193;PA0299;PA4973;PA0524;PA5313;PA5355	PA2944;PA4208;PA0772;PA1905;PA0293;PA5173;PA1904;PA4839;PA5174;PA0897;PA0704
260	PA0999;PA2940;PA0997;PA4771;PA0597;PA1668	PA5355;PA0844;PA0518;PA3236;PA0602;PA0519;PA1256;PA2003;PA0523;PA3377;PA3392;PA0439;PA5417;PA5379;PA1927;PA5419;PA5416;PA2862;PA0524;PA3568;PA5420;PA5541;PA0323;PA4206;PA5421;PA4133;PA3569;PA5418
261	PA4209;PA5302;PA4217	PA2340;PA5416;PA2947;PA1661;PA2948;PA5420;PA1976;PA5377;PA0844;PA0685;PA3364;PA3232;PA1927;PA1668;PA1660;PA3236;PA1982;PA1003;PA3366;PA3379
262	PA3651;PA1511;PA3719;PA2193;PA4351;PA4130;PA4133	PA3553;PA3187;PA3600;PA1694;PA2408;PA5539;PA1717;PA3195;PA5538;PA3559;PA2008;PA3552;PA3557;PA1697;PA4909;PA2009;PA1725;PA2007;PA3556;PA1923;PA1696;PA4773;PA1693;PA4777;PA3554;PA1719;PA3555;PA4189;PA1701;PA1695;PA2014;PA1024;PA1723;PA4064;PA2444;PA1703;PA1691;PA1698;PA1722;PA3558;PA5541;PA2000;PA1724;PA5415;PA4065;PA1716;PA1692
263	PA3607;PA3531;PA3446;PA1524;PA0011;PA0958	PA3876;PA4225;PA3552;PA4774;PA3553;PA3187;PA3557;PA2020;PA4470;PA4230;PA4224;PA4130;PA4351;PA4226;PA4133;PA3556;PA4228;PA4708;PA4707;PA2321;PA4231
264	PA3337;PA0295	PA0510;PA4225;PA0025;PA0523;PA0024;PA1856;PA4230;PA4470;PA2413;PA3392;PA1000;PA0524;PA2412;PA4226;PA2691;PA0518;PA2408;PA4228;PA4708;PA4707;PA0519
265	PA4559;PA2947;PA5010;PA4401;PA1668;PA3028;PA3636;PA5215	PA0482;PA4694;PA4931;PA0650;PA1105;PA0298;PA4865;PA2407;PA4232;PA4776;PA1799;PA1726;PA1375
266	PA3914;PA2711;PA3870;PA4935;PA4934;PA3916;PA3917;PA5420;PA0228;PA5421;PA3918;PA2513;PA0222;PA3875;PA1984;PA3877;PA2512;PA3876;PA3865;PA3874;PA3872	PA3517;PA5302;PA3100;PA0077;PA2009;PA5304;PA3582;PA4207;PA4506;PA5445
267	PA1514;PA1317;PA0263;PA5313;PA1319;PA4415;PA1320;PA3929;PA1318;PA3930	PA0510;PA4225;PA3870;PA0518;PA4144;PA5172;PA0347;PA0519;PA0523;PA1555;PA3392;PA4351;PA5230;PA5445;PA3874;PA1556;PA3914;PA0849;PA3876;PA3875;PA3872;PA0524;PA4206;PA3383;PA0887;PA5173;PA4290
268	PA0107;PA2105;PA1927;PA5313;PA0108;PA3516;PA0105;PA4160;PA2104;PA2103;PA2776	PA1095;PA4687;PA1094;PA1933;PA4504;PA1249;PA1092;PA1086;PA2321;PA1087
269	PA3554;PA1737;PA1179;PA3552;PA3553;PA4774;PA3584;PA0106;PA3557;PA3558;PA2513;PA2514;PA0108;PA1982;PA4776;PA4777;PA4773;PA2105;PA3559	PA0895;PA3442;PA2553;PA2446;PA2570;PA5471;PA4750;PA2008;PA0870;PA2009;PA3443;PA2445;PA2007;PA2012;PA0958;PA3874;PA2011;PA0849;PA2014;PA2250;PA3444;PA2444;PA0865;PA2015;PA2555;PA2013;PA1959;PA2000;PA1999
270	PA4640;PA1179;PA4279;PA1421;PA2649;PA2961;PA5373;PA3364;PA0887;PA1249;PA4812;PA3523;PA4290;PA2624;PA4810;PA5445;PA4811;PA5508	PA0083;PA3914;PA0089;PA0227;PA0079;PA2513;PA0196;PA0085;PA1927;PA2514;PA4415;PA2508;PA2512;PA0865
271	PA3187;PA3582;PA4217;PA3584;PA3579;PA0090;PA4068;PA3182;PA0075;PA1719;PA0091;PA2323;PA0085;PA0074;PA3333;PA3183;PA0083;PA3181;PA1421;PA3751;PA3560;PA1806;PA0089	PA5523;PA4973;PA5058;PA3319;PA5522;PA0324;PA0685;PA3364;PA3383;PA0605;PA5429;PA3252;PA0680;PA3366
272	PA3181;PA3531;PA1555;PA1557;PA3194;PA2977;PA2813;PA3195;PA2263;PA1556	PA0998;PA3935;PA4687;PA3938;PA4110;PA4217;PA2008;PA0523;PA4771;PA2009;PA2007;PA2019;PA3937;PA1701;PA2018;PA1927;PA3936;PA4205;PA0524;PA4206;PA1001;PA4207;PA5304
273	PA3642;PA4251;PA4276;PA5128;PA4250;PA4687;PA2742;PA4432;PA2970;PA2840;PA4272;PA2509;PA4274;PA4934;PA4563;PA4932;PA2624;PA0766;PA5568;PA2584;PA3742;PA1959;PA2741	PA1871;PA0106;PA4236;PA2570;PA1562;PA3523;PA0113;PA0107;PA1256;PA2008;PA1174;PA2009;PA3361;PA5100;PA1173;PA3252;PA0176;PA5058;PA3724;PA3250;PA4205;PA3479;PA3531;PA2566;PA0108;PA4211;PA0704
274	PA4443;PA3540;PA1838;PA5366;PA5367;PA3296;PA5369;PA3121	PA4225;PA2408;PA3236;PA2512;PA2163;PA4909;PA2513;PA2509;PA2164;PA4228;PA2442;PA5417;PA2153;PA3570;PA2507;PA2160;PA2147;PA2412;PA2508;PA2514;PA4230;PA4224;PA5420;PA5541;PA5421;PA5415;PA2407;PA2409;PA3569;PA5418
275	PA0652;PA1586;PA5559;PA5435;PA0399;PA0872;PA1580;PA1584;PA2445;PA1770;PA5558;PA1585;PA2323;PA2249;PA5429;PA1140;PA2444;PA5556;PA2321;PA5553;PA1587;PA5554;PA5555	PA5379;PA2862;PA1976;PA0441;PA1628;PA5421;PA4351;PA3713;PA0113;PA1786;PA4858;PA1982;PA2105
276	PA2446;PA1694;PA1717;PA0792;PA1856;PA1690;PA1697;PA1725;PA2445;PA3296;PA2442;PA1696;PA3379;PA1693;PA1719;PA1695;PA5367;PA1723;PA5369;PA2444;PA1703;PA1691;PA1722;PA1698;PA1716	PA1187;PA2891;PA1736;PA4211
277	PA4695;PA4443;PA5368;PA4193;PA3382;PA2570;PA2022;PA0347;PA4442;PA3375;PA3377;PA5366;PA3319;PA4351;PA0281;PA3296;PA3379;PA0851;PA1838;PA3384;PA0280;PA1061;PA5367;PA0283;PA5369;PA3910;PA0679;PA3383;PA3380	PA2507;PA3554;PA0157;PA1179;PA2013;PA2014;PA2513;PA2000;PA2514;PA4417;PA2012;PA5471;PA2508;PA4011;PA2512;PA0865;PA4418
278	PA3252;PA0927;PA2948;PA2666;PA0589	PA1586;PA3013;PA0427;PA4401;PA1165;PA5371;PA3352;PA1092;PA4687;PA3356;PA5223;PA4053;PA3151;PA0501;PA1095;PA1589;PA3159;PA3617;PA3348;PA1609;PA4971;PA1587;PA3152
279	PA3159;PA4771;PA3047;PA0998;PA1000;PA3217;PA4750;PA0996;PA2857	PA4588;PA0482;PA2947;PA0157;PA2003;PA0523;PA5080;PA0024;PA3724;PA2634;PA4919;PA3600;PA3364;PA5128;PA2022;PA0195;PA1982;PA0750;PA5035
280	PA2151;PA1932;PA3156;PA3417;PA3155;PA1933;PA2023;PA2155;PA1931;PA4172;PA4810;PA3095	PA2711;PA4973;PA4010;PA2009;PA5429;PA2365;PA0009;PA5417;PA5418
281	PA1554;PA4031;PA4640;PA1589;PA3187;PA3452;PA4569;PA4729;PA0421;PA2813;PA1674;PA2409;PA1796;PA0350	PA5355;PA4208;PA3446;PA3721;PA1602;PA1555;PA1557;PA3443;PA5354;PA3877;PA2600;PA1556;PA3478;PA2011;PA3337;PA3444;PA2444;PA4205;PA3449;PA4206;PA4207;PA5106
282	PA0482;PA0427;PA3719;PA4208;PA2944;PA2906;PA1287;PA4206;PA3721;PA1927;PA2446;PA0051;PA2914;PA4207;PA2445;PA1092;PA5100;PA0958;PA4205;PA5106;PA5098	PA1002;PA0999;PA0510;PA0997;PA4121;PA0524;PA3187;PA0228;PA0998;PA3392;PA3874;PA1000;PA4122;PA1602;PA4125;PA1001;PA4123;PA2811;PA3504;PA2812;PA0996
283	PA5379;PA1421;PA2555;PA2059;PA5420;PA5316;PA5421;PA2061;PA3522;PA5422;PA5429;PA3236;PA1982;PA5417;PA0266;PA2058;PA5416	PA2566;PA5012;PA2647;PA2674
284	PA2947;PA2948;PA2944;PA4973;PA5139;PA5421;PA4912;PA2904;PA4911;PA1927;PA2913	PA3719;PA3553;PA1092;PA3582;PA4810;PA2264;PA3559;PA3584;PA1179;PA3552;PA4774;PA3557;PA2513;PA3556;PA4773;PA5445;PA1180;PA4777;PA3554;PA3555;PA1094;PA1024;PA0130;PA4776;PA2321;PA2261;PA3558;PA3194;PA0887;PA4812;PA4290;PA2263
285	PA3554;PA3555;PA1179;PA3872;PA4774;PA5500;PA1156;PA5298;PA0782;PA5429;PA3875;PA3877;PA5056;PA4942;PA2828;PA5499;PA1562;PA3170;PA2648;PA3874;PA1180	PA4230;PA5355;PA1856;PA5421;PA5522;PA2513;PA1927;PA2412;PA5354;PA4158;PA4109;PA4228;PA1982;PA2370;PA2514;PA2361;PA5098
286	PA2553;PA3187;PA2001;PA4130;PA2570;PA3366;PA3095;PA5372;PA1737;PA0132;PA1179;PA2003;PA5373;PA4309;PA2012;PA2011;PA3570;PA0849;PA2014;PA0130;PA2444;PA2015;PA2555;PA2013;PA2000;PA1806;PA4290	PA0997;PA1421;PA5302;PA1317;PA0998;PA1000;PA1927;PA1001;PA1320;PA0996
287	PA1874;PA4910;PA0228;PA4912;PA4911;PA3516;PA0242;PA3523;PA2512;PA5137;PA0244;PA3300;PA4909;PA2513;PA3522;PA4913;PA2507;PA0227;PA2373;PA1982;PA3875;PA4908;PA3517;PA2862	PA1799;PA2164;PA4130;PA3514
288	PA5353;PA4568;PA5436;PA3452;PA3315;PA1326;PA1683;PA2570;PA4748;PA1249;PA1984;PA4158;PA3478;PA0102;PA3814;PA5435;PA3379;PA1310	PA5152;PA4728;PA4854;PA5221;PA5206;PA3211;PA5358;PA4868;PA0749;PA0035;PA4786;PA5445
289	PA0083;PA0091;PA4230;PA5281;PA1843;PA0077;PA5541;PA0088;PA3600;PA0084;PA0085;PA4226;PA1686;PA0078;PA4228;PA0090;PA4064;PA0089;PA5538;PA0081	PA2570;PA2682;PA1092;PA5172;PA2512;PA3521;PA2892;PA1095;PA2888;PA5302;PA2513;PA3364;PA3877;PA2887;PA3914;PA5051;PA1094;PA4122;PA4500;PA2514;PA3876;PA3875;PA4205;PA4505;PA2891;PA2566;PA4206;PA2889;PA4207;PA1326;PA5304
290	PA0132;PA4771;PA4567;PA1013;PA3601;PA3742;PA1959;PA3600;PA2513;PA5501;PA4250;PA0130;PA0958;PA4064;PA5539;PA1656;PA2512;PA4065;PA5119;PA5538	PA4496;PA4613;PA0523;PA0223;PA2634;PA3517;PA5421;PA1902;PA1024;PA0896;PA3516;PA3236;PA1904;PA0262;PA0897;PA1696;PA5137;PA4217
291	PA1655;PA0082;PA0085;PA3361;PA0089;PA0081	PA3608;PA2413;PA2446;PA2408;PA3171;PA3366;PA1179;PA2513;PA4351;PA3713;PA2445;PA1180;PA2913;PA4640;PA1553;PA2412;PA2444;PA2637;PA3383;PA5415;PA0887;PA2407;PA2409;PA4307;PA5418
292	PA2523;PA3719;PA2604;PA5176;PA5377;PA0844;PA1525;PA1927;PA0927;PA2444	PA0999;PA1792;PA0997;PA5302;PA4524;PA4027;PA0998;PA1000;PA1001;PA4952;PA2321;PA5443;PA0357;PA5538;PA4307
293	PA1667;PA1657;PA1661;PA2008;PA0091;PA3253;PA4594;PA2009;PA1668;PA2104;PA2007;PA4415;PA4375;PA0130;PA5239;PA3400;PA0865;PA2105	PA4588;PA4230;PA1927;PA1736;PA0295;PA4228;PA4676
294	PA2652;PA2947;PA0173;PA1279;PA0602;PA2806;PA4307	PA1667;PA4193;PA3600;PA0080;PA5471;PA5539;PA5501;PA5538;PA4110;PA2513;PA5445;PA3478;PA4192;PA5429;PA4064;PA4172;PA5270;PA3601;PA5541;PA0887;PA4065;PA4290
295	PA3377;PA3383;PA3382;PA3380;PA2263;PA1384;PA3498	PA2649;PA4206;PA0504;PA5415;PA3877;PA5174;PA3876;PA4538;PA3875;PA4207
296	PA2356;PA0504;PA1868;PA0078;PA0090;PA5471;PA1638;PA2907	PA1095;PA5163;PA4569;PA3514;PA3724;PA1094;PA0206;PA3601;PA0205;PA0582;PA1092;PA1086;PA1087
297	PA0107;PA0106;PA2893;PA1927;PA2541;PA0105;PA0108;PA2913	PA1661;PA3870;PA3187;PA1249;PA3195;PA3562;PA1657;PA4774;PA3877;PA3182;PA4773;PA3874;PA3914;PA2323;PA1320;PA5443;PA0193;PA4314;PA3875;PA2321;PA3872;PA3183;PA3181;PA3194;PA3193;PA4307
298	PA4283;PA2507;PA4694;PA4225;PA2944;PA4230;PA4224;PA2513;PA1736;PA4226;PA2514;PA5313;PA4228;PA2508;PA1081;PA2512;PA3938;PA4231;PA0882	PA1661;PA0997;PA4208;PA3719;PA0998;PA5174;PA1657;PA4502;PA1556;PA0996;PA1000;PA4500;PA2444;PA5497;PA4205;PA0999;PA5436;PA4206;PA1001;PA3380;PA4812;PA4207
299	PA3554;PA3555;PA2265;PA1179;PA3552;PA3553;PA4774;PA3557;PA0851;PA2261;PA3558;PA2323;PA3194;PA5035;PA4500;PA3556;PA2263;PA4773;PA2264;PA3559	PA4208;PA2001;PA3600;PA2969;PA2008;PA0523;PA5302;PA0870;PA2009;PA0281;PA2007;PA5500;PA2444;PA0865;PA4205;PA0524;PA1518;PA3601;PA4206;PA2000;PA0530;PA5415;PA1999;PA4207
