feature	positive_signature	negative_signature
228	PA3914;PA2412;PA2813;PA3877;PA2811;PA2812	PA3194;PA4205;PA4201;PA0958
229	PA3584;PA2969;PA4208;PA1260;PA2685;PA4206;PA1959;PA1254;PA4207;PA1253;PA3582;PA1320;PA1674;PA4205;PA1256	PA2599;PA0164;PA4810;PA3151;PA1657;PA4771;PA4899;PA3877;PA4811;PA3914;PA3148;PA5025;PA1927;PA3876;PA3333;PA3875;PA3872;PA0177;PA4973;PA1587;PA1668;PA5173
230	PA1871;PA0747;PA4211;PA3187;PA0106;PA2553;PA4733;PA2001;PA1902;PA2248;PA4130;PA0105;PA2232;PA0107;PA0872;PA2008;PA2003;PA1174;PA0870;PA2009;PA1736;PA1904;PA2007;PA1173;PA4435;PA3478;PA2011;PA3570;PA0794;PA2247;PA3724;PA2249;PA2250;PA0865;PA0112;PA1901;PA3568;PA2566;PA2000;PA3569;PA1999;PA1903;PA1905;PA3193;PA1073;PA0108	PA3554;PA4443;PA2948;PA3552;PA1421;PA3452;PA3446;PA3600;PA0283;PA4158;PA3444;PA4470;PA5217;PA5508
231		PA0510;PA4225;PA3870;PA4208;PA0518;PA0519;PA0523;PA1856;PA3392;PA4351;PA4226;PA4228;PA3874;PA0025;PA0024;PA1000;PA3876;PA0865;PA4205;PA3875;PA3872;PA4230;PA0524;PA5420;PA4206;PA2000;PA4133;PA4207
232	PA4973;PA3601;PA5541;PA2513;PA3600;PA2446;PA2514;PA2000;PA5415;PA2445;PA4064;PA2442;PA1999;PA2444;PA2512;PA2443;PA5538	PA3553;PA0518;PA4810;PA0519;PA3559;PA1256;PA1179;PA3552;PA0523;PA4774;PA3557;PA1557;PA3556;PA4773;PA4811;PA1556;PA5445;PA1180;PA4777;PA3554;PA3555;PA1000;PA5429;PA3337;PA4776;PA5217;PA0999;PA4230;PA0524;PA3558;PA1001;PA4812;PA4211;PA4207
233	PA3719;PA2553;PA3417;PA3721;PA2248;PA3416;PA0387;PA2512;PA2232;PA0872;PA2008;PA1179;PA2003;PA0870;PA2009;PA2513;PA5260;PA2445;PA2007;PA3418;PA2011;PA0447;PA3570;PA2247;PA2249;PA2250;PA3337;PA0865;PA2000;PA1999;PA1562;PA3569;PA5106	PA4443;PA4973;PA2412;PA1927;PA0283;PA3935;PA0281;PA4442
234	PA4588;PA4973;PA3181;PA3187;PA1317;PA3194;PA2323;PA3193;PA5015;PA1319;PA5016;PA1320;PA0503;PA3182;PA1318;PA2263;PA3195;PA2321;PA3183;PA1321	PA5372;PA0132;PA2634;PA1946;PA3558;PA2001;PA5373;PA4500;PA2000;PA1999;PA5100;PA3014;PA4435;PA0298;PA3366;PA5452
235	PA4867;PA5436;PA5242;PA1070;PA4375;PA4865;PA4205;PA3930	PA3151;PA3159;PA2981;PA1421;PA3373;PA1321
236	PA3584;PA1920;PA2862;PA5500;PA4909;PA2893;PA4309;PA4913;PA3582;PA4290;PA4435;PA1003;PA0108	PA3651;PA2944;PA1701;PA3671;PA3547;PA3650;PA3364;PA1553;PA1552;PA3541;PA3672;PA0750;PA4854;PA3366;PA1692
237	PA1871;PA2367;PA3417;PA1902;PA2195;PA3416;PA1249;PA1217;PA2815;PA0105;PA5172;PA1092;PA1562;PA0175;PA4217;PA0180;PA1930;PA2366;PA0178;PA1174;PA2193;PA1905;PA3477;PA3361;PA1904;PA3418;PA1173;PA1135;PA3478;PA0176;PA5058;PA5171;PA3724;PA3250;PA1061;PA0179;PA0174;PA3333;PA1247;PA3479;PA3476;PA0177;PA2194;PA1901;PA2566;PA4133;PA2365;PA5173;PA1903;PA4211;PA2573;PA0704	PA4773;PA4774;PA1856
238	PA3628;PA2893;PA0844;PA0678;PA3382;PA2022;PA5174;PA0347;PA5372;PA3378;PA3375;PA3377;PA5366;PA4351;PA5373;PA3296;PA1252;PA3379;PA2352;PA3384;PA5367;PA5369;PA3910;PA0679;PA3383;PA5415;PA3380	PA2507;PA3187;PA5570;PA0228;PA0227;PA2513;PA2509;PA2514;PA0230;PA2508;PA1140;PA2512;PA0750;PA3333;PA3526
239	PA1258;PA1257;PA3320;PA1260;PA5171;PA2553;PA2555;PA4528;PA2914;PA3929;PA0300;PA3448	PA4374;PA2711;PA4973;PA5302;PA3120;PA4812;PA1611;PA5445
240	PA5378;PA5379;PA3629;PA5416;PA3379;PA1646;PA3628;PA5377;PA5420;PA0844;PA5421;PA5415;PA5419;PA3236;PA0582;PA5376;PA4811;PA5417;PA4908;PA5418	PA3459;PA0747;PA4904;PA4234;PA2014;PA4205
241	PA4283;PA4804;PA2080;PA2327;PA2061;PA0072;PA5471;PA3170;PA0087	PA1092;PA3366;PA1087;PA1095;PA3506;PA0205;PA3294;PA3513;PA4952;PA0958;PA0609;PA2822;PA1340;PA5152;PA0579;PA1094;PA1338;PA1140;PA1086;PA1341;PA0203;PA4389
242	PA2711;PA3936;PA4973;PA3517;PA3445;PA5281;PA2555;PA1013;PA0504;PA3935;PA0530;PA4517;PA1092;PA3523;PA4144;PA5471;PA3937;PA3659;PA1611	PA2008;PA4505;PA0342;PA4761;PA1555;PA1783;PA2009;PA4729;PA0421;PA2104;PA0518;PA2007;PA1140;PA5173;PA5172;PA2105;PA3379;PA3545
243	PA1602;PA1668;PA0494;PA5445;PA4290	PA3442;PA3446;PA1694;PA1249;PA3523;PA1717;PA1179;PA1078;PA1690;PA1697;PA1725;PA1080;PA3443;PA2445;PA1696;PA1180;PA1693;PA1719;PA1701;PA1695;PA1723;PA3444;PA2444;PA1703;PA1691;PA1722;PA1698;PA3445;PA1724;PA5415;PA1716;PA1692
244	PA4694;PA2947;PA4973;PA2366;PA2513;PA0766;PA5072;PA3333;PA1375	PA2553;PA5522;PA3005;PA2248;PA1602;PA3582;PA3366;PA4217;PA0872;PA2008;PA5508;PA3584;PA5302;PA0870;PA2009;PA5373;PA2007;PA2012;PA5100;PA2011;PA0447;PA2247;PA2014;PA2249;PA2250;PA0865;PA0524;PA2015;PA1421;PA2555;PA2013;PA2000;PA4133;PA1999;PA5304
245	PA3554;PA4910;PA3159;PA1179;PA3552;PA4588;PA2711;PA2321;PA1692;PA4786;PA2263;PA5137;PA0036;PA1180;PA3183	PA0872;PA2008;PA2685;PA3910;PA2857;PA0870;PA3384;PA2009;PA0085;PA4500;PA0678;PA2000;PA3383;PA2007;PA3296;PA1999;PA0074;PA0865;PA5304;PA3379;PA5508
246	PA1667;PA5236;PA3651;PA3187;PA1659;PA5176;PA1668;PA4316;PA2408;PA1685;PA5175;PA3028	PA3442;PA4125;PA5388;PA3582;PA5508;PA1256;PA3584;PA4771;PA2596;PA1525;PA4123;PA4121;PA0223;PA4192;PA4122;PA1024;PA3936;PA0193;PA0680;PA1421;PA0184;PA4124;PA0683;PA3547
247	PA4310;PA3187;PA0782;PA5128;PA1092;PA5075;PA2105;PA3151;PA1657;PA1179;PA4771;PA5302;PA1552;PA3713;PA0958;PA0750;PA1340;PA1079;PA4163;PA3148;PA1341;PA2204;PA2536;PA4729;PA5304;PA4307	PA3540;PA4880;PA0685;PA2018;PA3541;PA3929;PA2569;PA3547;PA5106;PA3930;PA4110
248	PA0997;PA2592;PA2413;PA0998;PA2408;PA1002;PA1657;PA2193;PA5200;PA1003;PA0996;PA1432;PA2407;PA0604;PA0084;PA1000;PA0085;PA2412;PA4470;PA0999;PA3476;PA1001;PA5173;PA4211;PA2409	PA2008;PA2009;PA0196;PA1024;PA0195;PA1310
249	PA0747;PA2553;PA3187;PA2001;PA3416;PA2232;PA0872;PA2008;PA2003;PA1174;PA2009;PA5260;PA2007;PA3418;PA2012;PA5100;PA1173;PA3710;PA3570;PA2011;PA2247;PA5353;PA2014;PA2249;PA2250;PA2444;PA3183;PA2015;PA2555;PA2013;PA2000;PA1999;PA2573;PA3569;PA5355	PA3609;PA2948;PA3608;PA3452;PA3560;PA1317;PA5429;PA1319;PA1318;PA1320;PA5445;PA1321
250	PA4588;PA2512;PA5036;PA3628;PA2513;PA2514;PA2508;PA4244;PA4429;PA2742;PA5435	PA3151;PA2008;PA3159;PA1421;PA1518;PA3156;PA3148;PA2009;PA3152;PA0293;PA1927;PA2541;PA3155;PA0865;PA3158
251	PA3914;PA4973;PA5281;PA1338;PA2000;PA2446;PA5415;PA1072;PA1073;PA3875;PA1984;PA3877;PA1341;PA2444;PA1337;PA1342;PA3876;PA1340;PA3874;PA3872;PA0550	PA3452;PA1602;PA0080;PA3582;PA5508;PA3562;PA5204;PA3584;PA4771;PA1946;PA3579;PA1317;PA2691;PA5354;PA5445;PA3025;PA1320;PA2253;PA4205;PA1421;PA3568;PA4206;PA0887;PA4290;PA4207
252	PA2652;PA4307;PA1078;PA4163;PA4310;PA1338;PA1081;PA1080;PA1073;PA1077;PA0958;PA1337;PA1341;PA1339;PA1340;PA3526;PA1079	PA3555;PA0134;PA2020;PA1317;PA4073;PA4880;PA2018;PA2569;PA1319;PA2815;PA5100;PA5471;PA1320;PA1326;PA2019;PA0854;PA4110
253	PA1002;PA0999;PA0997;PA4225;PA4230;PA4224;PA4470;PA0968;PA0998;PA1000;PA5260;PA4226;PA1001;PA1432;PA4228;PA4231;PA4687;PA1003;PA0996;PA5217	PA2507;PA4505;PA3013;PA5302;PA3568;PA0228;PA2513;PA3364;PA2509;PA1024;PA2514;PA2682;PA5369;PA2508;PA2512;PA3569;PA5435
254	PA2672;PA2675;PA0263;PA0203	PA4053;PA2974;PA3975;PA3013;PA4401;PA3356;PA5570;PA4442;PA3005;PA4412;PA4759;PA4417;PA4687;PA1073;PA5435;PA3861;PA4688
255	PA3651;PA0766;PA4230;PA5046;PA2513;PA4276;PA4670;PA4226;PA3822;PA4228;PA3582;PA4812;PA2514;PA4810;PA2969	PA4211;PA4208;PA3442;PA3446;PA4236;PA3600;PA1902;PA2446;PA3935;PA4130;PA0051;PA2570;PA3931;PA3523;PA5172;PA2310;PA3938;PA4209;PA4442;PA4217;PA3443;PA2309;PA3361;PA1904;PA2445;PA0281;PA3937;PA5171;PA5500;PA0280;PA0283;PA3444;PA2444;PA3936;PA5103;PA4205;PA0282;PA2204;PA4973;PA3445;PA3449;PA4206;PA5173;PA1903;PA1905;PA4207
256	PA0223;PA0796;PA2061;PA3373;PA1052;PA0102;PA5426;PA5497	PA1823;PA2536;PA0870;PA0593;PA4663;PA0749;PA3217;PA2641;PA3068;PA1532
257	PA0510;PA5171;PA0836;PA1557;PA1555;PA5427;PA3742;PA4351;PA1561;PA0295;PA5173;PA0518;PA3877;PA3337;PA0835;PA5172;PA1556;PA0519	PA3554;PA1179;PA3552;PA3553;PA3187;PA1094;PA3558;PA3364;PA3556;PA4773;PA3366;PA1180
258	PA2265;PA3584;PA3181;PA0851;PA3187;PA2323;PA1061;PA2263;PA3582;PA3183;PA3182;PA5263;PA4687;PA2264;PA4688	PA1661;PA2194;PA2193;PA1666;PA4761;PA0782;PA0184;PA5304;PA1668;PA0080;PA2083;PA2195;PA1556;PA4205;PA4217
259	PA2555;PA5242;PA5313;PA4885;PA5312;PA2806;PA3865;PA2105;PA1256	PA2652;PA1095;PA3751;PA1561;PA0896;PA1092;PA2373;PA2409;PA0899
260	PA3609;PA3651;PA3607;PA3608;PA2444;PA4973;PA3610;PA2904;PA2009;PA2903;PA2446;PA5415;PA2445;PA3832;PA2442;PA2905;PA5504;PA2352	PA3553;PA1602;PA1092;PA3366;PA3559;PA3562;PA1095;PA1179;PA3552;PA4774;PA3584;PA1946;PA3557;PA3561;PA3556;PA3929;PA4773;PA1180;PA4777;PA3554;PA3555;PA1094;PA4776;PA5497;PA3476;PA3531;PA3558;PA4812
261	PA3442;PA3446;PA2367;PA2329;PA3931;PA1984;PA2594;PA3938;PA3443;PA0281;PA5100;PA3937;PA5025;PA5095;PA3444;PA3936;PA5103;PA5093;PA2360;PA4973;PA3445;PA5415;PA1073	PA3870;PA3608;PA3452;PA3582;PA0444;PA5508;PA3584;PA4771;PA1946;PA3540;PA2193;PA1317;PA2513;PA1701;PA1320;PA2253;PA2514;PA0879;PA3875;PA1421;PA0524;PA3558;PA1319;PA1318;PA3547
262	PA0999;PA0997;PA3584;PA4163;PA3872;PA3628;PA0998;PA2195;PA1001;PA1092;PA3582;PA2253;PA0996;PA5417;PA4217	PA4973;PA2444;PA0954;PA3603;PA1338;PA2000;PA2446;PA1073;PA0887;PA2445;PA2811;PA2442;PA2813;PA0609;PA1318;PA4687;PA2443
263	PA5524;PA0976	PA0510;PA0997;PA1920;PA5377;PA4235;PA0998;PA1902;PA1602;PA0518;PA2408;PA3236;PA0519;PA3545;PA2639;PA0523;PA1856;PA1557;PA1555;PA3392;PA4226;PA4228;PA5417;PA2011;PA5171;PA3148;PA2412;PA4470;PA4230;PA0524;PA0836;PA5420;PA1156;PA5421;PA5173;PA3551;PA2407;PA2409;PA5376;PA3547;PA5418
264	PA2153;PA3310;PA3917;PA2566;PA0441;PA1287;PA3874;PA4811;PA4500;PA3382;PA2570;PA4812;PA1173;PA1931;PA5524;PA4810;PA5435;PA4209;PA4217	PA1095;PA5221;PA1317;PA1094;PA0280;PA3935;PA1807;PA1319;PA0281;PA1318;PA1092;PA2598;PA1086;PA5075;PA4442;PA1087
265	PA2652;PA3151;PA3159;PA0524;PA0106;PA3156;PA3148;PA3158;PA3152;PA4880;PA0108;PA3361;PA4812;PA0105;PA1077;PA1081;PA4687;PA2105;PA0865;PA4688;PA0107	PA5034;PA5243;PA5302;PA5497;PA1557;PA5420;PA4351;PA0196;PA2446;PA1927;PA0607;PA5415;PA2445;PA3337;PA1668;PA3569;PA5304;PA5417;PA3570
266	PA3476;PA1104;PA5176;PA0932;PA3232;PA5429;PA3113;PA4290;PA5175;PA4750;PA5445	PA3914;PA3876;PA5353;PA0223;PA2548;PA5421;PA4122;PA5415;PA4125;PA0879;PA4123;PA3877;PA1806;PA2444;PA4124;PA4121;PA3875;PA5416;PA5355
267	PA1798;PA1382;PA1384;PA1224;PA4500;PA3252;PA4280;PA1799;PA1393;PA0564	PA3159;PA3352;PA2741;PA2810;PA3745
268	PA3609;PA3514;PA0098;PA5471;PA2969	PA1071;PA2711;PA1823;PA3751;PA5322;PA0164;PA2858;PA5038;PA5221;PA1448;PA3004;PA5345;PA3361;PA5516;PA3834;PA0552;PA2991;PA0380;PA5568
269	PA4433;PA4385;PA4273;PA4568;PA4246;PA1589;PA4934;PA3162;PA3351;PA4251;PA4262;PA4249;PA4240;PA4263;PA4274;PA5011;PA1598;PA4267;PA4751;PA2742;PA4248	PA3378;PA3375;PA5366;PA3319;PA0844;PA4351;PA2018;PA3383;PA3382;PA2022;PA3877;PA3874
270	PA0510;PA3870;PA5427;PA4235;PA1660;PA0518;PA5172;PA4810;PA0519;PA0523;PA1555;PA1557;PA3392;PA4351;PA1072;PA3877;PA4811;PA1556;PA3874;PA3914;PA0025;PA0024;PA5171;PA3876;PA5497;PA3875;PA3872;PA2194;PA0524;PA0295;PA4430;PA5173;PA4812;PA4429	PA3584;PA4613;PA1946;PA0849;PA5415;PA2444;PA0266;PA0494;PA5508
271	PA2652;PA4433;PA3584;PA1421;PA0579;PA1946;PA4563;PA1602;PA5313;PA0299;PA2826;PA0266;PA5304;PA2776	PA2891;PA2536;PA3187;PA4513;PA1666;PA2323;PA2000;PA1668;PA1318;PA2321
272	PA4307;PA3584;PA4418;PA3628;PA2020;PA0844;PA2513;PA1460;PA2018;PA2514;PA4417;PA2512;PA0996;PA3526	PA2553;PA3187;PA4024;PA2446;PA2570;PA1984;PA4217;PA2008;PA2009;PA4502;PA4504;PA1072;PA2445;PA2442;PA4506;PA2443;PA5098;PA3914;PA1338;PA4503;PA2014;PA4500;PA2629;PA0130;PA2444;PA1341;PA4505;PA2013;PA2000;PA5415;PA1073
273	PA3476;PA0202;PA2541;PA4280	PA1449;PA4031;PA0157;PA4973;PA2080;PA2217;PA4761;PA3088;PA2061;PA3349;PA4839
274	PA5498;PA0091;PA0089;PA5500;PA3601;PA5541;PA3600;PA0887;PA4065;PA1923;PA4064;PA4290;PA5539;PA5499;PA4517;PA5445;PA5538	PA0999;PA2295;PA0997;PA0193;PA1946;PA5522;PA0998;PA2513;PA1000;PA3217;PA1001;PA0996;PA3875;PA3877;PA2307;PA2514;PA3448;PA3366;PA5355
275	PA0999;PA4127;PA1095;PA0997;PA4163;PA3187;PA1094;PA4128;PA2323;PA4122;PA4125;PA4180;PA4123;PA4133;PA1092;PA1086;PA4124;PA4121;PA4138;PA4307;PA1087	PA3554;PA3555;PA1179;PA0427;PA3553;PA3552;PA3557;PA4189;PA4230;PA3558;PA3600;PA0293;PA4226;PA3556;PA1318;PA1320;PA4188;PA5175;PA1180;PA3559
276	PA1737;PA1095;PA3584;PA1421;PA3560;PA0164;PA3579;PA0530;PA0597;PA3582;PA2253;PA4810;PA4264;PA5508	PA0997;PA4193;PA3187;PA0998;PA1002;PA2008;PA3552;PA0878;PA3557;PA1557;PA4761;PA2009;PA3443;PA4504;PA5100;PA0996;PA1000;PA3444;PA3121;PA0879;PA3448;PA0865;PA0999;PA4973;PA3558;PA4454;PA1001;PA4133;PA5106
277	PA2940;PA1737;PA3584;PA1515;PA3540;PA1500;PA2445;PA1498;PA3582;PA2442;PA2444	PA4225;PA1871;PA4310;PA5377;PA4202;PA0844;PA0782;PA5388;PA3236;PA3526;PA5372;PA5373;PA4226;PA2541;PA4228;PA5417;PA5379;PA5419;PA3876;PA5416;PA4231;PA3320;PA4230;PA4224;PA5420;PA5421;PA0263;PA0230;PA5376;PA5418
278	PA2204;PA2203;PA1278;PA4812;PA3820;PA4810;PA4811	PA1871;PA4310;PA3917;PA0204;PA1092;PA3498;PA0792;PA1095;PA0205;PA3361;PA3159;PA3914;PA3724;PA1094;PA3250;PA0202;PA3476;PA1130;PA5436;PA3916;PA0206;PA3505;PA3918;PA0530;PA0203;PA0704
279	PA0106;PA3568;PA4909;PA3232;PA4911;PA5155;PA0108;PA4913;PA2813;PA2811;PA2812;PA3356;PA0107	PA3187;PA1602;PA1694;PA3559;PA0872;PA2008;PA4774;PA1317;PA2009;PA1725;PA1696;PA4773;PA1321;PA3554;PA1719;PA1701;PA0223;PA1695;PA1723;PA1320;PA0879;PA1253;PA1703;PA1691;PA1319;PA1318;PA1692
280	PA0997;PA3553;PA0998;PA2195;PA2815;PA5172;PA2569;PA4749;PA3559;PA1002;PA1179;PA3552;PA4774;PA2193;PA3557;PA4880;PA3556;PA4375;PA4773;PA0996;PA1180;PA4777;PA3554;PA3555;PA1000;PA4776;PA0766;PA0999;PA3558;PA1001;PA1562	PA5035;PA2446;PA5137;PA5435;PA2008;PA1268;PA0523;PA2009;PA2445;PA2007;PA3570;PA4588;PA5154;PA5082;PA3444;PA2444;PA0865;PA0524;PA3568;PA4153;PA2000;PA5415;PA1999;PA1073;PA3569
281	PA4172;PA1311;PA0011	PA1586;PA2616;PA1823;PA4458;PA5500;PA1552;PA3163;PA2249;PA3373;PA5429;PA4417;PA5174;PA1543;PA3171;PA4418;PA5508
282	PA4202;PA1052;PA4201;PA4158	PA2367;PA2413;PA2329;PA2446;PA2408;PA2317;PA2638;PA2366;PA2371;PA2390;PA2445;PA2442;PA2370;PA2389;PA2492;PA2443;PA2247;PA2327;PA1927;PA2412;PA2253;PA2444;PA2272;PA2321;PA4431;PA2368;PA2365;PA4389
283	PA0083;PA3378;PA5523;PA1438;PA5522;PA3384;PA0085;PA0084;PA3426;PA3382;PA0090;PA4517;PA5217;PA2776	PA0510;PA0997;PA3187;PA0998;PA0242;PA3236;PA2512;PA3195;PA0523;PA1317;PA2513;PA4504;PA4068;PA3182;PA5445;PA1321;PA2507;PA1976;PA1000;PA1320;PA2514;PA1982;PA4969;PA2321;PA2261;PA3183;PA2265;PA3181;PA0524;PA1421;PA0887;PA1319;PA1318;PA4290;PA2263
284	PA3600;PA3382;PA3366;PA1287;PA3319;PA4351;PA5499;PA2104;PA3379;PA5500;PA3384;PA3374;PA3373;PA4064;PA5369;PA0102;PA4418;PA3910;PA3601;PA5541;PA3383;PA4065	PA0997;PA0998;PA1694;PA3516;PA1092;PA3523;PA2008;PA2009;PA1534;PA2007;PA1696;PA1003;PA0996;PA1432;PA1719;PA1701;PA1094;PA1000;PA1723;PA0999;PA3517;PA0887;PA1716;PA1692
285	PA1135;PA3929;PA3930	PA3541;PA3545;PA3151;PA0523;PA3540;PA3392;PA3155;PA4811;PA3159;PA5154;PA3148;PA2444;PA4517;PA3158;PA0524;PA3152;PA1073;PA4812;PA3551;PA0203;PA3542;PA3547
286	PA0523;PA0524;PA3319;PA4130;PA4868;PA3374;PA4133;PA1584;PA3832;PA4290;PA2624;PA5445;PA3379;PA3479;PA1256	PA4225;PA4230;PA1946;PA3187;PA4224;PA4202;PA3364;PA4226;PA4228;PA0865;PA3366;PA4231
287	PA1667;PA2592;PA4211;PA1666;PA5427;PA4130;PA2195;PA1662;PA1092;PA5172;PA1087;PA1657;PA2193;PA1904;PA4228;PA3478;PA5171;PA3724;PA0604;PA3337;PA1656;PA0603;PA3333;PA3479;PA3476;PA4230;PA2194;PA1659;PA1658;PA0605;PA0606;PA1668;PA4133;PA3475;PA1905;PA1660;PA1086	PA5372;PA5379;PA5416;PA5420;PA5421;PA0844;PA2018;PA5415;PA5419;PA0682;PA2813;PA3236;PA2811;PA0897;PA2019;PA3874;PA5417
288	PA4127;PA5357;PA0579;PA5316;PA4128;PA4122;PA4125;PA5429;PA4123;PA4124;PA4121;PA4205;PA3872	PA3553;PA3187;PA2248;PA3366;PA3559;PA1179;PA3552;PA4774;PA2317;PA3557;PA4073;PA3364;PA3556;PA4773;PA1180;PA4777;PA3554;PA3555;PA2711;PA4776;PA3444;PA0836;PA3558;PA1073
289	PA3554;PA3629;PA3555;PA1179;PA3552;PA4774;PA3553;PA3557;PA3628;PA4773;PA4010;PA3310;PA3558;PA3556;PA4776;PA4777;PA4435;PA1180;PA3559	PA0872;PA2008;PA2003;PA0523;PA0524;PA0773;PA1695;PA4470;PA3601;PA2009;PA0849;PA1927;PA4133;PA2007;PA1984;PA1999;PA5539;PA0865;PA4205;PA1693;PA2913
290	PA2507;PA0232;PA2555;PA3310;PA2515;PA0228;PA0226;PA0227;PA2513;PA2412;PA2509;PA2514;PA2682;PA4899;PA2508;PA2407;PA4124;PA2512;PA0298;PA2011	PA4640;PA3404;PA1003;PA3232;PA0184;PA0597;PA0887;PA1249;PA1923;PA1319;PA4290;PA4207;PA0193;PA5445
291	PA3476;PA4973;PA3181;PA2412;PA3361;PA5435	PA0997;PA5427;PA0998;PA4130;PA1694;PA4125;PA0518;PA0519;PA1557;PA1555;PA4128;PA1725;PA4123;PA4161;PA4121;PA1556;PA1693;PA4122;PA4158;PA3337;PA4127;PA1691;PA4124;PA1692
292	PA2947;PA4443;PA4180;PA1694;PA4125;PA1717;PA1317;PA1697;PA1690;PA4128;PA1725;PA4123;PA5100;PA1696;PA4121;PA1693;PA1719;PA4163;PA1701;PA1695;PA4122;PA1723;PA3118;PA0035;PA3117;PA3121;PA1703;PA4127;PA1691;PA1722;PA1698;PA2948;PA3120;PA1724;PA1319;PA1318;PA1716;PA4124;PA1692;PA5106	PA0444;PA4188;PA1341;PA3366;PA4209;PA5508
293	PA4443;PA4225;PA2204;PA4230;PA3310;PA4224;PA4226;PA0283;PA1249;PA4228;PA2083;PA4231	PA0132;PA4918;PA1179;PA5096;PA4613;PA5106;PA0849;PA3364;PA5092;PA4504;PA2570;PA2943;PA0130;PA3523;PA2012;PA5100;PA2739;PA1180;PA5098
294	PA1930;PA1555;PA1317;PA2570;PA3361;PA1320	PA0232;PA3013;PA0231;PA3553;PA3187;PA1984;PA1070;PA3559;PA1179;PA3552;PA4774;PA3557;PA1072;PA3556;PA4773;PA1180;PA2011;PA4777;PA3554;PA3555;PA0130;PA4776;PA0897;PA3558;PA0230;PA4307
295	PA3629;PA4225;PA3584;PA1505;PA4230;PA1421;PA4224;PA1317;PA5495;PA1602;PA4226;PA3337;PA4228;PA3877;PA0494;PA4231;PA5508	PA2446;PA0651;PA2828;PA1757;PA4110;PA2008;PA4519;PA2009;PA2445;PA2007;PA5100;PA0609;PA0958;PA5445;PA2104;PA1838;PA2023;PA2444;PA1341;PA0865;PA4205;PA4973;PA2634;PA2000;PA5415;PA1999;PA5076
296	PA0685;PA1101;PA1984;PA1342;PA3366;PA0677;PA4774;PA3319;PA3392;PA3364;PA5100;PA3379;PA5353;PA3384;PA2018;PA4500;PA3232;PA4418;PA4973;PA0524;PA1421;PA3383;PA0887;PA5106	PA1920;PA4208;PA3187;PA3236;PA2512;PA5372;PA1095;PA1317;PA2513;PA5417;PA1321;PA5379;PA1094;PA0280;PA4988;PA1024;PA5419;PA1320;PA2514;PA4205;PA5416;PA4918;PA5420;PA4206;PA5421;PA1319;PA4065;PA1318;PA4207;PA5376;PA5418
297	PA4588;PA4524;PA2413;PA3120;PA2412;PA3361;PA3121;PA2105;PA1693	PA2507;PA3314;PA0231;PA5302;PA0082;PA0228;PA4202;PA0226;PA2011;PA0227;PA2014;PA2013;PA2682;PA0230;PA0247;PA3582;PA0254;PA2514;PA0865;PA5435;PA2887
298	PA2507;PA4588;PA4443;PA3333;PA3476;PA3792;PA3181;PA3187;PA1976;PA4909;PA3194;PA5435;PA3361;PA4913;PA1982;PA3182;PA3193;PA3195;PA2105;PA3183	PA4235;PA4130;PA0782;PA2248;PA0872;PA2008;PA0523;PA5302;PA0870;PA1317;PA2009;PA2007;PA2247;PA2018;PA2250;PA5429;PA1320;PA2444;PA0865;PA0504;PA2000;PA4133;PA1999;PA0266;PA5304
299	PA4569;PA5541;PA4454;PA3108;PA4254;PA2905;PA0074;PA1556	PA4211;PA1902;PA3721;PA4130;PA0976;PA2570;PA1217;PA2512;PA0182;PA2105;PA4209;PA4217;PA2513;PA1904;PA5100;PA3478;PA5098;PA3724;PA1000;PA2412;PA2444;PA4205;PA3479;PA1901;PA2566;PA1903;PA1905;PA3569;PA4207
