feature	positive_signature	negative_signature
161	PA1655;PA0501;PA2948;PA1277;PA0668;PA3181;PA2019;PA2018;PA1553;PA1534;PA1552;PA0896;PA2321;PA3182;PA3820;PA0494;PA0865;PA5508	PA4910;PA1871;PA3719;PA2367;PA3721;PA1602;PA3236;PA0105;PA4209;PA4217;PA2366;PA1946;PA1174;PA2371;PA1555;PA3361;PA1173;PA2370;PA1556;PA3250;PA4829;PA2368;PA5421;PA2365;PA0108
162	PA0263;PA2446;PA5415;PA2445;PA1341;PA2442;PA2444;PA1342;PA2232;PA2443	PA4225;PA3187;PA0228;PA4202;PA3600;PA3582;PA5172;PA3195;PA3498;PA4217;PA3584;PA4771;PA4226;PA3713;PA4228;PA3877;PA3182;PA0439;PA3914;PA5171;PA0604;PA1927;PA4500;PA0603;PA3876;PA3875;PA3183;PA4230;PA3181;PA4224;PA3194;PA3601;PA0605;PA4065;PA5173;PA1073;PA4307
163	PA2160;PA2147;PA2151;PA2144;PA2163;PA4785;PA4880;PA2165;PA2416;PA2152;PA1249;PA2815;PA2164;PA5111;PA4786;PA4172;PA2162;PA2153;PA5098	PA0685;PA0678;PA1602;PA0347;PA0677;PA3378;PA3319;PA0681;PA3296;PA4839;PA3379;PA3384;PA3374;PA0686;PA1140;PA0680;PA3875;PA3910;PA0679;PA2000;PA1999;PA0683
164	PA4163;PA4310;PA3187;PA2446;PA5415;PA5015;PA2445;PA2826;PA1092;PA2444;PA2105;PA2103	PA2555;PA2018;PA4351;PA0896;PA2019;PA4110
165	PA4443;PA3446;PA0082;PA0077;PA0998;PA0079;PA0088;PA0080;PA0078;PA1092;PA3938;PA0399;PA3552;PA5302;PA0281;PA0090;PA3937;PA2019;PA0075;PA0091;PA4163;PA0089;PA1838;PA0084;PA1061;PA0085;PA0283;PA0400;PA0074;PA0087;PA0083;PA2204;PA2685;PA0009;PA3445;PA2536;PA1658;PA1319;PA1326;PA0081;PA5304	PA5379;PA3876;PA0523;PA1856;PA3600;PA0887;PA3877;PA3236;PA4290;PA4811;PA5445
166	PA4732;PA4758;PA4201;PA5080;PA1946;PA5192;PA1821;PA2612;PA4773;PA5505	PA1660;PA1668;PA4073;PA0685;PA3294
167	PA3138;PA4193;PA1382;PA1843;PA3917;PA2061;PA1534;PA0222	PA2371;PA2858;PA5514;PA2343;PA3217;PA1686;PA5349;PA2811;PA2442;PA0074
168	PA5498;PA4771;PA5500;PA3601;PA5541;PA3600;PA4065;PA1923;PA4064;PA5539;PA5499;PA5501;PA5538;PA2913	PA0870;PA5445;PA4228;PA4290
169	PA0082;PA3187;PA0077;PA0088;PA0079;PA4528;PA0080;PA0078;PA4687;PA5435;PA1179;PA1589;PA1080;PA0090;PA0081;PA1719;PA0091;PA0084;PA0085;PA0074;PA0087;PA0083;PA1722;PA4230;PA2649;PA1081;PA0089	PA1874;PA1871;PA3540;PA3724;PA3250;PA1927;PA0051;PA2570;PA3254;PA4205
170	PA0510;PA4225;PA0997;PA5427;PA0518;PA5172;PA0519;PA1657;PA2193;PA1557;PA1555;PA4226;PA4228;PA2587;PA5230;PA1556;PA0996;PA5171;PA1000;PA3337;PA1656;PA4231;PA3476;PA4230;PA2194;PA0524;PA1659;PA4224;PA1658;PA0295;PA1001;PA4133;PA5173;PA2195;PA1660	PA0132;PA4910;PA1976;PA0228;PA5421;PA2513;PA0196;PA5373;PA4122;PA1927;PA2514;PA1217;PA4899;PA3929;PA1982;PA2512
171	PA1655;PA4051;PA1778;PA3589;PA2518;PA0222;PA2902;PA0010;PA0202;PA1598;PA3498;PA2579	PA4687;PA5175;PA2810;PA0927;PA5349;PA5516;PA3014;PA0897;PA3725;PA0350;PA4114;PA4749
172	PA3553;PA3582;PA3559;PA5508;PA1095;PA1179;PA3552;PA3584;PA3579;PA3556;PA4773;PA1180;PA3554;PA2253;PA4776;PA4453;PA1421;PA3558;PA4249;PA4812;PA0266;PA1692	PA2008;PA2947;PA2948;PA4973;PA2555;PA2553;PA3187;PA2009;PA0782;PA2000;PA1072;PA5173;PA2007;PA0035;PA3832;PA1999;PA1073;PA0865;PA5497;PA2321
173	PA4443;PA4225;PA4706;PA3446;PA2413;PA3600;PA3931;PA4687;PA4442;PA4688;PA0523;PA1856;PA1317;PA3392;PA2513;PA4226;PA0281;PA3929;PA4228;PA4707;PA3930;PA1838;PA0280;PA2412;PA0283;PA1320;PA4708;PA2514;PA4470;PA3814;PA4231;PA2204;PA4230;PA0524;PA4224;PA3601;PA1319;PA1318	PA3914;PA3531;PA2009;PA2007;PA3875;PA3877;PA3876;PA3874;PA0865
174	PA4088;PA2217;PA4097;PA5140;PA1279;PA1598;PA4172;PA0244	PA1586;PA5163;PA4251;PA1179;PA5164;PA1580;PA1584;PA4456;PA4254;PA5243;PA0432;PA4500;PA0555;PA1553;PA1543;PA4453;PA1588;PA3495;PA0336;PA4252;PA0263;PA4974
175	PA2947;PA0228;PA0226;PA2446;PA1070;PA2512;PA5137;PA2105;PA0550;PA1071;PA2513;PA0196;PA1072;PA3713;PA2445;PA0195;PA2442;PA2443;PA2507;PA0227;PA1338;PA2508;PA2272;PA2444;PA2514;PA4973;PA5415;PA1073	PA0997;PA1661;PA3452;PA0998;PA4130;PA1602;PA0080;PA3582;PA2569;PA0494;PA4217;PA1002;PA1657;PA3562;PA3584;PA3552;PA4774;PA2193;PA3540;PA3579;PA3561;PA1905;PA1904;PA2019;PA4773;PA1003;PA0996;PA3478;PA5445;PA1000;PA2018;PA0084;PA0085;PA3333;PA3479;PA0083;PA0999;PA3476;PA2685;PA1421;PA1659;PA3560;PA1658;PA1668;PA1001;PA4290;PA4211;PA1660
176	PA4230;PA4973;PA5322;PA1317;PA5422;PA1319;PA3545;PA4228;PA1320;PA1318;PA0865;PA4688	PA3553;PA3582;PA5435;PA3366;PA3559;PA1179;PA3552;PA4774;PA3584;PA1856;PA3557;PA3364;PA3556;PA5100;PA4773;PA2019;PA1180;PA4777;PA3554;PA3555;PA0130;PA4776;PA4374;PA3558;PA5049
177	PA1274;PA3609;PA1277;PA3642;PA3608;PA2904;PA0976;PA2969;PA4645;PA1637;PA4839;PA1687;PA0944;PA1320;PA1638;PA3607;PA0654;PA1959;PA2903;PA1280;PA2409;PA0975;PA3610	PA2711;PA5436;PA0164;PA4027;PA4502;PA4500;PA3120;PA0295;PA5453;PA3337;PA3444;PA3121;PA2550
178	PA5051;PA3030;PA1501;PA2813;PA3877;PA3582;PA3876	PA0895;PA4208;PA0685;PA0678;PA2512;PA3938;PA3377;PA4774;PA4613;PA3319;PA2513;PA4773;PA3570;PA1701;PA3384;PA0849;PA4500;PA0897;PA2514;PA4205;PA4206;PA3383;PA4207
179	PA1258;PA5038;PA2473;PA3252	PA3476;PA3479;PA3139;PA3486;PA3514;PA5436;PA1587;PA5176;PA3351;PA0206;PA0205;PA4464;PA4812;PA3014;PA4267;PA3103;PA2011
180	PA3818;PA3459;PA1382;PA1224;PA1393;PA2672;PA1384;PA1375	PA1274;PA4399;PA2858;PA4234;PA0219;PA3217;PA0651;PA1532;PA2887
181	PA4433;PA4732;PA1588;PA4246;PA1589;PA3107;PA4626;PA5045;PA5422;PA4042;PA3482;PA4450;PA1984;PA4425;PA2709;PA4316;PA3105;PA5063;PA4751;PA4865;PA1770	PA0844;PA4771
182	PA3687;PA0134;PA5322;PA3540;PA5422;PA3541;PA3551;PA2569;PA3542;PA3547;PA2105;PA3545;PA5508	PA4307;PA1078;PA1100;PA4073;PA1080;PA4065;PA1441;PA1077;PA4211;PA1081;PA4773;PA4389;PA1082;PA3526;PA1079
183	PA4443;PA1661;PA3446;PA1666;PA1662;PA5435;PA5223;PA3861;PA4442;PA1792;PA4761;PA4748;PA5445;PA1556;PA4588;PA1656;PA4417;PA2624;PA4418;PA2204;PA1659;PA1660	PA0441;PA3382;PA2022;PA0182;PA0347;PA4810;PA0677;PA3378;PA2151;PA0523;PA3377;PA3319;PA0681;PA4351;PA3713;PA2164;PA2147;PA3384;PA3910;PA0679;PA1933;PA3383;PA3380;PA4812;PA1931
184	PA1657;PA4230;PA5353;PA4973;PA5171;PA2015;PA2009;PA2014;PA1927;PA4226;PA2914;PA2104;PA1984;PA1279;PA5172;PA5497;PA2105;PA5538	PA0228;PA1092;PA3816;PA2512;PA4810;PA5508;PA1087;PA1095;PA1179;PA0523;PA2513;PA3361;PA4811;PA5445;PA0935;PA2507;PA1094;PA0227;PA2508;PA2253;PA2514;PA1787;PA0524;PA3770;PA0887;PA4812;PA4290;PA1086
185	PA4847;PA5163;PA5554;PA0430;PA3471;PA3820;PA0399;PA0872;PA5164;PA2445;PA2249;PA4417;PA2641;PA2444;PA5556;PA0865;PA4205;PA5237;PA2000;PA4207;PA5553;PA4429;PA5555	PA5379;PA5416;PA5420;PA5377;PA1525;PA4912;PA0441;PA4911;PA5421;PA1423;PA3236;PA1982;PA5417;PA5418
186	PA5559;PA4246;PA4251;PA1868;PA2942;PA1092;PA1342;PA0148;PA2742;PA4260;PA4433;PA1589;PA4256;PA5320;PA4274;PA0958;PA4232;PA4267;PA4751;PA4264;PA4865;PA5489;PA5558;PA4934;PA5171;PA3351;PA2623;PA4043;PA4273;PA5556;PA4248;PA2907;PA4385;PA1588;PA4568;PA3162;PA0336;PA4249;PA4240;PA4261;PA2976;PA4935	PA0954;PA1303
187	PA0083;PA0091;PA3584;PA2685;PA2536;PA0082;PA0077;PA0088;PA0079;PA0084;PA0072;PA0085;PA2541;PA0078;PA0080;PA3582;PA0090;PA0089;PA0075;PA0087	PA3187;PA1984;PA3195;PA3366;PA2008;PA1317;PA2009;PA4502;PA3364;PA4504;PA2007;PA2012;PA5100;PA4506;PA2011;PA5098;PA5353;PA2014;PA4503;PA4500;PA1320;PA4505;PA2013;PA0295;PA1319;PA1318
188	PA4236;PA4130;PA2644;PA4442;PA2008;PA2639;PA2638;PA2009;PA4262;PA1556;PA1838;PA2641;PA0865;PA5505;PA2637;PA2642;PA4431;PA2649;PA2640;PA4249;PA4430;PA4133;PA2645;PA4261;PA2648;PA4429;PA2647;PA5304	PA4792;PA3452;PA1317;PA2413;PA2407;PA2531;PA1081;PA3406;PA2412;PA2390;PA5415;PA1319;PA2408;PA1318;PA1320;PA2444;PA2389;PA2409;PA4470;PA3405
189	PA5559;PA3476;PA3187;PA0958;PA3478;PA3479	PA5420;PA4866;PA2813;PA2811;PA1249;PA3876;PA2812;PA1556
190	PA0427;PA3553;PA5522;PA5388;PA2742;PA3559;PA5372;PA5204;PA0265;PA3556;PA4773;PA5445;PA1003;PA3554;PA3555;PA1976;PA3232;PA2991;PA1982;PA0482;PA2634;PA3558;PA0887;PA4290;PA0266	PA4225;PA3187;PA4130;PA2682;PA2512;PA4687;PA3195;PA4688;PA3151;PA2008;PA2009;PA2513;PA3364;PA4226;PA4504;PA4228;PA3182;PA2514;PA0865;PA2321;PA3183;PA4505;PA4230;PA3181;PA0524;PA4224;PA3194;PA2000;PA4133
191	PA2204;PA0085;PA2446;PA4528;PA2445;PA4250;PA0130;PA4254;PA1247	PA1874;PA3719;PA0228;PA4912;PA3721;PA2682;PA2512;PA0153;PA3514;PA2513;PA5417;PA2507;PA2711;PA3724;PA0227;PA5082;PA2508;PA2514;PA4205;PA4520;PA3568;PA2566;PA5421
192	PA4443;PA1602;PA2644;PA4810;PA3366;PA2638;PA1946;PA4519;PA4880;PA3364;PA1584;PA4811;PA5445;PA1838;PA5429;PA2648;PA2641;PA2444;PA2637;PA2649;PA2000;PA4430;PA4812;PA2645;PA1562;PA1337;PA4429;PA2647	PA4706;PA4613;PA4230;PA4513;PA4470;PA2413;PA0849;PA3600;PA2412;PA4158;PA2408;PA4152;PA2407;PA4708;PA2409;PA4707;PA3405
193	PA2652;PA2592;PA4310;PA4130;PA1752;PA2195;PA1249;PA2815;PA1092;PA0175;PA3526;PA1087;PA1095;PA0178;PA2193;PA4309;PA0195;PA3155;PA3478;PA4865;PA3930;PA0176;PA4867;PA3724;PA1094;PA4633;PA0179;PA3479;PA3476;PA0177;PA5436;PA3751;PA4866;PA1562;PA1086;PA4307	PA2967;PA3517;PA1421;PA1514;PA3452;PA1317;PA1417;PA2020;PA0604;PA2018;PA1254;PA0605;PA0606;PA0887;PA4152;PA1320;PA5174;PA0603;PA2019
194	PA1095;PA4773;PA5355;PA1094;PA5354;PA0927;PA1319;PA1341;PA1092;PA1342;PA1086;PA1340;PA4307;PA1087	PA1871;PA0997;PA4208;PA4211;PA3446;PA0998;PA1902;PA4130;PA2195;PA2570;PA5471;PA4209;PA4217;PA1002;PA2193;PA3540;PA4351;PA1904;PA3877;PA2019;PA0996;PA3478;PA3914;PA1000;PA4064;PA3876;PA3875;PA3872;PA3479;PA4205;PA0999;PA3476;PA2194;PA1901;PA4206;PA1001;PA4133;PA1903;PA1905;PA4207
195	PA5559;PA1438;PA3512;PA5038;PA0204;PA1534;PA4415;PA3832;PA4159;PA3498	PA0393;PA3495;PA0296;PA4931;PA4645;PA1628;PA4235;PA3524;PA0555;PA1726;PA2105;PA1004
196	PA1224;PA4443;PA2666	PA1449;PA5214;PA4031;PA5080;PA3977;PA4519;PA3088;PA4988;PA0102;PA5552
197	PA0132;PA4613;PA3719;PA5316;PA5176;PA1838;PA4249;PA1326;PA5217;PA3831;PA1566;PA0130;PA3183;PA5471;PA3182;PA4269;PA5504;PA3814;PA4262;PA0662;PA4442	PA1267;PA1268;PA1871;PA2003;PA3910;PA3568;PA3319;PA0681;PA3384;PA2513;PA0679;PA2416;PA2514;PA1972;PA1140;PA2512;PA0683;PA0680;PA2352
198	PA2193;PA0998;PA1001;PA1904;PA1905;PA0996	PA4225;PA1646;PA5377;PA0844;PA3236;PA5372;PA5378;PA2003;PA1856;PA5373;PA0196;PA4226;PA4228;PA1252;PA5417;PA5379;PA2412;PA5419;PA4470;PA5416;PA4230;PA5420;PA5421;PA0530;PA5415;PA5376;PA5418
199	PA5372;PA5378;PA5379;PA3584;PA5416;PA5420;PA5377;PA5421;PA0844;PA5373;PA5415;PA5419;PA3236;PA1984;PA3582;PA2155;PA5376;PA0494;PA2105;PA5417;PA5418	PA3097;PA5096;PA1317;PA1318;PA4228;PA5011
200	PA0082;PA0095;PA0077;PA0088;PA0079;PA0080;PA0078;PA4771;PA0098;PA0090;PA0075;PA0091;PA0089;PA0084;PA1927;PA0072;PA0085;PA0073;PA0074;PA0087;PA0083;PA3476;PA2685;PA2536;PA0081	PA2893;PA1904;PA2862;PA3444;PA1692
201	PA3375;PA2160;PA2151;PA3156;PA2009;PA4880;PA3195;PA2105;PA2153	PA0997;PA4225;PA0998;PA2512;PA1002;PA2513;PA4226;PA4228;PA3478;PA0996;PA1867;PA1000;PA4776;PA2514;PA3876;PA3875;PA4231;PA3479;PA0999;PA4230;PA4224;PA1001;PA4307
202	PA1555;PA4010;PA3152;PA4880;PA2000;PA2813;PA1999;PA4812;PA4810;PA4811;PA0865	PA1602;PA1319;PA3584;PA3181
203	PA5378;PA3438;PA4867;PA3751;PA3004;PA5315;PA0357	PA0242;PA4152;PA0680
204	PA4443;PA2203;PA2599;PA4193;PA1756;PA3442;PA3446;PA2446;PA3935;PA2329;PA3931;PA1249;PA2594;PA3447;PA2310;PA3938;PA4442;PA0399;PA3514;PA2596;PA3443;PA2309;PA0281;PA2600;PA2086;PA2083;PA3937;PA2062;PA2308;PA4192;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA3448;PA4195;PA5504;PA5103;PA4194;PA0282;PA2204;PA3445;PA2202;PA3449	PA5171;PA1555;PA1557;PA1602;PA5173;PA5172;PA3195
205	PA3629;PA2015;PA0304;PA1224;PA0441;PA0650;PA3590;PA0204;PA0678;PA0687;PA0203;PA4506;PA5272;PA3526	PA4031;PA3013;PA2163;PA2893;PA2950;PA3004;PA0927;PA2104;PA5516;PA4144;PA3745;PA5147;PA3646;PA4044;PA2105;PA3861
206	PA1667;PA5357;PA0523;PA1511;PA2553;PA1856;PA3392;PA1637;PA0085;PA0518;PA0080;PA3929;PA4375;PA0090;PA0130;PA4506;PA1086;PA3569;PA5435;PA1087	PA1581;PA1585;PA2639;PA3159;PA2638;PA3600;PA1723;PA1694;PA4064;PA3832;PA1692;PA1717;PA1696;PA2019;PA2321;PA4688
207	PA5523;PA0177;PA0178;PA5522;PA0179;PA0174	PA1317;PA3558;PA2014;PA2009;PA2000;PA3551;PA5426;PA2011;PA5355
208	PA4088;PA4037;PA3096;PA1984;PA0102	PA4973;PA4524;PA5281;PA3100;PA3211;PA0749;PA5200;PA1598;PA3861;PA3099
209	PA2247;PA5302;PA2013;PA5522;PA2248;PA2000;PA2250;PA1249;PA2408;PA2012;PA2409;PA5304;PA2011	PA2652;PA3553;PA4912;PA3600;PA4125;PA5539;PA5538;PA3559;PA5508;PA1179;PA3552;PA1078;PA3557;PA0196;PA1080;PA1923;PA4773;PA1693;PA1079;PA3554;PA1719;PA4588;PA3555;PA1701;PA1927;PA4064;PA3333;PA3558;PA3601;PA5541;PA4065;PA1077;PA1081;PA1692
210	PA1317;PA1319;PA3333;PA4161;PA1589	PA0510;PA3187;PA3600;PA1070;PA3195;PA2008;PA3552;PA4774;PA3557;PA1690;PA2009;PA1072;PA2007;PA1074;PA3182;PA4773;PA4777;PA3555;PA2412;PA0130;PA4064;PA0865;PA0357;PA3183;PA3181;PA3194;PA3601;PA2000;PA1999;PA1073;PA3193;PA5304
211	PA3584;PA0796;PA2858;PA1566;PA4375;PA3582;PA1799;PA3333	PA5096;PA0524;PA0523;PA1281;PA1518;PA1725;PA1927;PA5095;PA1501
212	PA5094;PA0954;PA5415;PA2445;PA0500;PA3516;PA5100;PA2444;PA5098	PA3187;PA0998;PA0896;PA3582;PA3195;PA0872;PA3584;PA4774;PA0523;PA0870;PA5373;PA3182;PA4773;PA3554;PA2323;PA0130;PA0897;PA0879;PA0865;PA2321;PA3183;PA3181;PA0524;PA3194;PA0230;PA2263;PA3193
213	PA1827	PA3666;PA5163;PA4246;PA1583;PA4259;PA5316;PA4944;PA4251;PA4464;PA3352;PA4268;PA4250;PA1457;PA4238;PA4237;PA2742;PA4406;PA4260;PA4433;PA1581;PA4257;PA2638;PA2970;PA4256;PA5570;PA1580;PA1589;PA4272;PA1552;PA3656;PA1584;PA5337;PA4274;PA0958;PA5013;PA4267;PA4751;PA4262;PA4264;PA4254;PA4242;PA4245;PA4239;PA4934;PA0579;PA4563;PA3351;PA0555;PA4253;PA3348;PA1609;PA4244;PA5143;PA2623;PA4273;PA0865;PA4247;PA3814;PA4248;PA1588;PA2634;PA3162;PA4568;PA4258;PA4671;PA1587;PA1610;PA3742;PA4249;PA4252;PA4240;PA4263;PA4241;PA2741
214	PA3375;PA3584;PA1437;PA4246;PA5304;PA3382;PA3582;PA2828;PA4262;PA2105;PA3183	PA3553;PA3446;PA3600;PA1217;PA1249;PA3938;PA3366;PA5538;PA3559;PA1179;PA3552;PA2052;PA3557;PA2009;PA3364;PA3556;PA2012;PA4773;PA1180;PA2011;PA3554;PA0849;PA2014;PA1927;PA4064;PA3445;PA2015;PA3558;PA3601;PA5541;PA2013;PA4133;PA4065;PA1999
215	PA3452;PA0082;PA0095;PA0077;PA0088;PA0079;PA0080;PA0078;PA3582;PA1657;PA3584;PA0098;PA3579;PA2541;PA0090;PA4811;PA0075;PA2290;PA0091;PA0089;PA0084;PA0072;PA0085;PA0073;PA0074;PA0087;PA0083;PA2685;PA1421;PA2536;PA4812;PA0081	PA5416;PA4973;PA3936;PA3445;PA3446;PA3547;PA3443;PA3935;PA2446;PA5415;PA2445;PA3541;PA3444;PA2444;PA3937;PA3938;PA4442;PA0550
216	PA3476;PA2160;PA2151;PA3724;PA3477;PA4351;PA2412;PA2416;PA2570;PA1319;PA1249;PA2164;PA1320;PA0102;PA1246;PA3478;PA2153;PA3479;PA1321	PA0510;PA0997;PA0998;PA2248;PA1984;PA1002;PA2008;PA1071;PA3392;PA2009;PA4502;PA4504;PA1072;PA0281;PA2445;PA2012;PA5100;PA4121;PA0996;PA2011;PA2247;PA2711;PA5353;PA0280;PA1000;PA2014;PA2249;PA2250;PA0130;PA0865;PA0999;PA2685;PA2013;PA0749;PA5415;PA1001;PA1073;PA5355
217	PA3584;PA3181;PA0523;PA0363;PA3579;PA3194;PA4235;PA4236;PA0130;PA3582;PA3182;PA3193;PA4811;PA3183;PA2637	PA4225;PA4230;PA4224;PA3600;PA4148;PA3406;PA4226;PA4158;PA4228;PA4207;PA4470;PA4231
218	PA1646;PA3628;PA5377;PA0844;PA3236;PA0582;PA3498;PA5435;PA0583;PA5372;PA5378;PA1252;PA5417;PA5379;PA5419;PA5416;PA4908;PA0898;PA5420;PA5421;PA5415;PA5376;PA5418	PA3028;PA3187
219	PA1581;PA1257;PA2970;PA3512;PA5570;PA4415;PA3832;PA4159;PA3636	PA5436;PA4563;PA2809;PA4633;PA4646;PA4812;PA5210;PA1726;PA0176
220	PA4211;PA3438;PA2666;PA5298;PA0976;PA0430;PA1904;PA4006;PA3527;PA4846;PA3333;PA3479	PA5353;PA2444;PA3568;PA2009;PA2014;PA3364;PA5415;PA5354;PA2445;PA3570;PA2442;PA4152;PA5100;PA0494;PA3569;PA2011;PA5098
221	PA0997;PA2592;PA1871;PA4211;PA0998;PA1902;PA4130;PA2195;PA1249;PA3105;PA4217;PA1002;PA1657;PA2193;PA3477;PA1904;PA2587;PA1003;PA0996;PA1432;PA3478;PA3724;PA1000;PA3104;PA1656;PA3333;PA1247;PA3479;PA0999;PA3476;PA2194;PA1901;PA1001;PA4133;PA1903;PA3475;PA1905;PA0143	PA4307;PA4773;PA3584;PA3552;PA3553;PA3568;PA2018;PA3582;PA4777;PA2019;PA3569;PA3570
222	PA0202;PA4235;PA0324;PA4693;PA3310	PA4053;PA2711;PA4163;PA3356;PA4934;PA4733;PA2906;PA3742;PA4412;PA3361;PA4250;PA4865;PA5063;PA4687;PA5435
223	PA0232;PA0231;PA3553;PA0228;PA0226;PA1101;PA2682;PA2512;PA3559;PA1179;PA3552;PA3514;PA1100;PA2513;PA2509;PA1423;PA4899;PA4773;PA2776;PA2507;PA0227;PA3351;PA3349;PA2508;PA2514;PA2948;PA2654;PA0230	PA0895;PA2008;PA4211;PA3719;PA5202;PA5541;PA2009;PA0896;PA2007;PA5230;PA5445
224	PA0098;PA3310;PA1382;PA2105;PA4158;PA1384;PA2104;PA0424;PA2103	PA4217;PA4464;PA3047;PA0660;PA3725
225	PA3914;PA3584;PA4230;PA5436;PA3874;PA3918;PA3721;PA3600;PA4351;PA1736;PA2000;PA2570;PA0835;PA4228;PA3582;PA3877;PA3875;PA3876;PA5435;PA5106;PA2550	PA1002;PA0999;PA3476;PA0997;PA2080;PA2193;PA1695;PA0998;PA1000;PA0143;PA1001;PA0996;PA2587;PA1410;PA0494;PA1003;PA1432;PA1247;PA1692
226	PA0180;PA2367;PA3568;PA2368;PA5415;PA0896;PA2365;PA1074;PA2373;PA2370	PA4217;PA3584;PA4758;PA3719;PA0130;PA4456;PA5228;PA5471;PA3121;PA5435;PA5098
227	PA3584;PA2151;PA3181;PA3187;PA2144;PA1317;PA3194;PA2165;PA2152;PA3195;PA0105;PA3582;PA3182;PA2321;PA3183;PA2263;PA2264;PA2153;PA2261	PA4443;PA1871;PA4208;PA4211;PA0204;PA4442;PA4110;PA3443;PA2445;PA1584;PA3937;PA3671;PA1927;PA3444;PA2444;PA3936;PA4205;PA2566;PA4206;PA0203;PA1692;PA4207
228	PA1874;PA1871;PA5096;PA0106;PA3415;PA3417;PA3721;PA2248;PA3416;PA3352;PA0387;PA0105;PA2512;PA0107;PA0872;PA2008;PA1179;PA2003;PA0870;PA2009;PA2513;PA2007;PA3418;PA5100;PA3570;PA5098;PA2507;PA2247;PA3724;PA3351;PA2249;PA2250;PA2508;PA2514;PA0865;PA3568;PA2566;PA3569;PA0108;PA5106	PA2584;PA0024;PA3181;PA0281;PA3182;PA3195;PA3183
229	PA3152	PA2008;PA4230;PA4225;PA5353;PA3719;PA3187;PA4224;PA2009;PA0480;PA4226;PA5354;PA4158;PA4228;PA4231;PA5355
230	PA2507;PA3629;PA2555;PA2020;PA2105;PA4960;PA4144;PA2444;PA2104;PA2011;PA3214	PA1095;PA4918;PA3486;PA1094;PA4729;PA4696;PA1927;PA4670;PA4464;PA5429;PA1092;PA1340;PA3498;PA5075
231	PA4260;PA4329;PA4385;PA3181;PA1555;PA1155;PA2624;PA5445;PA1556	PA1874;PA1871;PA4208;PA2367;PA0228;PA2413;PA2570;PA1217;PA2408;PA1662;PA3526;PA2366;PA3361;PA3724;PA1927;PA2412;PA1656;PA2444;PA4205;PA4206;PA1658;PA0263;PA4207
232	PA1667;PA0997;PA1661;PA1666;PA0998;PA1902;PA4130;PA2195;PA1662;PA4209;PA4217;PA1002;PA1657;PA3584;PA1555;PA1904;PA0996;PA3379;PA1000;PA1656;PA3333;PA2637;PA0999;PA1669;PA2194;PA1659;PA1658;PA0263;PA1668;PA1001;PA4133;PA4211;PA1660	PA2507;PA4706;PA4225;PA4230;PA3937;PA0228;PA0227;PA2513;PA4226;PA2514;PA2682;PA1779;PA4228;PA0230;PA2512;PA4231
233	PA1950;PA4910;PA4792;PA2711;PA2862;PA1260;PA3568;PA1976;PA4909;PA2413;PA4912;PA2412;PA1984;PA4290;PA2389;PA4470;PA2290;PA1256	PA0872;PA1581;PA2203;PA0524;PA0870;PA5012;PA2009;PA1582;PA4430;PA2645;PA4211;PA2648;PA5304
234	PA0083;PA4230;PA2711;PA4226;PA0887;PA4290;PA3857;PA5445	PA3446;PA3452;PA3600;PA5539;PA5501;PA5538;PA3559;PA1179;PA3584;PA0523;PA2513;PA3713;PA1923;PA1104;PA1321;PA4064;PA1320;PA2514;PA4307;PA0524;PA3601;PA5541;PA5173;PA4065;PA1692
235	PA1581;PA3167;PA2604;PA5560;PA3477;PA2637;PA0590;PA4429;PA2914;PA0927;PA4415;PA5516;PA4006;PA1049;PA2645;PA1794;PA2647;PA3636;PA4159;PA5332;PA2969	PA4727;PA2711;PA2892;PA4010;PA4956;PA2976;PA4284;PA4687;PA4937
236	PA0510;PA0524;PA0523;PA4761;PA3392;PA0782;PA2412;PA0518;PA2811;PA4228;PA2813;PA2812;PA0519	PA3476;PA1179;PA0604;PA0080;PA0958;PA0081;PA3366;PA1180
237	PA2652;PA4310;PA0518;PA1092;PA0494;PA0519;PA3526;PA3151;PA1095;PA1078;PA0523;PA1080;PA4309;PA1340;PA5445;PA1079;PA1094;PA4633;PA1082;PA0524;PA2654;PA1077;PA1081;PA1086;PA4307	PA2020;PA4880;PA2018;PA1562;PA3929;PA2815;PA5471;PA0854;PA2569;PA2019;PA3551;PA3547;PA3930;PA4110
238	PA2981;PA3584;PA3486;PA2015;PA0206;PA2323;PA4885;PA5228;PA5230;PA4195;PA0361;PA2011	PA1798;PA2652;PA4031;PA4804;PA5454;PA2948;PA2080;PA5012;PA0932;PA3401;PA1460;PA2165;PA3217;PA1807;PA0011;PA5552;PA4676
239	PA4283;PA0650;PA3344;PA2570;PA0387;PA4284	PA1586;PA4740;PA3832;PA0792;PA4749;PA1581;PA1657;PA2639;PA1580;PA1584;PA5417;PA1585;PA3639;PA0796;PA3977;PA5557;PA1582;PA2014;PA5429;PA4482;PA5497;PA4430;PA3645;PA5554;PA5376
240	PA2512;PA3167;PA2967;PA4403;PA2019;PA4429;PA2513;PA2018;PA3004;PA2514;PA3361;PA4250;PA4415;PA4417;PA0102;PA5174;PA3820;PA4411;PA2742;PA4418;PA5508	PA1874;PA2160;PA2147;PA2151;PA4613;PA0106;PA0849;PA0704;PA2416;PA5313;PA2152;PA2164;PA0036;PA0113;PA2153;PA0107
